subject	item	sentcond	questcond	dependnum	starttime	endtime	subresp	correctresp	accuracy
63	24	 6	 7	1	10848917	10850545	7	7	1
63	21	 3	 6	1	10862465	10864638	6	6	1
63	6	 4	 7	1	10873691	10874832	6	7	0
63	1	 7	 7	1	10883710	10885282	6	7	0
63	4	 2	 7	1	10909919	10911594	6	7	0
63	5	 3	 7	1	10925361	10927312	7	7	1
63	12	 2	 7	1	10940068	10941240	7	7	1
64	83	 9	 7	1	235703	237382	6	6	1
64	81	 9	 7	1	258248	260036	7	7	1
64	82	 9	 7	1	267243	268823	7	7	1
64	29	 4	 6	1	293430	294757	6	6	1
64	32	 7	 6	1	302675	304000	6	6	1
64	12	 3	 7	1	316126	317741	7	7	1
64	20	 3	 6	1	323880	325142	6	6	1
64	1	 8	 7	1	340997	343651	7	7	1
64	25	 8	 7	1	349018	353211	7	7	1
64	6	 5	 7	1	359699	361227	7	7	1
64	19	 2	 6	1	368332	370821	7	6	0
64	23	 6	 7	1	390693	391874	7	7	1
64	3	 2	 6	1	416438	418284	6	6	1
64	2	 1	 6	1	429536	431547	6	6	1
64	30	 5	 6	1	452601	453760	6	6	1
64	22	 5	 6	1	468778	469641	6	6	1
64	18	 1	 7	1	489076	491731	7	7	1
64	11	 2	 7	1	497508	498952	6	7	0
64	15	 6	 6	1	509233	510429	6	6	1
64	16	 7	 7	1	519734	521506	7	7	1
64	13	 4	 6	1	546555	547472	6	6	1
64	10	 1	 7	1	552561	553984	7	7	1
64	28	 3	 7	1	559365	560649	7	7	1
64	21	 4	 6	1	575832	577064	6	6	1
64	27	 2	 7	1	582412	583510	6	7	0
64	24	 7	 7	1	615083	616548	7	7	1
64	9	 8	 6	1	638504	639622	6	6	1
64	26	 1	 6	1	649922	651040	6	6	1
64	7	 6	 6	1	656701	658246	6	6	1
64	14	 5	 6	1	663879	666542	6	6	1
64	17	 8	 6	1	683423	684263	6	6	1
64	8	 7	 7	1	694511	696255	7	7	1
64	4	 3	 7	1	737533	738649	7	7	1
64	5	 4	 7	1	744084	745593	7	7	1
64	31	 6	 7	1	751244	752158	7	7	1
