"","sub","item","seq","cond","nfix","deg"
"3936",50,17,62,2,13,"0"
"3937",50,18,50,3,15,"20"
"3938",50,19,3,4,20,"0"
"3939",50,20,58,5,13,"20"
"3940",50,21,72,6,14,"0"
"3941",50,22,22,7,19,"20"
"3942",50,23,52,8,9,"0"
"3943",50,24,17,1,16,"20"
"3944",50,25,9,2,16,"0"
"3945",50,26,27,3,14,"20"
"3946",50,27,14,4,17,"0"
"3947",50,28,77,5,15,"20"
"3948",50,29,20,6,9,"0"
"3949",50,30,24,7,11,"20"
"3950",50,31,18,8,18,"0"
"3951",50,32,45,1,10,"20"
"3952",50,33,53,2,10,"0"
"3953",50,34,66,3,18,"20"
"3954",50,35,23,4,16,"0"
"3955",50,36,57,5,11,"20"
"3956",50,37,32,6,11,"0"
"3957",50,38,51,7,23,"20"
"3958",50,39,35,8,16,"0"
"3959",50,40,6,1,16,"20"
"3960",50,41,76,2,17,"0"
"3961",50,42,75,3,11,"20"
"3962",50,43,55,4,14,"0"
"3963",50,44,4,5,22,"20"
"3964",50,45,25,6,12,"0"
"3965",50,46,10,7,17,"20"
"3966",50,47,44,8,8,"0"
"3967",50,48,56,1,17,"20"
"3968",50,49,40,2,11,"0"
"3969",50,50,36,3,15,"20"
"3970",50,51,59,4,11,"0"
"3971",50,52,73,5,12,"20"
"3972",50,53,2,6,20,"0"
"3973",50,54,64,7,17,"20"
"3974",50,55,33,8,12,"0"
"3975",50,56,78,1,14,"20"
"3976",50,57,29,2,21,"0"
"3977",50,58,41,3,13,"20"
"3978",50,59,63,4,18,"0"
"3979",50,60,31,5,12,"20"
"3980",50,61,16,6,14,"0"
"3981",50,62,30,7,16,"20"
"3982",50,63,1,8,15,"0"
"3983",50,64,12,1,13,"20"
"3984",50,65,43,2,18,"0"
"3985",50,66,48,3,14,"20"
"3986",50,67,8,4,21,"0"
"3987",50,68,38,5,13,"20"
"3988",50,69,37,6,21,"0"
"3989",50,70,70,7,18,"20"
"3990",50,71,69,8,12,"0"
"3991",50,72,42,1,18,"20"
"3992",50,73,26,2,16,"0"
"3993",50,74,74,3,11,"20"
"3994",50,75,68,4,15,"0"
"3995",50,76,19,5,22,"20"
"3996",50,77,80,6,11,"0"
"3997",50,78,61,7,11,"20"
"3998",50,79,28,8,19,"0"
"3999",50,80,49,1,10,"20"
"4000",51,1,8,3,18,"20"
"4001",51,2,71,4,10,"0"
"4002",51,3,38,5,20,"20"
"4003",51,4,78,6,18,"0"
"4004",51,5,79,7,11,"20"
"4005",51,6,15,8,21,"0"
"4006",51,7,1,1,18,"20"
"4007",51,8,62,2,10,"0"
"4008",51,9,3,3,20,"20"
"4009",51,10,47,4,11,"0"
"4010",51,11,21,5,13,"20"
"4011",51,12,13,6,13,"0"
"4012",51,13,68,7,15,"20"
"4013",51,14,6,8,20,"0"
"4014",51,15,63,1,10,"20"
"4015",51,16,9,2,12,"0"
"4016",51,17,2,3,15,"20"
"4017",51,18,70,4,15,"0"
"4018",51,19,23,5,20,"20"
"4019",51,20,64,6,10,"0"
"4020",51,21,72,7,11,"20"
"4021",51,22,17,8,27,"0"
"4022",51,23,7,1,12,"20"
"4023",51,24,20,2,18,"0"
"4024",51,25,59,3,8,"20"
"4025",51,26,24,4,13,"0"
"4026",51,27,30,5,17,"20"
"4027",51,28,76,6,10,"0"
"4028",51,29,18,7,20,"20"
"4029",51,30,56,8,14,"0"
"4030",51,31,77,1,24,"20"
"4031",51,32,57,2,14,"0"
"4032",51,33,10,3,16,"20"
"4033",51,34,53,4,16,"0"
"4034",51,35,46,5,15,"20"
"4035",51,36,61,6,17,"0"
"4036",51,37,26,7,15,"20"
"4037",51,38,73,8,15,"0"
"4038",51,39,74,1,16,"20"
"4039",51,40,48,2,21,"0"
"4040",51,41,49,3,21,"20"
"4041",51,42,27,4,15,"0"
"4042",51,43,33,5,13,"20"
"4043",51,44,39,6,16,"0"
"4044",51,45,43,7,13,"20"
"4045",51,46,67,8,13,"0"
"4046",51,47,69,1,7,"20"
"4047",51,48,29,2,19,"0"
"4048",51,49,40,3,9,"20"
"4049",51,50,28,4,17,"0"
"4050",51,51,52,5,22,"20"
"4051",51,52,50,6,18,"0"
"4052",51,53,60,7,16,"20"
"4053",51,54,22,8,23,"0"
"4054",51,55,42,1,13,"20"
"4055",51,56,65,2,6,"0"
"4056",51,57,66,3,11,"20"
"4057",51,58,25,4,19,"0"
"4058",51,59,11,5,23,"20"
"4059",51,60,45,6,11,"0"
"4060",51,61,37,7,37,"20"
"4061",51,62,19,8,18,"0"
"4062",51,63,75,1,14,"20"
"4063",51,64,54,2,10,"0"
"4064",51,65,55,3,10,"20"
"4065",51,66,32,4,12,"0"
"4066",51,67,36,5,15,"20"
"4067",51,68,12,6,20,"0"
"4068",51,69,44,7,15,"20"
"4069",51,70,16,8,13,"0"
"4070",51,71,5,1,17,"20"
"4071",51,72,58,2,17,"0"
"4072",51,73,14,3,19,"20"
"4073",51,74,4,4,15,"0"
"4074",51,75,41,5,13,"20"
"4075",51,76,35,6,23,"0"
"4076",51,77,31,7,20,"20"
"4077",51,78,34,8,12,"0"
"4078",51,79,51,1,12,"20"
"4079",51,80,80,2,7,"0"
"4080",52,1,27,4,9,"0"
"4081",52,2,75,5,8,"20"
"4082",52,3,29,6,6,"0"
"4083",52,4,6,7,12,"20"
"4084",52,5,3,8,12,"0"
"4085",52,6,44,1,10,"20"
"4086",52,7,21,2,9,"0"
"4087",52,8,39,3,10,"20"
"4088",52,9,14,4,12,"0"
"4089",52,10,23,5,10,"20"
"4090",52,11,37,6,8,"0"
"4091",52,12,68,7,9,"20"
"4092",52,13,74,8,9,"0"
"4093",52,14,41,1,10,"20"
"4094",52,15,15,2,10,"0"
"4095",52,16,59,3,7,"20"
"4096",52,17,54,4,8,"0"
"4097",52,18,25,5,7,"20"
"4098",52,19,22,6,9,"0"
"4099",52,20,50,7,8,"20"
"4100",52,21,11,8,10,"0"
"4101",52,22,62,1,9,"20"
"4102",52,23,76,2,6,"0"
"4103",52,24,19,3,11,"20"
"4104",52,25,38,4,9,"0"
"4105",52,26,24,5,11,"20"
"4106",52,27,58,6,10,"0"
"4107",52,28,55,7,8,"20"
"4108",52,29,40,8,9,"0"
"4109",52,30,8,1,12,"20"
"4110",52,31,60,2,8,"0"
"4111",52,32,36,3,9,"20"
"4112",52,33,1,4,10,"0"
"4113",52,34,63,5,13,"20"
"4114",52,35,56,6,9,"0"
"4115",52,36,77,7,8,"20"
"4116",52,37,48,8,8,"0"
"4117",52,38,10,1,12,"20"
"4118",52,39,73,2,8,"0"
"4119",52,40,69,3,9,"20"
"4120",52,41,20,4,8,"0"
"4121",52,42,61,5,13,"20"
"4122",52,43,80,6,7,"0"
"4123",52,44,46,7,12,"20"
"4124",52,45,67,8,8,"0"
"4125",52,46,16,1,9,"20"
"4126",52,47,28,2,8,"0"
"4127",52,48,57,3,8,"20"
"4128",52,49,43,4,7,"0"
"4129",52,50,70,5,6,"20"
"4130",52,51,7,6,11,"0"
"4131",52,52,4,7,16,"20"
"4132",52,53,31,8,12,"0"
"4133",52,54,71,1,8,"20"
"4134",52,55,52,2,6,"0"
"4135",52,56,2,3,12,"20"
"4136",52,57,78,4,8,"0"
"4137",52,59,72,6,8,"0"
"4138",52,60,5,7,12,"20"
"4139",52,61,32,8,12,"0"
"4140",52,62,18,1,14,"20"
"4141",52,63,9,2,11,"0"
"4142",52,64,33,3,8,"20"
"4143",52,65,47,4,9,"0"
"4144",52,66,34,5,8,"20"
"4145",52,67,35,6,11,"0"
"4146",52,68,12,7,9,"20"
"4147",52,69,49,8,8,"0"
"4148",52,70,53,1,12,"20"
"4149",52,71,79,2,8,"0"
"4150",52,72,64,3,8,"20"
"4151",52,73,66,4,9,"0"
"4152",52,74,13,5,9,"20"
"4153",52,75,17,6,12,"0"
"4154",52,76,45,7,12,"20"
"4155",52,77,30,8,7,"0"
"4156",52,78,42,1,9,"20"
"4157",52,79,51,2,9,"0"
"4158",52,80,26,3,10,"20"
"4159",53,1,52,5,17,"20"
"4160",53,2,43,6,19,"0"
"4161",53,3,27,7,17,"20"
"4162",53,4,33,8,17,"0"
"4163",53,5,17,1,17,"20"
"4164",53,6,36,2,15,"0"
"4165",53,7,70,3,12,"20"
"4166",53,8,48,4,30,"0"
"4167",53,9,5,5,19,"20"
"4168",53,10,57,6,17,"0"
"4169",53,11,3,7,30,"20"
"4170",53,12,78,8,21,"0"
"4171",53,13,21,1,22,"20"
"4172",53,14,8,2,23,"0"
"4173",53,15,1,3,23,"20"
"4174",53,16,72,4,15,"0"
"4175",53,17,79,5,19,"20"
"4176",53,18,32,6,15,"0"
"4177",53,19,15,7,25,"20"
"4178",53,20,77,8,14,"0"
"4179",53,21,49,1,18,"20"
"4180",53,22,12,2,21,"0"
"4181",53,23,23,3,10,"20"
"4182",53,24,28,4,17,"0"
"4183",53,25,65,5,17,"20"
"4184",53,26,58,6,17,"0"
"4185",53,27,39,7,20,"20"
"4186",53,28,47,8,21,"0"
"4187",53,29,30,1,14,"20"
"4188",53,30,46,2,16,"0"
"4189",53,31,35,3,16,"20"
"4190",53,32,64,4,17,"0"
"4191",53,33,76,5,11,"20"
"4192",53,34,26,6,19,"0"
"4193",53,35,14,7,18,"20"
"4194",53,36,24,8,22,"0"
"4195",53,37,54,1,15,"20"
"4196",53,38,41,2,22,"0"
"4197",53,39,51,3,19,"20"
"4198",53,40,20,4,17,"0"
"4199",53,41,63,5,14,"20"
"4200",53,42,44,6,13,"0"
"4201",53,43,34,7,17,"20"
"4202",53,44,22,8,17,"0"
"4203",53,45,10,1,14,"20"
"4204",53,46,50,2,15,"0"
"4205",53,47,53,3,14,"20"
"4206",53,48,29,4,19,"0"
"4207",53,49,69,5,13,"20"
"4208",53,50,80,6,13,"0"
"4209",53,51,60,7,13,"20"
"4210",53,52,38,8,24,"0"
"4211",53,53,71,1,23,"20"
"4212",53,54,2,2,27,"0"
"4213",53,55,56,3,22,"20"
"4214",53,56,9,4,15,"0"
"4215",53,57,31,5,15,"20"
"4216",53,58,37,6,15,"0"
"4217",53,59,42,7,27,"20"
"4218",53,60,45,8,14,"0"
"4219",53,61,4,1,17,"20"
"4220",53,62,55,2,19,"0"
"4221",53,63,73,3,18,"20"
"4222",53,64,6,4,21,"0"
"4223",53,65,16,5,21,"20"
"4224",53,66,19,6,23,"0"
"4225",53,67,62,7,24,"20"
"4226",53,68,67,8,15,"0"
"4227",53,69,25,1,14,"20"
"4228",53,70,11,2,22,"0"
"4229",53,71,75,3,16,"20"
"4230",53,72,59,4,23,"0"
"4231",53,73,68,5,20,"20"
"4232",53,74,18,6,27,"0"
"4233",53,75,13,7,18,"20"
"4234",53,76,40,8,18,"0"
"4235",53,77,7,1,18,"20"
"4236",53,78,61,2,24,"0"
"4237",53,79,74,3,12,"20"
"4238",53,80,66,4,15,"0"
"4239",54,1,57,6,8,"0"
"4240",54,2,78,7,6,"20"
"4241",54,3,74,8,7,"0"
"4242",54,4,45,1,10,"20"
"4243",54,5,66,2,14,"0"
"4244",54,6,70,3,6,"20"
"4245",54,7,26,4,10,"0"
"4246",54,8,13,5,9,"20"
"4247",54,9,10,6,14,"0"
"4248",54,10,7,7,14,"20"
"4249",54,11,19,8,9,"0"
"4250",54,12,42,1,14,"20"
"4251",54,13,56,2,12,"0"
"4252",54,14,35,3,9,"20"
"4253",54,15,8,4,8,"0"
"4254",54,16,60,5,9,"20"
"4255",54,17,64,6,8,"0"
"4256",54,18,16,7,12,"20"
"4257",54,19,51,8,7,"0"
"4258",54,20,73,1,9,"20"
"4259",54,21,28,2,9,"0"
"4260",54,22,37,3,10,"20"
"4261",54,23,69,4,10,"0"
"4262",54,24,52,5,7,"20"
"4263",54,25,5,6,11,"0"
"4264",54,26,76,7,7,"20"
"4265",54,27,9,8,11,"0"
"4266",54,28,53,1,9,"20"
"4267",54,29,80,2,9,"0"
"4268",54,30,58,3,6,"20"
"4269",54,31,54,4,7,"0"
"4270",54,32,30,5,12,"20"
"4271",54,33,59,6,6,"0"
"4272",54,34,71,7,8,"20"
"4273",54,35,50,8,10,"0"
"4274",54,36,79,1,6,"20"
"4275",54,37,40,2,8,"0"
"4276",54,38,75,3,9,"20"
"4277",54,39,6,4,12,"0"
"4278",54,40,72,5,7,"20"
"4279",54,41,62,6,7,"0"
"4280",54,42,31,7,9,"20"
"4281",54,43,34,8,10,"0"
"4282",54,44,24,1,8,"20"
"4283",54,45,39,2,6,"0"
"4284",54,46,22,3,9,"20"
"4285",54,47,61,4,5,"0"
"4286",54,48,63,5,10,"20"
"4287",54,49,43,6,8,"0"
"4288",54,50,48,7,6,"20"
"4289",54,51,11,8,10,"0"
"4290",54,52,68,1,8,"20"
"4291",54,53,36,2,9,"0"
"4292",54,54,65,3,8,"20"
"4293",54,55,41,4,7,"0"
"4294",54,56,20,5,8,"20"
"4295",54,57,32,6,8,"0"
"4296",54,58,12,7,9,"20"
"4297",54,59,44,8,9,"0"
"4298",54,60,25,1,10,"20"
"4299",54,61,15,2,9,"0"
"4300",54,62,29,3,10,"20"
"4301",54,63,38,4,6,"0"
"4302",54,64,14,5,7,"20"
"4303",54,65,18,6,10,"0"
"4304",54,66,1,7,13,"20"
"4305",54,67,21,8,7,"0"
"4306",54,68,47,1,7,"20"
"4307",54,69,77,2,7,"0"
"4308",54,70,27,3,12,"20"
"4309",54,71,4,4,11,"0"
"4310",54,72,3,5,20,"20"
"4311",54,73,23,6,9,"0"
"4312",54,74,67,7,11,"20"
"4313",54,75,46,8,9,"0"
"4314",54,76,55,1,11,"20"
"4315",54,77,49,2,8,"0"
"4316",54,78,17,3,10,"20"
"4317",54,79,33,4,9,"0"
"4318",54,80,2,5,13,"20"
"4319",55,1,70,7,16,"20"
"4320",55,2,32,8,10,"0"
"4321",55,3,77,1,16,"20"
"4322",55,4,79,2,15,"0"
"4323",55,5,62,3,8,"20"
"4324",55,6,27,4,11,"0"
"4325",55,7,66,5,13,"20"
"4326",55,8,17,6,31,"0"
"4327",55,9,33,7,29,"20"
"4328",55,10,43,8,12,"0"
"4329",55,11,23,1,11,"20"
"4330",55,12,45,2,9,"0"
"4331",55,13,50,3,14,"20"
"4332",55,14,29,4,12,"0"
"4333",55,15,65,5,9,"20"
"4334",55,16,75,6,25,"0"
"4335",55,17,53,7,10,"20"
"4336",55,18,78,8,12,"0"
"4337",55,19,34,1,7,"20"
"4338",55,20,74,2,10,"0"
"4339",55,21,46,3,20,"20"
"4340",55,22,15,4,23,"0"
"4341",55,23,67,5,12,"20"
"4342",55,24,69,6,21,"0"
"4343",55,25,48,7,18,"20"
"4344",55,26,24,8,21,"0"
"4345",55,27,21,1,12,"20"
"4346",55,28,37,2,17,"0"
"4347",55,29,58,3,24,"20"
"4348",55,30,57,4,7,"0"
"4349",55,31,1,5,14,"20"
"4350",55,32,35,6,11,"0"
"4351",55,33,47,7,11,"20"
"4352",55,34,28,8,17,"0"
"4353",55,35,22,1,14,"20"
"4354",55,36,64,2,10,"0"
"4355",55,37,55,3,13,"20"
"4356",55,38,26,4,11,"0"
"4357",55,39,7,5,8,"20"
"4358",55,40,39,6,13,"0"
"4359",55,41,49,7,20,"20"
"4360",55,42,72,8,11,"0"
"4361",55,43,63,1,16,"20"
"4362",55,44,4,2,14,"0"
"4363",55,45,20,3,8,"20"
"4364",55,46,12,4,12,"0"
"4365",55,47,36,5,7,"20"
"4366",55,48,51,6,15,"0"
"4367",55,49,18,7,19,"20"
"4368",55,50,2,8,11,"0"
"4369",55,51,9,1,10,"20"
"4370",55,52,16,2,13,"0"
"4371",55,53,56,3,16,"20"
"4372",55,54,71,4,11,"0"
"4373",55,55,73,5,10,"20"
"4374",55,56,52,6,7,"0"
"4375",55,57,11,7,11,"20"
"4376",55,58,44,8,19,"0"
"4377",55,59,60,1,9,"20"
"4378",55,60,8,2,10,"0"
"4379",55,61,30,3,15,"20"
"4380",55,62,54,4,36,"0"
"4381",55,63,80,5,22,"20"
"4382",55,64,25,6,7,"0"
"4383",55,65,38,7,24,"20"
"4384",55,66,19,8,11,"0"
"4385",55,67,3,1,19,"20"
"4386",55,68,41,2,9,"0"
"4387",55,69,6,3,14,"20"
"4388",55,70,10,4,18,"0"
"4389",55,71,68,5,11,"20"
"4390",55,72,40,6,10,"0"
"4391",55,73,13,7,18,"20"
"4392",55,74,59,8,19,"0"
"4393",55,75,61,1,7,"20"
"4394",55,76,76,2,15,"0"
"4395",55,77,14,3,11,"20"
"4396",55,78,31,4,10,"0"
"4397",55,79,5,5,20,"20"
"4398",55,80,42,6,10,"0"
"4399",56,1,7,8,21,"0"
"4400",56,2,28,1,14,"20"
"4401",56,3,1,2,13,"0"
"4402",56,4,58,3,12,"20"
"4403",56,5,26,4,25,"0"
"4404",56,6,53,5,19,"20"
"4405",56,7,80,6,23,"0"
"4406",56,8,78,7,19,"20"
"4407",56,9,35,8,28,"0"
"4408",56,10,75,1,19,"20"
"4409",56,11,12,2,27,"0"
"4410",56,12,27,3,10,"20"
"4411",56,13,52,4,24,"0"
"4412",56,14,54,5,14,"20"
"4413",56,15,74,6,15,"0"
"4414",56,16,4,7,15,"20"
"4415",56,17,72,8,14,"0"
"4416",56,18,22,1,12,"20"
"4417",56,19,60,2,19,"0"
"4418",56,20,44,3,13,"20"
"4419",56,21,16,4,12,"0"
"4420",56,22,50,5,31,"20"
"4421",56,23,34,6,9,"0"
"4422",56,24,64,7,23,"20"
"4423",56,25,51,8,13,"0"
"4424",56,26,55,1,27,"20"
"4425",56,27,79,2,10,"0"
"4426",56,28,33,3,16,"20"
"4427",56,29,42,4,23,"0"
"4428",56,30,49,5,22,"20"
"4429",56,31,11,6,15,"0"
"4430",56,32,30,7,14,"20"
"4431",56,33,13,8,17,"0"
"4432",56,34,57,1,22,"20"
"4433",56,35,23,2,14,"0"
"4434",56,36,61,3,12,"20"
"4435",56,37,71,4,14,"0"
"4436",56,38,2,5,20,"20"
"4437",56,39,21,6,16,"0"
"4438",56,40,59,7,14,"20"
"4439",56,41,62,8,12,"0"
"4440",56,42,24,1,18,"20"
"4441",56,43,31,2,12,"0"
"4442",56,44,20,3,11,"20"
"4443",56,45,25,4,12,"0"
"4444",56,46,38,5,19,"20"
"4445",56,47,46,6,10,"0"
"4446",56,48,56,7,19,"20"
"4447",56,49,43,8,10,"0"
"4448",56,50,70,1,10,"20"
"4449",56,51,65,2,15,"0"
"4450",56,52,40,3,17,"20"
"4451",56,53,5,4,17,"0"
"4452",56,54,36,5,28,"20"
"4453",56,55,69,6,28,"0"
"4454",56,56,3,7,16,"20"
"4455",56,57,45,8,11,"0"
"4456",56,58,67,1,15,"20"
"4457",56,59,68,2,14,"0"
"4458",56,60,17,3,20,"20"
"4459",56,61,76,4,15,"0"
"4460",56,62,14,5,38,"20"
"4461",56,63,19,6,26,"0"
"4462",56,64,9,7,15,"20"
"4463",56,65,18,8,27,"0"
"4464",56,66,48,1,19,"20"
"4465",56,67,63,2,17,"0"
"4466",56,68,37,3,17,"20"
"4467",56,69,77,4,9,"0"
"4468",56,70,73,5,29,"20"
"4469",56,71,6,6,14,"0"
"4470",56,72,32,7,32,"20"
"4471",56,73,15,8,18,"0"
"4472",56,74,39,1,10,"20"
"4473",56,75,66,2,9,"0"
"4474",56,76,8,3,31,"20"
"4475",56,77,41,4,14,"0"
"4476",56,78,47,5,21,"20"
"4477",56,79,29,6,14,"0"
"4478",56,80,10,7,17,"20"
"4479",57,1,6,1,21,"20"
"4480",57,2,60,2,14,"0"
"4481",57,3,39,3,18,"20"
"4482",57,4,65,4,10,"0"
"4483",57,5,26,5,16,"20"
"4484",57,6,27,6,14,"0"
"4485",57,7,19,7,17,"20"
"4486",57,8,42,8,16,"0"
"4487",57,9,71,1,16,"20"
"4488",57,10,63,2,12,"0"
"4489",57,11,66,3,13,"20"
"4490",57,12,47,4,15,"0"
"4491",57,13,57,5,19,"20"
"4492",57,14,24,6,16,"0"
"4493",57,15,79,7,11,"20"
"4494",57,16,44,8,14,"0"
"4495",57,17,76,1,14,"20"
"4496",57,18,17,2,11,"0"
"4497",57,19,64,3,17,"20"
"4498",57,20,23,4,14,"0"
"4499",57,21,31,5,15,"20"
"4500",57,22,54,6,17,"0"
"4501",57,23,77,7,12,"20"
"4502",57,24,16,8,16,"0"
"4503",57,25,9,1,13,"20"
"4504",57,26,62,2,19,"0"
"4505",57,27,75,3,15,"20"
"4506",57,28,43,4,12,"0"
"4507",57,29,2,5,19,"20"
"4508",57,30,20,6,10,"0"
"4509",57,31,29,7,15,"20"
"4510",57,32,59,8,15,"0"
"4511",57,33,34,1,13,"20"
"4512",57,34,30,2,15,"0"
"4513",57,35,53,3,14,"20"
"4514",57,36,78,4,14,"0"
"4515",57,37,55,5,17,"20"
"4516",57,38,80,6,24,"0"
"4517",57,39,69,7,19,"20"
"4518",57,40,21,8,16,"0"
"4519",57,41,1,1,18,"20"
"4520",57,42,7,2,20,"0"
"4521",57,43,28,3,16,"20"
"4522",57,44,13,4,16,"0"
"4523",57,45,14,5,16,"20"
"4524",57,46,45,6,13,"0"
"4525",57,47,3,7,21,"20"
"4526",57,48,11,8,23,"0"
"4527",57,49,58,1,15,"20"
"4528",57,50,50,2,12,"0"
"4529",57,51,52,3,13,"20"
"4530",57,52,49,4,15,"0"
"4531",57,53,40,5,16,"20"
"4532",57,54,51,6,14,"0"
"4533",57,55,22,7,18,"20"
"4534",57,56,38,8,14,"0"
"4535",57,57,61,1,14,"20"
"4536",57,58,33,2,15,"0"
"4537",57,59,73,3,13,"20"
"4538",57,60,4,4,17,"0"
"4539",57,61,41,5,17,"20"
"4540",57,62,74,6,14,"0"
"4541",57,63,46,7,17,"20"
"4542",57,64,48,8,13,"0"
"4543",57,65,10,1,21,"20"
"4544",57,66,12,2,14,"0"
"4545",57,67,15,3,17,"20"
"4546",57,68,37,4,15,"0"
"4547",57,69,8,5,17,"20"
"4548",57,70,35,6,15,"0"
"4549",57,71,5,7,20,"20"
"4550",57,72,72,8,13,"0"
"4551",57,73,36,1,16,"20"
"4552",57,74,70,2,12,"0"
"4553",57,75,68,3,15,"20"
"4554",57,76,18,4,13,"0"
"4555",57,77,67,5,13,"20"
"4556",57,78,56,6,14,"0"
"4557",57,79,25,7,11,"20"
"4558",57,80,32,8,10,"0"
"4559",58,1,25,2,8,"0"
"4560",58,2,16,3,20,"20"
"4561",58,3,58,4,12,"0"
"4562",58,4,45,5,13,"20"
"4563",58,5,4,6,15,"0"
"4564",58,6,9,7,19,"20"
"4565",58,7,76,8,14,"0"
"4566",58,8,55,1,13,"20"
"4567",58,9,63,2,11,"0"
"4568",58,10,49,3,12,"20"
"4569",58,11,80,4,16,"0"
"4570",58,12,54,5,9,"20"
"4571",58,13,68,6,11,"0"
"4572",58,14,69,7,14,"20"
"4573",58,15,46,8,15,"0"
"4574",58,16,37,1,9,"20"
"4575",58,17,5,2,13,"0"
"4576",58,18,22,3,17,"20"
"4577",58,19,56,4,7,"0"
"4578",58,20,13,5,8,"20"
"4579",58,21,39,6,11,"0"
"4580",58,22,31,7,16,"20"
"4581",58,23,29,8,10,"0"
"4582",58,24,44,1,15,"20"
"4583",58,25,23,2,10,"0"
"4584",58,26,2,3,11,"20"
"4585",58,27,60,4,9,"0"
"4586",58,28,47,5,12,"20"
"4587",58,29,38,6,12,"0"
"4588",58,30,62,7,10,"20"
"4589",58,31,3,8,15,"0"
"4590",58,32,41,1,10,"20"
"4591",58,33,19,2,7,"0"
"4592",58,34,59,3,12,"20"
"4593",58,35,78,4,10,"0"
"4594",58,36,75,5,9,"20"
"4595",58,37,8,6,23,"0"
"4596",58,38,74,7,9,"20"
"4597",58,39,40,8,10,"0"
"4598",58,40,48,1,10,"20"
"4599",58,41,70,2,9,"0"
"4600",58,42,20,3,16,"20"
"4601",58,43,52,4,12,"0"
"4602",58,44,35,5,11,"20"
"4603",58,45,66,6,7,"0"
"4604",58,46,10,7,12,"20"
"4605",58,47,24,8,7,"0"
"4606",58,48,11,1,10,"20"
"4607",58,49,15,2,9,"0"
"4608",58,50,14,3,9,"20"
"4609",58,51,79,4,8,"0"
"4610",58,52,21,5,15,"20"
"4611",58,53,71,6,7,"0"
"4612",58,54,32,7,19,"20"
"4613",58,55,57,8,12,"0"
"4614",58,56,30,1,10,"20"
"4615",58,57,67,2,12,"0"
"4616",58,58,36,3,12,"20"
"4617",58,59,64,4,10,"0"
"4618",58,60,34,5,11,"20"
"4619",58,61,26,6,14,"0"
"4620",58,62,12,7,15,"20"
"4621",58,63,17,8,18,"0"
"4622",58,64,77,1,7,"20"
"4623",58,65,61,2,8,"0"
"4624",58,66,42,3,12,"20"
"4625",58,67,18,4,16,"0"
"4626",58,68,28,5,14,"20"
"4627",58,69,53,6,13,"0"
"4628",58,70,73,7,13,"20"
"4629",58,71,33,8,14,"0"
"4630",58,72,1,1,14,"20"
"4631",58,73,7,2,9,"0"
"4632",58,74,43,3,11,"20"
"4633",58,75,72,4,8,"0"
"4634",58,76,51,5,13,"20"
"4635",58,77,65,6,9,"0"
"4636",58,78,6,7,13,"20"
"4637",58,79,50,8,13,"0"
"4638",58,80,27,1,10,"20"
"4639",59,1,62,3,10,"20"
"4640",59,2,45,4,18,"0"
"4641",59,3,32,5,25,"20"
"4642",59,4,38,6,13,"0"
"4643",59,5,63,7,18,"20"
"4644",59,6,78,8,30,"0"
"4645",59,7,71,1,12,"20"
"4646",59,8,48,2,16,"0"
"4647",59,9,54,3,13,"20"
"4648",59,10,23,4,18,"0"
"4649",59,11,68,5,12,"20"
"4650",59,12,19,6,11,"0"
"4651",59,13,49,7,12,"20"
"4652",59,14,3,8,18,"0"
"4653",59,15,50,1,13,"20"
"4654",59,16,67,2,12,"0"
"4655",59,17,2,3,24,"20"
"4656",59,18,11,4,14,"0"
"4657",59,19,65,5,10,"20"
"4658",59,20,28,6,15,"0"
"4659",59,21,30,7,20,"20"
"4660",59,22,77,8,16,"0"
"4661",59,23,22,1,16,"20"
"4662",59,24,66,2,16,"0"
"4663",59,25,40,3,9,"20"
"4664",59,26,41,4,16,"0"
"4665",59,27,42,5,14,"20"
"4666",59,28,37,6,13,"0"
"4667",59,29,14,7,13,"20"
"4668",59,30,12,8,14,"0"
"4669",59,31,8,1,21,"20"
"4670",59,32,74,2,11,"0"
"4671",59,33,51,3,9,"20"
"4672",59,34,36,4,15,"0"
"4673",59,35,57,5,11,"20"
"4674",59,36,80,6,16,"0"
"4675",59,37,1,7,12,"20"
"4676",59,38,13,8,15,"0"
"4677",59,39,4,1,30,"20"
"4678",59,40,15,2,12,"0"
"4679",59,41,73,3,11,"20"
"4680",59,42,56,4,15,"0"
"4681",59,43,18,5,10,"20"
"4682",59,44,34,6,12,"0"
"4683",59,45,7,7,15,"20"
"4684",59,46,70,8,13,"0"
"4685",59,47,59,1,10,"20"
"4686",59,48,61,2,30,"0"
"4687",59,49,46,3,12,"20"
"4688",59,50,58,4,7,"0"
"4689",59,51,16,5,18,"20"
"4690",59,52,5,6,17,"0"
"4691",59,53,29,7,15,"20"
"4692",59,54,75,8,16,"0"
"4693",59,55,6,1,14,"20"
"4694",59,56,69,2,11,"0"
"4695",59,57,76,3,11,"20"
"4696",59,58,24,4,24,"0"
"4697",59,59,47,5,14,"20"
"4698",59,60,35,6,12,"0"
"4699",59,61,21,7,32,"20"
"4700",59,62,72,8,15,"0"
"4701",59,63,17,1,14,"20"
"4702",59,64,43,2,10,"0"
"4703",59,65,33,3,20,"20"
"4704",59,66,27,4,12,"0"
"4705",59,67,64,5,24,"20"
"4706",59,68,39,6,12,"0"
"4707",59,69,25,7,15,"20"
"4708",59,70,26,8,19,"0"
"4709",59,71,9,1,14,"20"
"4710",59,72,20,2,22,"0"
"4711",59,73,60,3,14,"20"
