"","sub","item","seq","cond","nfix","deg"
"3156",40,39,64,6,30,"0"
"3157",40,40,43,7,25,"20"
"3158",40,41,47,8,25,"0"
"3159",40,42,31,1,18,"20"
"3160",40,43,23,2,12,"0"
"3161",40,44,27,3,23,"20"
"3162",40,45,45,4,21,"0"
"3163",40,46,17,5,31,"20"
"3164",40,47,2,6,12,"0"
"3165",40,48,80,7,22,"20"
"3166",40,49,32,8,12,"0"
"3167",40,50,53,1,24,"20"
"3168",40,51,52,2,18,"0"
"3169",40,52,78,3,27,"20"
"3170",40,53,73,4,31,"0"
"3171",40,54,42,5,26,"20"
"3172",40,55,61,6,18,"0"
"3173",40,56,74,7,15,"20"
"3174",40,57,46,8,21,"0"
"3175",40,58,15,1,23,"20"
"3176",40,59,57,2,22,"0"
"3177",40,60,33,3,16,"20"
"3178",40,61,56,4,28,"0"
"3179",40,62,20,5,30,"20"
"3180",40,63,67,6,39,"0"
"3181",40,64,35,7,12,"20"
"3182",40,65,22,8,21,"0"
"3183",40,66,34,1,20,"20"
"3184",40,67,29,2,31,"0"
"3185",40,68,40,3,20,"20"
"3186",40,69,51,4,25,"0"
"3187",40,70,70,5,29,"20"
"3188",40,71,25,6,17,"0"
"3189",40,72,7,7,32,"20"
"3190",40,73,30,8,20,"0"
"3191",40,74,36,1,18,"20"
"3192",40,75,68,2,16,"0"
"3193",40,76,16,3,32,"20"
"3194",40,77,75,4,24,"0"
"3195",40,78,4,5,22,"20"
"3196",40,79,5,6,21,"0"
"3197",40,80,12,7,17,"20"
"3198",41,1,56,1,18,"20"
"3199",41,2,21,2,12,"0"
"3200",41,3,26,3,24,"20"
"3201",41,4,78,4,19,"0"
"3202",41,5,49,5,21,"20"
"3203",41,6,3,6,18,"0"
"3204",41,7,43,7,30,"20"
"3205",41,8,42,8,12,"0"
"3206",41,9,18,1,17,"20"
"3207",41,10,32,2,10,"0"
"3208",41,11,61,3,18,"20"
"3209",41,12,13,4,11,"0"
"3210",41,13,48,5,23,"20"
"3211",41,14,52,6,23,"0"
"3212",41,15,71,7,19,"20"
"3213",41,16,22,8,11,"0"
"3214",41,17,59,1,19,"20"
"3215",41,18,50,2,17,"0"
"3216",41,19,10,3,18,"20"
"3217",41,20,68,4,11,"0"
"3218",41,21,1,5,23,"20"
"3219",41,22,58,6,25,"0"
"3220",41,23,74,7,18,"20"
"3221",41,24,38,8,14,"0"
"3222",41,25,79,1,18,"20"
"3223",41,26,41,2,14,"0"
"3224",41,27,60,3,15,"20"
"3225",41,28,31,4,18,"0"
"3226",41,29,62,5,29,"20"
"3227",41,30,4,6,17,"0"
"3228",41,31,19,7,26,"20"
"3229",41,32,8,8,18,"0"
"3230",41,33,11,1,21,"20"
"3231",41,34,80,2,19,"0"
"3232",41,35,66,3,13,"20"
"3233",41,36,39,4,16,"0"
"3234",41,37,63,5,13,"20"
"3235",41,38,20,6,15,"0"
"3236",41,39,72,7,15,"20"
"3237",41,40,46,8,15,"0"
"3238",41,41,44,1,17,"20"
"3239",41,42,24,2,21,"0"
"3240",41,43,36,3,12,"20"
"3241",41,44,77,4,12,"0"
"3242",41,45,45,5,21,"20"
"3243",41,46,34,6,14,"0"
"3244",41,47,16,7,11,"20"
"3245",41,48,64,8,14,"0"
"3246",41,49,47,1,8,"20"
"3247",41,50,17,2,14,"0"
"3248",41,51,12,3,32,"20"
"3249",41,52,53,4,15,"0"
"3250",41,53,75,5,30,"20"
"3251",41,54,76,6,21,"0"
"3252",41,55,15,7,19,"20"
"3253",41,56,14,8,9,"0"
"3254",41,57,6,1,10,"20"
"3255",41,58,37,2,18,"0"
"3256",41,59,7,3,20,"20"
"3257",41,60,35,4,19,"0"
"3258",41,61,28,5,26,"20"
"3259",41,62,27,6,34,"0"
"3260",41,63,23,7,18,"20"
"3261",41,64,55,8,18,"0"
"3262",41,65,69,1,25,"20"
"3263",41,66,54,2,14,"0"
"3264",41,67,29,3,25,"20"
"3265",41,68,33,4,19,"0"
"3266",41,69,40,5,16,"20"
"3267",41,70,30,6,23,"0"
"3268",41,71,9,7,24,"20"
"3269",41,72,2,8,19,"0"
"3270",41,73,73,1,14,"20"
"3271",41,74,70,2,21,"0"
"3272",41,75,65,3,13,"20"
"3273",41,76,67,4,22,"0"
"3274",41,77,51,5,19,"20"
"3275",41,78,25,6,30,"0"
"3276",41,79,5,7,31,"20"
"3277",41,80,57,8,27,"0"
"3278",42,1,51,2,10,"0"
"3279",42,2,72,3,8,"20"
"3280",42,3,40,4,8,"0"
"3281",42,4,48,5,13,"20"
"3282",42,5,1,6,16,"0"
"3283",42,6,29,7,19,"20"
"3284",42,7,9,8,33,"0"
"3285",42,8,71,1,10,"20"
"3286",42,9,47,2,12,"0"
"3287",42,10,69,3,11,"20"
"3288",42,11,5,4,10,"0"
"3289",42,12,43,5,10,"20"
"3290",42,13,6,6,45,"0"
"3291",42,14,25,7,15,"20"
"3292",42,15,4,8,12,"0"
"3293",42,16,42,1,15,"20"
"3294",42,17,64,2,10,"0"
"3295",42,18,35,3,9,"20"
"3296",42,19,2,4,15,"0"
"3297",42,20,3,5,15,"20"
"3298",42,21,55,6,17,"0"
"3299",42,22,21,7,28,"20"
"3300",42,23,49,8,9,"0"
"3301",42,24,31,1,20,"20"
"3302",42,25,53,2,20,"0"
"3303",42,26,26,3,14,"20"
"3304",42,27,73,4,9,"0"
"3305",42,28,17,5,19,"20"
"3306",42,29,65,6,11,"0"
"3307",42,30,27,7,10,"20"
"3308",42,31,8,8,21,"0"
"3309",42,32,58,1,13,"20"
"3310",42,33,54,2,9,"0"
"3311",42,34,20,3,32,"20"
"3312",42,35,14,4,15,"0"
"3313",42,36,50,5,11,"20"
"3314",42,37,22,6,24,"0"
"3315",42,38,57,7,14,"20"
"3316",42,39,52,8,26,"0"
"3317",42,40,46,1,9,"20"
"3318",42,41,15,2,42,"0"
"3319",42,42,18,3,55,"20"
"3320",42,43,59,4,11,"0"
"3321",42,44,61,5,15,"20"
"3322",42,45,11,6,19,"0"
"3323",42,46,19,7,39,"20"
"3324",42,47,34,8,10,"0"
"3325",42,48,45,1,15,"20"
"3326",42,49,63,2,9,"0"
"3327",42,50,80,3,9,"20"
"3328",42,51,60,4,10,"0"
"3329",42,52,68,5,16,"20"
"3330",42,53,62,6,21,"0"
"3331",42,54,13,7,22,"20"
"3332",42,55,67,8,10,"0"
"3333",42,56,33,1,11,"20"
"3334",42,57,39,2,12,"0"
"3335",42,58,16,3,42,"20"
"3336",42,59,44,4,22,"0"
"3337",42,60,24,5,18,"20"
"3338",42,61,30,6,15,"0"
"3339",42,62,12,7,65,"20"
"3340",42,63,32,8,22,"0"
"3341",42,64,37,1,9,"20"
"3342",42,65,74,2,11,"0"
"3343",42,66,28,3,19,"20"
"3344",42,67,41,4,11,"0"
"3345",42,68,66,5,15,"20"
"3346",42,69,77,6,8,"0"
"3347",42,70,23,7,12,"20"
"3348",42,71,76,8,9,"0"
"3349",42,72,38,1,19,"20"
"3350",42,73,36,2,12,"0"
"3351",42,74,70,3,18,"20"
"3352",42,75,79,4,6,"0"
"3353",42,76,75,5,13,"20"
"3354",42,77,78,6,9,"0"
"3355",42,78,7,7,29,"20"
"3356",42,79,56,8,11,"0"
"3357",42,80,10,1,13,"20"
"3358",43,1,10,3,9,"20"
"3359",43,2,4,4,11,"0"
"3360",43,3,13,5,11,"20"
"3361",43,4,11,6,9,"0"
"3362",43,5,53,7,8,"20"
"3363",43,6,39,8,11,"0"
"3364",43,7,24,1,12,"20"
"3365",43,8,74,2,14,"0"
"3366",43,9,80,3,14,"20"
"3367",43,10,27,4,13,"0"
"3368",43,11,22,5,10,"20"
"3369",43,12,48,6,9,"0"
"3370",43,13,62,7,10,"20"
"3371",43,14,23,8,11,"0"
"3372",43,15,72,1,11,"20"
"3373",43,16,37,2,9,"0"
"3374",43,17,33,3,11,"20"
"3375",43,18,73,4,8,"0"
"3376",43,19,78,5,12,"20"
"3377",43,20,5,6,9,"0"
"3378",43,21,26,7,8,"20"
"3379",43,22,63,8,13,"0"
"3380",43,23,70,1,7,"20"
"3381",43,24,64,2,11,"0"
"3382",43,25,71,3,7,"20"
"3383",43,26,75,4,8,"0"
"3384",43,27,7,5,11,"20"
"3385",43,28,20,6,13,"0"
"3386",43,29,57,7,12,"20"
"3387",43,30,30,8,10,"0"
"3388",43,31,45,1,11,"20"
"3389",43,32,58,2,11,"0"
"3390",43,33,65,3,9,"20"
"3391",43,34,76,4,10,"0"
"3392",43,35,79,5,9,"20"
"3393",43,36,12,6,11,"0"
"3394",43,37,31,7,18,"20"
"3395",43,38,55,8,9,"0"
"3396",43,39,6,1,16,"20"
"3397",43,40,51,2,9,"0"
"3398",43,41,50,3,8,"20"
"3399",43,42,19,4,10,"0"
"3400",43,43,67,5,11,"20"
"3401",43,44,43,6,9,"0"
"3402",43,45,52,7,7,"20"
"3403",43,46,38,8,8,"0"
"3404",43,47,68,1,8,"20"
"3405",43,48,28,2,9,"0"
"3406",43,49,49,3,10,"20"
"3407",43,50,61,4,7,"0"
"3408",43,51,1,5,12,"20"
"3409",43,52,36,6,7,"0"
"3410",43,53,18,7,14,"20"
"3411",43,54,44,8,8,"0"
"3412",43,55,42,1,10,"20"
"3413",43,56,77,2,7,"0"
"3414",43,57,60,3,12,"20"
"3415",43,58,16,4,9,"0"
"3416",43,59,15,5,11,"20"
"3417",43,60,47,6,9,"0"
"3418",43,61,69,7,12,"20"
"3419",43,62,9,8,12,"0"
"3420",43,63,2,1,12,"20"
"3421",43,64,46,2,11,"0"
"3422",43,65,34,3,14,"20"
"3423",43,66,66,4,10,"0"
"3424",43,67,41,5,15,"20"
"3425",43,68,56,6,16,"0"
"3426",43,69,3,7,13,"20"
"3427",43,70,8,8,17,"0"
"3428",43,71,21,1,12,"20"
"3429",43,72,40,2,12,"0"
"3430",43,73,54,3,9,"20"
"3431",43,74,14,4,9,"0"
"3432",43,75,32,5,13,"20"
"3433",43,76,59,6,13,"0"
"3434",43,77,35,7,9,"20"
"3435",43,78,17,8,12,"0"
"3436",43,79,25,1,15,"20"
"3437",43,80,29,2,9,"0"
"3438",44,1,30,4,10,"0"
"3439",44,2,60,5,12,"20"
"3440",44,3,5,6,15,"0"
"3441",44,4,70,7,12,"20"
"3442",44,5,16,8,15,"0"
"3443",44,6,78,1,15,"20"
"3444",44,7,25,2,15,"0"
"3445",44,8,69,3,11,"20"
"3446",44,9,75,4,15,"0"
"3447",44,10,47,5,17,"20"
"3448",44,11,27,6,18,"0"
"3449",44,12,31,7,10,"20"
"3450",44,13,80,8,11,"0"
"3451",44,14,43,1,17,"20"
"3452",44,15,13,2,11,"0"
"3453",44,16,2,3,15,"20"
"3454",44,17,20,4,27,"0"
"3455",44,18,77,5,9,"20"
"3456",44,19,65,6,14,"0"
"3457",44,20,37,7,15,"20"
"3458",44,21,8,8,17,"0"
"3459",44,22,39,1,15,"20"
"3460",44,23,45,2,9,"0"
"3461",44,24,59,3,11,"20"
"3462",44,25,42,4,10,"0"
"3463",44,26,29,5,13,"20"
"3464",44,27,15,6,13,"0"
"3465",44,28,11,7,14,"20"
"3466",44,29,48,8,16,"0"
"3467",44,30,17,1,13,"20"
"3468",44,31,10,2,18,"0"
"3469",44,32,53,3,15,"20"
"3470",44,33,44,4,9,"0"
"3471",44,34,34,5,22,"20"
"3472",44,35,46,6,20,"0"
"3473",44,36,22,7,12,"20"
"3474",44,37,55,8,18,"0"
"3475",44,38,4,1,16,"20"
"3476",44,39,74,2,10,"0"
"3477",44,40,41,3,12,"20"
"3478",44,41,64,4,9,"0"
"3479",44,42,58,5,13,"20"
"3480",44,43,40,6,11,"0"
"3481",44,44,76,7,10,"20"
"3482",44,45,1,8,13,"0"
"3483",44,46,35,1,17,"20"
"3484",44,47,79,2,8,"0"
"3485",44,48,68,3,13,"20"
"3486",44,49,36,4,13,"0"
"3487",44,50,57,5,12,"20"
"3488",44,51,61,6,11,"0"
"3489",44,52,50,7,11,"20"
"3490",44,53,19,8,17,"0"
"3491",44,54,67,1,11,"20"
"3492",44,55,56,2,9,"0"
"3493",44,56,3,3,15,"20"
"3494",44,57,21,4,14,"0"
"3495",44,58,28,5,20,"20"
"3496",44,59,23,6,11,"0"
"3497",44,60,18,7,13,"20"
"3498",44,61,63,8,12,"0"
"3499",44,62,66,1,10,"20"
"3500",44,63,32,2,17,"0"
"3501",44,64,26,3,16,"20"
"3502",44,65,49,4,14,"0"
"3503",44,66,52,5,21,"20"
"3504",44,67,38,6,18,"0"
"3505",44,68,6,7,15,"20"
"3506",44,69,73,8,7,"0"
"3507",44,70,33,1,19,"20"
"3508",44,71,14,2,17,"0"
"3509",44,72,51,3,12,"20"
"3510",44,73,62,4,11,"0"
"3511",44,74,7,5,14,"20"
"3512",44,75,24,6,13,"0"
"3513",44,76,12,7,15,"20"
"3514",44,77,71,8,10,"0"
"3515",44,78,54,1,14,"20"
"3516",44,79,9,2,19,"0"
"3517",44,80,72,3,11,"20"
"3518",45,1,73,5,14,"20"
"3519",45,2,41,6,12,"0"
"3520",45,3,56,7,14,"20"
"3521",45,4,60,8,12,"0"
"3522",45,5,27,1,19,"20"
"3523",45,6,20,2,13,"0"
"3524",45,7,9,3,16,"20"
"3525",45,8,2,4,24,"0"
"3526",45,9,7,5,19,"20"
"3527",45,10,69,6,13,"0"
"3528",45,11,72,7,14,"20"
"3529",45,12,25,8,16,"0"
"3530",45,13,35,1,15,"20"
"3531",45,14,21,2,17,"0"
"3532",45,15,36,3,11,"20"
"3533",45,16,75,4,14,"0"
"3534",45,17,37,5,16,"20"
"3535",45,18,63,6,12,"0"
"3536",45,19,34,7,21,"20"
"3537",45,20,39,8,13,"0"
"3538",45,21,14,1,12,"20"
"3539",45,22,40,2,13,"0"
"3540",45,23,71,3,12,"20"
"3541",45,24,33,4,18,"0"
"3542",45,25,32,5,14,"20"
"3543",45,26,1,6,15,"0"
"3544",45,27,48,7,16,"20"
"3545",45,28,46,8,16,"0"
"3546",45,29,44,1,14,"20"
"3547",45,30,70,2,16,"0"
"3548",45,31,24,3,15,"20"
"3549",45,32,8,4,14,"0"
"3550",45,33,18,5,12,"20"
"3551",45,34,6,6,17,"0"
"3552",45,35,28,7,14,"20"
"3553",45,36,77,8,14,"0"
"3554",45,37,43,1,15,"20"
"3555",45,38,11,2,17,"0"
"3556",45,39,38,3,13,"20"
"3557",45,40,13,4,19,"0"
"3558",45,41,74,5,10,"20"
"3559",45,42,68,6,14,"0"
"3560",45,43,26,7,11,"20"
"3561",45,44,45,8,14,"0"
"3562",45,45,52,1,13,"20"
"3563",45,46,50,2,16,"0"
"3564",45,47,54,3,14,"20"
"3565",45,48,51,4,17,"0"
"3566",45,49,29,5,16,"20"
"3567",45,50,42,6,7,"0"
"3568",45,51,22,7,15,"20"
"3569",45,52,49,8,12,"0"
"3570",45,53,65,1,15,"20"
"3571",45,54,55,2,15,"0"
"3572",45,55,15,3,15,"20"
"3573",45,56,57,4,13,"0"
"3574",45,57,47,5,11,"20"
"3575",45,58,61,6,12,"0"
"3576",45,59,62,7,19,"20"
"3577",45,60,30,8,17,"0"
"3578",45,61,53,1,14,"20"
"3579",45,62,19,2,10,"0"
"3580",45,63,4,3,13,"20"
"3581",45,64,78,4,14,"0"
"3582",45,65,80,5,15,"20"
"3583",45,66,79,6,11,"0"
"3584",45,67,17,7,19,"20"
"3585",45,68,10,8,12,"0"
"3586",45,69,16,1,16,"20"
"3587",45,70,64,2,16,"0"
"3588",45,71,23,3,11,"20"
"3589",45,72,31,4,17,"0"
"3590",45,73,5,5,17,"20"
"3591",45,74,59,6,15,"0"
"3592",45,75,12,7,23,"20"
"3593",45,76,58,8,11,"0"
"3594",45,77,3,1,25,"20"
"3595",45,78,67,2,12,"0"
"3596",45,79,66,3,12,"20"
"3597",45,80,76,4,9,"0"
"3598",46,1,24,6,9,"0"
"3599",46,2,51,7,14,"20"
"3600",46,3,13,8,17,"0"
"3601",46,4,27,1,11,"20"
"3602",46,5,62,2,12,"0"
"3603",46,6,25,3,15,"20"
"3604",46,7,7,4,13,"0"
"3605",46,8,65,5,17,"20"
"3606",46,9,28,6,12,"0"
"3607",46,10,31,7,11,"20"
"3608",46,11,16,8,16,"0"
"3609",46,12,3,1,13,"20"
"3610",46,13,48,2,15,"0"
"3611",46,14,72,3,12,"20"
"3612",46,15,38,4,9,"0"
"3613",46,16,77,5,11,"20"
"3614",46,17,21,6,18,"0"
"3615",46,18,61,7,10,"20"
"3616",46,19,15,8,8,"0"
"3617",46,20,47,1,9,"20"
"3618",46,21,50,2,10,"0"
"3619",46,22,45,3,10,"20"
"3620",46,23,6,4,6,"0"
"3621",46,24,41,5,10,"20"
"3622",46,25,14,6,12,"0"
"3623",46,26,39,7,13,"20"
"3624",46,27,76,8,10,"0"
"3625",46,28,44,1,13,"20"
"3626",46,29,40,2,15,"0"
"3627",46,30,17,3,12,"20"
"3628",46,31,20,4,13,"0"
"3629",46,32,66,5,12,"20"
"3630",46,33,80,6,9,"0"
"3631",46,34,68,7,15,"20"
"3632",46,35,23,8,10,"0"
"3633",46,36,71,1,8,"20"
"3634",46,37,42,2,8,"0"
"3635",46,38,8,3,11,"20"
"3636",46,39,1,4,13,"0"
"3637",46,40,26,5,11,"20"
"3638",46,41,56,6,11,"0"
"3639",46,42,18,7,16,"20"
"3640",46,43,52,8,9,"0"
"3641",46,44,22,1,13,"20"
"3642",46,45,59,2,8,"0"
"3643",46,46,32,3,12,"20"
"3644",46,47,4,4,8,"0"
"3645",46,48,34,5,10,"20"
"3646",46,49,35,6,8,"0"
"3647",46,50,43,7,9,"20"
"3648",46,51,19,8,14,"0"
"3649",46,52,64,1,9,"20"
"3650",46,53,37,2,10,"0"
"3651",46,54,49,3,14,"20"
"3652",46,55,46,4,14,"0"
"3653",46,56,30,5,10,"20"
"3654",46,57,11,6,9,"0"
"3655",46,58,67,7,14,"20"
"3656",46,59,78,8,11,"0"
"3657",46,60,12,1,11,"20"
"3658",46,61,58,2,11,"0"
"3659",46,62,63,3,14,"20"
"3660",46,63,55,4,11,"0"
"3661",46,64,57,5,9,"20"
"3662",46,65,10,6,20,"0"
"3663",46,66,54,7,8,"20"
"3664",46,67,33,8,13,"0"
"3665",46,68,9,1,12,"20"
"3666",46,69,53,2,12,"0"
"3667",46,70,74,3,11,"20"
"3668",46,71,60,4,9,"0"
"3669",46,72,5,5,14,"20"
"3670",46,73,2,6,12,"0"
"3671",46,74,73,7,12,"20"
"3672",46,75,75,8,10,"0"
"3673",46,76,36,1,18,"20"
"3674",46,77,69,2,9,"0"
"3675",46,78,70,3,9,"20"
"3676",46,79,29,4,12,"0"
"3677",46,80,79,5,8,"20"
"3678",47,1,48,7,24,"20"
"3679",47,2,80,8,12,"0"
"3680",47,3,67,1,14,"20"
"3681",47,4,34,2,11,"0"
"3682",47,5,20,3,28,"20"
"3683",47,6,57,4,20,"0"
"3684",47,7,58,5,19,"20"
"3685",47,8,66,6,12,"0"
"3686",47,9,42,7,14,"20"
"3687",47,10,39,8,16,"0"
"3688",47,11,16,1,25,"20"
"3689",47,12,78,2,9,"0"
"3690",47,13,2,3,33,"20"
"3691",47,14,31,4,35,"0"
"3692",47,15,15,5,17,"20"
"3693",47,16,11,6,21,"0"
"3694",47,17,35,7,24,"20"
"3695",47,18,56,8,10,"0"
"3696",47,19,47,1,8,"20"
"3697",47,20,36,2,10,"0"
"3698",47,21,40,3,13,"20"
"3699",47,22,18,4,17,"0"
"3700",47,23,51,5,9,"20"
"3701",47,24,6,6,24,"0"
"3702",47,25,65,7,11,"20"
"3703",47,26,4,8,17,"0"
"3704",47,27,12,1,24,"20"
"3705",47,28,61,2,11,"0"
"3706",47,29,25,3,18,"20"
"3707",47,30,10,4,14,"0"
"3708",47,31,46,5,15,"20"
"3709",47,32,69,6,9,"0"
"3710",47,33,72,7,12,"20"
"3711",47,34,55,8,14,"0"
"3712",47,35,60,1,12,"20"
"3713",47,36,71,2,14,"0"
"3714",47,37,3,3,19,"20"
"3715",47,38,38,4,16,"0"
"3716",47,39,17,5,25,"20"
"3717",47,40,33,6,14,"0"
"3718",47,41,45,7,13,"20"
"3719",47,42,19,8,21,"0"
"3720",47,43,32,1,11,"20"
"3721",47,44,14,2,18,"0"
"3722",47,45,37,3,13,"20"
"3723",47,46,5,4,19,"0"
"3724",47,47,70,5,10,"20"
"3725",47,48,22,6,22,"0"
"3726",47,49,64,7,10,"20"
"3727",47,50,49,8,19,"0"
"3728",47,51,50,1,12,"20"
"3729",47,52,63,2,8,"0"
"3730",47,53,54,3,25,"20"
"3731",47,54,43,4,24,"0"
"3732",47,55,28,5,9,"20"
"3733",47,56,68,6,8,"0"
"3734",47,57,7,7,18,"20"
"3735",47,58,52,8,14,"0"
"3736",47,59,44,1,14,"20"
"3737",47,60,23,2,13,"0"
"3738",47,61,53,3,13,"20"
"3739",47,62,75,4,14,"0"
"3740",47,63,76,5,12,"20"
"3741",47,64,8,6,17,"0"
"3742",47,65,9,7,35,"20"
"3743",47,66,1,8,26,"0"
"3744",47,67,21,1,23,"20"
"3745",47,68,26,2,13,"0"
"3746",47,69,24,3,15,"20"
"3747",47,70,29,4,14,"0"
"3748",47,71,41,5,20,"20"
"3749",47,72,73,6,27,"0"
"3750",47,73,79,7,13,"20"
"3751",47,74,59,8,10,"0"
"3752",47,75,62,1,11,"20"
"3753",47,76,27,2,12,"0"
"3754",47,77,74,3,14,"20"
"3755",47,78,13,4,23,"0"
"3756",47,79,30,5,25,"20"
"3757",47,80,77,6,13,"0"
"3758",48,1,66,8,15,"0"
"3759",48,2,40,1,12,"20"
"3760",48,3,39,2,12,"0"
"3761",48,4,49,3,7,"20"
"3762",48,5,32,4,28,"0"
"3763",48,6,68,5,20,"20"
"3764",48,7,31,6,16,"0"
"3765",48,8,7,7,9,"20"
"3766",48,9,51,8,19,"0"
"3767",48,10,24,1,13,"20"
"3768",48,11,76,2,10,"0"
"3769",48,12,25,3,9,"20"
"3770",48,13,2,4,17,"0"
"3771",48,14,4,5,18,"20"
"3772",48,15,67,6,9,"0"
"3773",48,16,8,7,8,"20"
"3774",48,17,11,8,17,"0"
"3775",48,18,60,1,9,"20"
"3776",48,19,54,2,6,"0"
"3777",48,20,27,3,16,"20"
"3778",48,21,50,4,13,"0"
"3779",48,22,35,5,17,"20"
"3780",48,23,28,6,14,"0"
"3781",48,24,61,7,13,"20"
"3782",48,25,72,8,3,"0"
"3783",48,26,79,1,11,"20"
"3784",48,27,16,2,12,"0"
"3785",48,28,38,3,22,"20"
"3786",48,29,42,4,19,"0"
"3787",48,30,19,5,12,"20"
"3788",48,31,26,6,19,"0"
"3789",48,32,14,7,13,"20"
"3790",48,33,55,8,10,"0"
"3791",48,34,15,1,20,"20"
"3792",48,35,80,2,13,"0"
"3793",48,36,10,3,24,"20"
"3794",48,37,1,4,20,"0"
"3795",48,38,41,5,12,"20"
"3796",48,39,21,6,15,"0"
"3797",48,40,47,7,18,"20"
"3798",48,41,46,8,15,"0"
"3799",48,42,52,1,12,"20"
"3800",48,43,6,2,14,"0"
"3801",48,44,58,3,12,"20"
"3802",48,45,71,4,10,"0"
"3803",48,46,9,5,17,"20"
"3804",48,47,77,6,8,"0"
"3805",48,48,18,7,15,"20"
"3806",48,49,78,8,11,"0"
"3807",48,50,69,1,11,"20"
"3808",48,51,30,2,11,"0"
"3809",48,52,22,3,13,"20"
"3810",48,53,13,4,30,"0"
"3811",48,54,62,5,17,"20"
"3812",48,55,29,6,14,"0"
"3813",48,56,23,7,7,"20"
"3814",48,57,36,8,13,"0"
"3815",48,58,12,1,11,"20"
"3816",48,59,48,2,15,"0"
"3817",48,60,33,3,10,"20"
"3818",48,61,75,4,14,"0"
"3819",48,62,20,5,30,"20"
"3820",48,63,63,6,30,"0"
"3821",48,64,45,7,12,"20"
"3822",48,65,73,8,13,"0"
"3823",48,66,65,1,10,"20"
"3824",48,67,5,2,15,"0"
"3825",48,68,3,3,16,"20"
"3826",48,69,37,4,11,"0"
"3827",48,70,56,5,13,"20"
"3828",48,71,44,6,9,"0"
"3829",48,72,43,7,27,"20"
"3830",48,73,34,8,21,"0"
"3831",48,74,74,1,10,"20"
"3832",48,75,70,2,10,"0"
"3833",48,76,53,3,7,"20"
"3834",48,77,57,4,13,"0"
"3835",48,78,64,5,11,"20"
"3836",48,79,59,6,12,"0"
"3837",48,80,17,7,9,"20"
"3838",49,1,29,1,12,"20"
"3839",49,2,20,2,8,"0"
"3840",49,3,72,3,10,"20"
"3841",49,4,50,4,9,"0"
"3842",49,5,25,5,14,"20"
"3843",49,6,39,6,15,"0"
"3844",49,7,6,7,12,"20"
"3845",49,8,49,8,14,"0"
"3846",49,9,66,1,9,"20"
"3847",49,10,32,2,12,"0"
"3848",49,11,38,3,9,"20"
"3849",49,12,42,4,9,"0"
"3850",49,13,62,5,8,"20"
"3851",49,14,10,6,10,"0"
"3852",49,15,26,7,10,"20"
"3853",49,16,1,8,11,"0"
"3854",49,17,57,1,13,"20"
"3855",49,18,48,2,12,"0"
"3856",49,19,31,3,10,"20"
"3857",49,20,9,4,11,"0"
"3858",49,21,70,5,16,"20"
"3859",49,22,65,6,12,"0"
"3860",49,23,40,7,13,"20"
"3861",49,24,4,8,12,"0"
"3862",49,25,47,1,10,"20"
"3863",49,26,12,2,11,"0"
"3864",49,27,67,3,10,"20"
"3865",49,28,52,4,13,"0"
"3866",49,29,13,5,9,"20"
"3867",49,30,54,6,10,"0"
"3868",49,31,41,7,16,"20"
"3869",49,32,64,8,11,"0"
"3870",49,33,17,1,9,"20"
"3871",49,34,75,2,12,"0"
"3872",49,35,30,3,11,"20"
"3873",49,36,71,4,7,"0"
"3874",49,37,53,5,10,"20"
"3875",49,38,60,6,17,"0"
"3876",49,39,61,7,12,"20"
"3877",49,40,51,8,13,"0"
"3878",49,41,36,1,14,"20"
"3879",49,42,74,2,15,"0"
"3880",49,43,58,3,8,"20"
"3881",49,44,7,4,12,"0"
"3882",49,45,59,5,9,"20"
"3883",49,46,45,6,9,"0"
"3884",49,47,18,7,9,"20"
"3885",49,48,55,8,15,"0"
"3886",49,49,73,1,11,"20"
"3887",49,50,21,2,6,"0"
"3888",49,51,14,3,15,"20"
"3889",49,52,46,4,14,"0"
"3890",49,53,23,5,17,"20"
"3891",49,54,78,6,15,"0"
"3892",49,55,8,7,13,"20"
"3893",49,56,63,8,7,"0"
"3894",49,57,37,1,11,"20"
"3895",49,58,56,2,14,"0"
"3896",49,59,79,3,11,"20"
"3897",49,60,28,4,14,"0"
"3898",49,61,15,5,11,"20"
"3899",49,62,2,6,11,"0"
"3900",49,63,80,7,15,"20"
"3901",49,64,77,8,15,"0"
"3902",49,65,43,1,13,"20"
"3903",49,66,44,2,12,"0"
"3904",49,67,16,3,15,"20"
"3905",49,68,11,4,8,"0"
"3906",49,69,5,5,12,"20"
"3907",49,70,34,6,12,"0"
"3908",49,71,24,7,11,"20"
"3909",49,72,68,8,13,"0"
"3910",49,73,19,1,15,"20"
"3911",49,74,35,2,15,"0"
"3912",49,75,3,3,11,"20"
"3913",49,76,22,4,13,"0"
"3914",49,77,27,5,10,"20"
"3915",49,78,33,6,12,"0"
"3916",49,79,76,7,16,"20"
"3917",49,80,69,8,10,"0"
"3918",50,1,29,2,9,"0"
"3919",50,2,23,3,11,"20"
"3920",50,3,50,4,9,"0"
"3921",50,4,47,5,12,"20"
"3922",50,5,3,6,16,"0"
"3923",50,6,78,7,14,"20"
"3924",50,7,10,8,11,"0"
"3925",50,8,58,1,11,"20"
"3926",50,9,72,2,11,"0"
"3927",50,10,9,3,15,"20"
"3928",50,11,27,4,11,"0"
"3929",50,12,74,5,8,"20"
"3930",50,13,4,6,14,"0"
"3931",50,14,35,7,14,"20"
