"","sub","cond","item","seq","start_time","end_time","duration_ms","deg","prev"
"12938",49,1,7,89,1433406,1436125,2719,"0","valid"
"13150",49,1,67,90,1443008,1445132,2124,"0","valid"
"13236",49,4,46,91,1448243,1451008,2765,"20","valid"
"13435",49,6,48,92,1457747,1459322,1575,"20","mask"
"13635",49,4,112,93,1465303,1467388,2085,"20","valid"
"13735",49,3,51,94,1470826,1473323,2497,"0","mask"
"13933",49,6,90,95,1478618,1482794,4176,"20","mask"
"14036",49,5,11,96,1486043,1489056,3013,"20","orth"
"14238",49,5,35,97,1495272,1497645,2373,"20","orth"
"14435",49,5,71,98,1503443,1505685,2242,"20","orth"
"14532",49,2,38,99,1509914,1511646,1732,"0","orth"
"14733",49,5,113,100,1516882,1519150,2268,"20","orth"
"14831",49,2,116,101,1521954,1526000,4046,"0","orth"
"14937",49,4,124,102,1529765,1532144,2379,"20","valid"
"15037",49,4,40,103,1535393,1538053,2660,"20","valid"
"15240",49,6,42,104,1543609,1546138,2529,"20","mask"
"15436",49,6,96,105,1552329,1555623,3294,"20","mask"
"15534",49,2,2,106,1558780,1561329,2549,"0","orth"
"15738",49,5,77,107,1571598,1574866,3268,"20","orth"
"15837",49,4,34,108,1577716,1581199,3483,"20","valid"
"16040",49,5,65,109,1587664,1590311,2647,"20","orth"
"16136",49,4,94,110,1593318,1597488,4170,"20","valid"
"16236",49,3,3,111,1600521,1602377,1856,"0","mask"
"16437",49,3,117,112,1607776,1609626,1850,"0","mask"
"16537",49,5,101,113,1612868,1615823,2955,"20","orth"
"16631",49,1,109,114,1618784,1622548,3764,"0","valid"
"16739",49,2,80,115,1625836,1627568,1732,"0","orth"
"16836",49,3,111,116,1630634,1633118,2484,"0","mask"
"16937",49,4,130,117,1636406,1639308,2902,"20","valid"
"17036",49,6,78,118,1642314,1645275,2961,"20","mask"
"17146",49,5,47,119,1648060,1650165,2105,"20","orth"
"17332",49,1,133,120,1656185,1658453,2268,"0","valid"
"17431",49,3,15,121,1661688,1664120,2432,"0","mask"
"17637",49,1,25,122,1669924,1671780,1856,"0","valid"
"17838",49,3,105,123,1679173,1680977,1804,"0","mask"
"17932",49,2,110,124,1685827,1687488,1661,"0","orth"
"18034",49,2,26,125,1691344,1694187,2843,"0","orth"
"18232",49,3,27,126,1701645,1704051,2406,"0","mask"
"18435",49,5,119,127,1710404,1714391,3987,"20","orth"
"18532",49,3,57,128,1717339,1719548,2209,"0","mask"
"18633",49,6,108,129,1723202,1725830,2628,"20","mask"
"18734",49,6,6,130,1729255,1732131,2876,"20","mask"
"18935",49,6,24,131,1739452,1743086,3634,"20","mask"
"19146",49,2,14,132,1748563,1752511,3948,"0","orth"
"19335",49,5,17,133,1758753,1761342,2589,"20","orth"
"19530",49,2,20,134,1766414,1768048,1634,"0","orth"
"19735",49,5,23,135,1774114,1776120,2006,"20","orth"
"19939",49,6,60,136,1782585,1785082,2497,"20","mask"
"20034",49,1,97,137,1787919,1791762,3843,"0","valid"
"20135",49,2,74,138,1794743,1798723,3980,"0","orth"
"10156",50,6,131,1,1355688,1358590,2902,"20","mask"
"11145",50,4,117,2,1361689,1364950,3261,"20","valid"
"12143",50,5,22,3,1368297,1372290,3993,"20","orth"
"14145",50,2,31,4,1378173,1382736,4563,"0","orth"
"16137",50,5,124,5,1389121,1391579,2458,"20","orth"
"17147",50,6,119,6,1394691,1402554,7863,"20","mask"
"18154",50,4,129,7,1406011,1408829,2818,"20","valid"
"19147",50,6,95,8,1412012,1417025,5013,"20","mask"
"2043",50,5,40,9,1420307,1424052,3745,"20","orth"
"2236",50,2,79,10,1431536,1433797,2261,"0","orth"
"2335",50,4,27,11,1436634,1441726,5092,"20","valid"
"2534",50,5,28,12,1447138,1450576,3438,"20","orth"
"2732",50,2,13,13,1457218,1460871,3653,"0","orth"
"2938",50,6,125,14,1466192,1470774,4582,"20","mask"
"3035",50,5,100,15,1474068,1477611,3543,"20","orth"
"3136",50,1,12,16,1480735,1483363,2628,"0","valid"
"3336",50,1,96,17,1489010,1491324,2314,"0","valid"
"3436",50,5,10,18,1494481,1498946,4465,"20","orth"
"3636",50,4,135,19,1505312,1508358,3046,"20","valid"
"3733",50,2,109,20,1511907,1515653,3746,"0","orth"
"3835",50,2,1,21,1519006,1520731,1725,"0","orth"
"4036",50,2,85,22,1526784,1529444,2660,"0","orth"
"4141",50,6,101,23,1532549,1538105,5556,"20","mask"
"4235",50,1,18,24,1540968,1544380,3412,"0","valid"
"4438",50,2,43,25,1550759,1552857,2098,"0","orth"
"4636",50,2,115,26,1559642,1562499,2857,"0","orth"
"4733",50,1,54,27,1565264,1567081,1817,"0","valid"
"4929",50,5,46,28,1575330,1582670,7340,"20","orth"
"5135",50,1,6,29,1588677,1591749,3072,"0","valid"
"5335",50,1,126,30,1597586,1600397,2811,"0","valid"
"5437",50,5,94,31,1603711,1608750,5039,"20","orth"
"5537",50,5,106,32,1611652,1615280,3628,"20","orth"
"5637",50,3,74,33,1618829,1622954,4125,"0","mask"
"5733",50,6,107,34,1626150,1629131,2981,"20","mask"
"5833",50,3,38,35,1632124,1635196,3072,"0","mask"
"6037",50,3,2,36,1641432,1643255,1823,"0","mask"
"6236",50,4,111,37,1650714,1653125,2411,"20","valid"
"6334",50,3,104,38,1656766,1659158,2392,"0","mask"
"6435",50,1,84,39,1662388,1665996,3608,"0","valid"
"6542",50,2,103,40,1668924,1672179,3255,"0","orth"
"6636",50,2,49,41,1675134,1677754,2620,"0","orth"
"6837",50,4,9,42,1683892,1686925,3033,"20","valid"
"7035",50,4,33,43,1692958,1695749,2791,"20","valid"
"7233",50,2,127,44,1701678,1706188,4510,"0","orth"
"7333",50,2,133,45,1709476,1711881,2405,"0","orth"
"7439",50,2,7,46,1714737,1718809,4072,"0","orth"
"7640",50,2,55,47,1725960,1727575,1615,"0","orth"
"7732",50,6,17,48,1730673,1735654,4981,"20","mask"
"7938",50,3,32,49,1741066,1743837,2771,"0","mask"
"8136",50,2,37,50,1749628,1756812,7184,"0","orth"
"8339",50,3,68,51,1763244,1765231,1987,"0","mask"
"8428",50,5,118,52,1768074,1770675,2601,"20","orth"
"8533",50,3,110,53,1773571,1775453,1882,"0","mask"
"8640",50,3,26,54,1778617,1780840,2223,"0","mask"
"8838",50,3,14,55,1787703,1790468,2765,"0","mask"
"9033",50,3,56,56,1796625,1799867,3242,"0","mask"
"9135",50,1,132,57,1802848,1804887,2039,"0","valid"
"9238",50,4,69,58,1807665,1809240,1575,"20","valid"
"9337",50,5,130,59,1812711,1816652,3941,"20","orth"
"9429",50,1,36,60,1820104,1821790,1686,"0","valid"
"9630",50,3,80,61,1827653,1829973,2320,"0","mask"
"9734",50,6,5,62,1833562,1837144,3582,"20","mask"
"9938",50,6,71,63,1843190,1845922,2732,"20","mask"
"10039",50,2,67,64,1848909,1850661,1752,"0","orth"
"10157",50,1,60,65,1853851,1856557,2706,"0","valid"
"10233",50,5,58,66,1899854,1903338,3484,"20","orth"
"10337",50,1,114,67,1906736,1909658,2922,"0","valid"
"10432",50,3,116,68,1914018,1917567,3549,"0","mask"
"10533",50,3,44,69,1923025,1926574,3549,"0","mask"
"10736",50,4,51,70,1932451,1934562,2111,"20","valid"
"10937",50,1,78,71,1940275,1941765,1490,"0","valid"
"11030",50,6,35,72,1944863,1947001,2138,"20","mask"
"11235",50,2,25,73,1954041,1956655,2614,"0","orth"
"11441",50,3,62,74,1962459,1964270,1811,"0","mask"
"11529",50,1,72,75,1967263,1968741,1478,"0","valid"
"11640",50,1,108,76,1972048,1973983,1935,"0","valid"
"11740",50,5,82,77,1977238,1979395,2157,"20","orth"
"11838",50,5,34,78,1982670,1985186,2516,"20","orth"
"12038",50,4,87,79,1991003,1993304,2301,"20","valid"
"12144",50,6,137,80,1997174,1998847,1673,"20","mask"
"12241",50,1,138,81,2002338,2004913,2575,"0","valid"
"12330",50,3,128,82,2009057,2012835,3778,"0","mask"
"12437",50,4,39,83,2017071,2019077,2006,"20","valid"
"12632",50,6,89,84,2026392,2028764,2372,"20","mask"
"12735",50,6,23,85,2032196,2033915,1719,"20","mask"
"12939",50,2,121,86,2039418,2041464,2046,"0","orth"
"13030",50,3,92,87,2044589,2046837,2248,"0","mask"
"13151",50,4,63,88,2051811,2053746,1935,"20","valid"
"13237",50,5,88,89,2057831,2060113,2282,"20","orth"
"13333",50,5,136,90,2063329,2065420,2091,"20","orth"
"13436",50,6,113,91,2068427,2070244,1817,"20","mask"
"13530",50,4,123,92,2073800,2076728,2928,"20","valid"
"13636",50,6,59,93,2080434,2082630,2196,"20","mask"
"13736",50,4,15,94,2085748,2087317,1569,"20","valid"
"13934",50,1,102,95,2093030,2094997,1967,"0","valid"
"14037",50,5,76,96,2098102,2101076,2974,"20","orth"
"14146",50,2,19,97,2104017,2105573,1556,"0","orth"
"14339",50,1,42,98,2112018,2114266,2248,"0","valid"
"14533",50,6,65,99,2121117,2122737,1620,"20","mask"
"14637",50,6,47,100,2125731,2127065,1334,"20","mask"
"14832",50,1,48,101,2132006,2133202,1196,"0","valid"
"15038",50,2,73,102,2139418,2144804,5386,"0","orth"
"15145",50,3,86,103,2147968,2151020,3052,"0","mask"
"15241",50,6,11,104,2154471,2157073,2602,"20","mask"
"15437",50,6,53,105,2162871,2165086,2215,"20","mask"
"15632",50,6,41,106,2170571,2172283,1712,"20","mask"
"15838",50,1,120,107,2178441,2180160,1719,"0","valid"
"15930",50,4,105,108,2182879,2184748,1869,"20","valid"
"16041",50,4,93,109,2187892,2189964,2072,"20","valid"
"16138",50,5,112,110,2194611,2196468,1857,"20","orth"
"16237",50,5,16,111,2199697,2201631,1934,"20","orth"
"16438",50,4,21,112,2208161,2213090,4929,"20","valid"
"16632",50,2,97,113,2218848,2220940,2092,"0","orth"
"16740",50,5,52,114,2223888,2225731,1843,"20","orth"
"16938",50,5,70,115,2234810,2237353,2543,"20","orth"
"17037",50,4,81,116,2240896,2242438,1542,"20","valid"
"17148",50,4,99,117,2245543,2247308,1765,"20","valid"
"17235",50,2,61,118,2251752,2253727,1975,"0","orth"
"17333",50,6,77,119,2257249,2259217,1968,"20","mask"
"17432",50,6,29,120,2264021,2266250,2229,"20","mask"
"17638",50,3,20,121,2272492,2275473,2981,"0","mask"
"17839",50,5,4,122,2282467,2284205,1738,"20","orth"
"18035",50,1,30,123,2290912,2292546,1634,"0","valid"
"18233",50,3,8,124,2298037,2299710,1673,"0","mask"
"18436",50,4,45,125,2305815,2307658,1843,"20","valid"
"18634",50,5,64,126,2314090,2317227,3137,"20","orth"
"18735",50,1,66,127,2320280,2322044,1764,"0","valid"
"18833",50,4,3,128,2325711,2327339,1628,"20","valid"
"19033",50,2,91,129,2336542,2338274,1732,"0","orth"
"19148",50,4,75,130,2341824,2344830,3006,"20","valid"
"19241",50,3,98,131,2347517,2349576,2059,"0","mask"
"19336",50,1,24,132,2352373,2354321,1948,"0","valid"
"19531",50,4,57,133,2360139,2362040,1901,"20","valid"
"19635",50,3,134,134,2365120,2367806,2686,"0","mask"
"19736",50,1,90,135,2370793,2372263,1470,"0","valid"
"19833",50,3,122,136,2375447,2377015,1568,"0","mask"
"19940",50,6,83,137,2380297,2382493,2196,"20","mask"
"20035",50,3,50,138,2386578,2388872,2294,"0","mask"
"10158",51,1,113,1,3961413,3964256,2843,"0","valid"
"11146",51,4,110,2,3967355,3970754,3399,"20","valid"
"12145",51,5,33,3,3973741,3977101,3360,"20","orth"
"14147",51,1,89,4,3983709,3987683,3974,"0","valid"
"15146",51,4,44,5,3991095,3994265,3170,"20","valid"
"17149",51,3,31,6,4000109,4003416,3307,"0","mask"
"19149",51,3,67,7,4008749,4011534,2785,"0","mask"
"2044",51,2,42,8,4014783,4018319,3536,"0","orth"
"2237",51,3,109,9,4024293,4028025,3732,"0","mask"
"2336",51,6,118,10,4031189,4033921,2732,"20","mask"
"2434",51,3,13,11,4040248,4043732,3484,"0","mask"
"2642",51,5,81,12,4049726,4052524,2798,"20","orth"
"2733",51,6,16,13,4055746,4059217,3471,"20","mask"
"2939",51,5,21,14,4065296,4068283,2987,"20","orth"
"3137",51,6,28,15,4075375,4078369,2994,"20","mask"
"3337",51,6,4,16,4108174,4111939,3765,"20","mask"
"3534",51,3,1,17,4117822,4120371,2549,"0","mask"
"3734",51,5,63,18,4125980,4128293,2313,"20","orth"
"3836",51,3,103,19,4131091,4134947,3856,"0","mask"
"3933",51,1,137,20,4138732,4141222,2490,"0","valid"
"4037",51,5,45,21,4144314,4147046,2732,"20","orth"
"4236",51,5,75,22,4153079,4157066,3987,"20","orth"
"4333",51,4,2,23,4160296,4162950,2654,"20","valid"
"4531",51,5,3,24,4168871,4171283,2412,"20","orth"
"4734",51,2,54,25,4176885,4178983,2098,"0","orth"
"4930",51,2,120,26,4185748,4187977,2229,"0","orth"
"5039",51,4,92,27,4191036,4194415,3379,"20","valid"
"5136",51,2,78,28,4197194,4199291,2097,"0","orth"
"5237",51,6,22,29,4203239,4206475,3236,"20","mask"
"5438",51,6,46,30,4212991,4216188,3197,"20","mask"
"5638",51,2,132,31,4221953,4224692,2739,"0","orth"
"5734",51,1,119,32,4227751,4231039,3288,"0","valid"
"5834",51,4,116,33,4233921,4237033,3112,"20","valid"
"5936",51,4,74,34,4240137,4243366,3229,"20","valid"
"6038",51,3,91,35,4246621,4249935,3314,"0","mask"
"6136",51,3,79,36,4253622,4256433,2811,"0","mask"
"6237",51,5,87,37,4259818,4262819,3001,"20","orth"
"6335",51,6,40,38,4265793,4268884,3091,"20","mask"
"6543",51,2,48,39,4274434,4276636,2202,"0","orth"
"6731",51,1,83,40,4283009,4285899,2890,"0","valid"
"6838",51,4,38,41,4288859,4292003,3144,"20","valid"
"7036",51,2,126,42,4298154,4300612,2458,"0","orth"
"7134",51,6,124,43,4303743,4306874,3131,"20","mask"
"7234",51,4,122,44,4310004,4312769,2765,"20","valid"
"7334",51,6,100,45,4315528,4318809,3281,"20","mask"
"7440",51,1,77,46,4321973,4324947,2974,"0","valid"
"7537",51,5,129,47,4327797,4331333,3536,"20","orth"
"7641",51,3,133,48,4334902,4338098,3196,"0","mask"
"7733",51,3,127,49,4340974,4343484,2510,"0","mask"
"7840",51,2,18,50,4346099,4349046,2947,"0","orth"
"8033",51,6,88,51,4355322,4358335,3013,"20","mask"
"8137",51,5,93,52,4361361,4364146,2785,"20","orth"
"8238",51,2,84,53,4367695,4371636,3941,"0","orth"
"8340",51,5,57,54,4375349,4378519,3170,"20","orth"
"8429",51,2,30,55,4386363,4389944,3581,"0","orth"
"8641",51,1,101,56,4395415,4398540,3125,"0","valid"
"8731",51,4,56,57,4401533,4405704,4171,"20","valid"
"8839",51,2,72,58,4408704,4410907,2203,"0","orth"
"8934",51,6,82,59,4413874,4416580,2706,"20","mask"
"9034",51,2,138,60,4420130,4422881,2751,"0","orth"
"9136",51,5,111,61,4426019,4429157,3138,"20","orth"
"9239",51,1,47,62,4432405,4434869,2464,"0","valid"
"9430",51,2,12,63,4440732,4443327,2595,"0","orth"
"9631",51,4,80,64,4449341,4452295,2954,"20","valid"
"9735",51,1,125,65,4455498,4457263,1765,"0","valid"
"9836",51,6,94,66,4484964,4488206,3242,"20","mask"
"9939",51,5,39,67,4491271,4494403,3132,"20","orth"
"10159",51,1,35,68,4499775,4501919,2144,"0","valid"
"10338",51,2,36,69,4508096,4510645,2549,"0","orth"
"10534",51,5,51,70,4517848,4520568,2720,"20","orth"
"10737",51,2,114,71,4525947,4529765,3818,"0","orth"
"10834",51,1,17,72,4533058,4535712,2654,"0","valid"
"11031",51,6,130,73,4541111,4545177,4066,"20","mask"
"11147",51,1,29,74,4548628,4552197,3569,"0","valid"
"11332",51,4,104,75,4559348,4561956,2608,"20","valid"
"11442",51,1,65,76,4565335,4568205,2870,"0","valid"
"11530",51,2,66,77,4571114,4574251,3137,"0","orth"
"11641",51,4,32,78,4577205,4580324,3119,"20","valid"
"11839",51,5,9,79,4587140,4590017,2877,"20","orth"
"12039",51,3,97,80,4595958,4598344,2386,"0","mask"
"12146",51,5,105,81,4601305,4603442,2137,"20","orth"
"12242",51,1,53,82,4606442,4609573,3131,"0","valid"
"12438",51,1,11,83,4615312,4617966,2654,"0","valid"
"12633",51,1,5,84,4625156,4627987,2831,"0","valid"
"12834",51,1,71,85,4634019,4636248,2229,"0","valid"
"12940",51,6,106,86,4639040,4641942,2902,"20","mask"
"13031",51,5,27,87,4645007,4648576,3569,"20","orth"
"13238",51,1,131,88,4654426,4656517,2091,"0","valid"
"13334",51,2,90,89,4659348,4662374,3026,"0","orth"
"13437",51,1,95,90,4665499,4668414,2915,"0","valid"
"13531",51,6,136,91,4671205,4673832,2627,"20","mask"
"13637",51,5,99,92,4677127,4680094,2967,"20","orth"
"13737",51,6,70,93,4683278,4688323,5045,"20","mask"
"13830",51,5,135,94,4691716,4697207,5491,"20","orth"
"13935",51,5,123,95,4700808,4703763,2955,"20","orth"
"14038",51,6,112,96,4706606,4709430,2824,"20","mask"
"14148",51,4,14,97,4712783,4716384,3601,"20","valid"
"14340",51,4,134,98,4723581,4727692,4111,"20","valid"
"14436",51,4,50,99,4730719,4733850,3131,"20","valid"
"14638",51,6,76,100,4739909,4742994,3085,"20","mask"
"14734",51,2,102,101,4746027,4748380,2353,"0","orth"
"14833",51,2,96,102,4751452,4754073,2621,"0","orth"
"14938",51,6,34,103,4757478,4763943,6465,"20","mask"
"15147",51,3,121,104,4770231,4772558,2327,"0","mask"
"15242",51,2,24,105,4775395,4778003,2608,"0","orth"
"15438",51,4,20,106,4784467,4786964,2497,"20","valid"
"15633",51,6,64,107,4793141,4796507,3366,"20","mask"
"15739",51,3,73,108,4799370,4803462,4092,"0","mask"
"15839",51,4,8,109,4807678,4811155,3477,"20","valid"
"16042",51,4,26,110,4817391,4820339,2948,"20","valid"
"16238",51,1,41,111,4826195,4829411,3216,"0","valid"
"16439",51,6,10,112,4834706,4838818,4112,"20","mask"
"16633",51,2,60,113,4844556,4847589,3033,"0","orth"
"16741",51,3,49,114,4850478,4854197,3719,"0","mask"
"16939",51,2,108,115,4860224,4862982,2758,"0","orth"
"17038",51,3,37,116,4866126,4870133,4007,"0","mask"
"17236",51,3,7,117,4875833,4878513,2680,"0","mask"
"17433",51,3,43,118,4884219,4886820,2601,"0","mask"
"17639",51,4,98,119,4892121,4895416,3295,"20","valid"
"17733",51,5,69,120,4898266,4900350,2084,"20","orth"
"17840",51,3,115,121,4903161,4906985,3824,"0","mask"
"17933",51,4,62,122,4909881,4913234,3353,"20","valid"
"18036",51,6,58,123,4915999,4918731,2732,"20","mask"
"18155",51,2,6,124,4921457,4924928,3471,"0","orth"
"18332",51,3,61,125,4931418,4933529,2111,"0","mask"
"18437",51,4,128,126,4936353,4940883,4530,"20","valid"
"18533",51,6,52,127,4943987,4946654,2667,"20","mask"
"18736",51,5,117,128,4952504,4955027,2523,"20","orth"
"18834",51,1,59,129,4958021,4960858,2837,"0","valid"
"18936",51,1,23,130,4963806,4967067,3261,"0","valid"
"19150",51,1,107,131,4972904,4976029,3125,"0","valid"
"19242",51,3,85,132,4979088,4982108,3020,"0","mask"
"19337",51,4,68,133,4985186,4989004,3818,"20","valid"
"19434",51,4,86,134,4992141,4995455,3314,"20","valid"
"19532",51,5,15,135,4998226,5000592,2366,"20","orth"
"19737",51,3,19,136,5006763,5008560,1797,"0","mask"
"19941",51,3,55,137,5016404,5018411,2007,"0","mask"
"20036",51,3,25,138,5021561,5023757,2196,"0","mask"
"10160",52,2,125,1,6151322,6155787,4465,"0","orth"
"11148",52,6,117,2,6158525,6163630,5105,"20","mask"
"12147",52,4,121,3,6167886,6172010,4124,"20","valid"
"13152",52,4,31,4,6176971,6183403,6432,"20","valid"
"15148",52,4,67,5,6191946,6195789,3843,"20","valid"
"16139",52,6,51,6,6200652,6205130,4478,"20","mask"
"18156",52,4,37,7,6211163,6216843,5680,"20","valid"
"2045",52,3,42,8,6225014,6228766,3752,"0","mask"
"2238",52,4,43,9,6235557,6239661,4104,"20","valid"
"2435",52,1,88,10,6247858,6252656,4798,"0","valid"
"2535",52,1,16,11,6255963,6260094,4131,"0","valid"
"2734",52,3,24,12,6266016,6270357,4341,"0","mask"
"2940",52,3,96,13,6283168,6291233,8065,"0","mask"
"3036",52,5,62,14,6294240,6299587,5347,"20","orth"
"3138",52,1,76,15,6302398,6306548,4150,"0","valid"
"3234",52,5,122,16,6309790,6313490,3700,"20","orth"
"3338",52,4,55,17,6316379,6319445,3066,"20","valid"
"3437",52,4,103,18,6323308,6327164,3856,"20","valid"
"3535",52,1,46,19,6330543,6333962,3419,"0","valid"
"3735",52,4,19,20,6339452,6343433,3981,"20","valid"
"3934",52,5,86,21,6349708,6354342,4634,"20","orth"
"4038",52,2,59,22,6358107,6361677,3570,"0","orth"
"4142",52,2,131,23,6366056,6369801,3745,"0","orth"
"4237",52,1,82,24,6372781,6376723,3942,"0","valid"
"4334",52,3,30,25,6382488,6386083,3595,"0","mask"
"4532",52,1,64,26,6392024,6396136,4112,"0","valid"
"4637",52,1,40,27,6399587,6403136,3549,"0","valid"
"4838",52,6,111,28,6408693,6417039,8346,"20","mask"
"4931",52,5,2,29,6420249,6426020,5771,"20","orth"
"5137",52,1,130,30,6432576,6436355,3779,"0","valid"
"5238",52,6,15,31,6439962,6443230,3268,"20","mask"
"5439",52,3,12,32,6449041,6451911,2870,"0","mask"
"5639",52,1,22,33,6458604,6462317,3713,"0","valid"
"5835",52,2,47,34,6469566,6472311,2745,"0","orth"
"6039",52,2,17,35,6477834,6481697,3863,"0","orth"
"6238",52,1,118,36,6488671,6493142,4471,"0","valid"
"6336",52,6,75,37,6497071,6503332,6261,"20","mask"
"6436",52,3,138,38,6506555,6516288,9733,"0","mask"
"6544",52,4,1,39,6519353,6522615,3262,"20","valid"
"6732",52,3,48,40,6529713,6532073,2360,"0","mask"
"6937",52,3,18,41,6537877,6540819,2942,"0","mask"
"7135",52,5,14,42,6546656,6550564,3908,"20","orth"
"7335",52,4,109,43,6558480,6562494,4014,"20","valid"
"7441",52,6,105,44,6566461,6571206,4745,"20","mask"
"7538",52,1,34,45,6574442,6577377,2935,"0","valid"
"7734",52,6,123,46,6585874,6589096,3222,"20","mask"
"7841",52,3,66,47,6591914,6595731,3817,"0","mask"
"7939",52,2,137,48,6598587,6601529,2942,"0","orth"
"8034",52,3,60,49,6604470,6612385,7915,"0","mask"
"8138",52,5,68,50,6616615,6620569,3954,"20","orth"
"8239",52,3,36,51,6623726,6630347,6621,"0","mask"
"8430",52,6,9,52,6637511,6640819,3308,"20","mask"
"8642",52,2,107,53,6647460,6650454,2994,"0","orth"
"8732",52,4,133,54,6653787,6656951,3164,"20","valid"
"8840",52,2,11,55,6659735,6662566,2831,"0","orth"
"9035",52,3,72,56,6670494,6675808,5314,"0","mask"
"9137",52,4,127,57,6678985,6681665,2680,"20","valid"
"9240",52,4,13,58,6684684,6687619,2935,"20","valid"
"9431",52,2,77,59,6693502,6696319,2817,"0","orth"
"9537",52,3,84,60,6699071,6703601,4530,"0","mask"
"9632",52,6,93,61,6706705,6709928,3223,"20","mask"
"9736",52,3,114,62,6713647,6718353,4706,"0","mask"
