"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"10734",56,8,17,693925,697893,3968,4,"0"
"10935",56,5,70,703179,711016,7837,7.8,"20"
"11038",56,6,15,713744,717816,4072,4.1,"0"
"11239",56,1,10,724424,729023,4599,4.6,"20"
"11438",56,4,61,734048,738726,4678,4.7,"0"
"11538",56,4,69,740371,743462,3091,3.1,"0"
"11638",56,7,8,747254,752642,5388,5.4,"20"
"11837",56,2,27,757660,760855,3195,3.2,"0"
"12028",56,6,7,765747,771761,6014,6,"0"
"10171",57,1,41,11807235,11813355,6120,6.1,"20"
"11145",57,5,29,11815944,11823048,7104,7.1,"20"
"1340",57,7,47,11827883,11836168,8285,8.3,"20"
"1444",57,4,60,11839291,11844660,5369,5.4,"0"
"1541",57,7,71,11847641,11854730,7089,7.1,"20"
"1641",57,1,1,11857006,11864322,7316,7.3,"20"
"1841",57,2,42,11869405,11876052,6647,6.6,"0"
"1934",57,5,69,11878316,11883942,5626,5.6,"20"
"2041",57,1,25,11886077,11891333,5256,5.3,"20"
"2231",57,1,65,11896391,11903627,7236,7.2,"20"
"2342",57,8,48,11905856,11913850,7994,8,"0"
"2434",57,2,66,11915746,11920560,4814,4.8,"0"
"2541",57,4,44,11923398,11929421,6023,6,"0"
"2635",57,5,45,11931585,11936307,4722,4.7,"20"
"2745",57,3,67,11938286,11944327,6041,6,"20"
"2838",57,8,24,11946307,11952525,6218,6.2,"0"
"3035",57,2,18,11959173,11963141,3968,4,"0"
"3239",57,4,76,11969347,11974478,5131,5.1,"0"
"3338",57,7,7,11978284,11984098,5814,5.8,"20"
"3536",57,6,30,11991209,11995345,4136,4.1,"0"
"3733",57,8,40,11999964,12005260,5296,5.3,"0"
"3839",57,7,55,12007388,12013489,6101,6.1,"20"
"3935",57,4,20,12015328,12019929,4601,4.6,"0"
"4140",57,6,14,12027683,12032988,5305,5.3,"0"
"4332",57,7,79,12038874,12043034,4160,4.2,"20"
"4442",57,5,5,12044859,12050637,5778,5.8,"20"
"4637",57,6,6,12056599,12062354,5755,5.8,"0"
"4839",57,3,43,12067330,12072369,5039,5,"20"
"4942",57,7,31,12074365,12079384,5019,5,"20"
"5141",57,2,34,12084323,12089563,5240,5.2,"0"
"5239",57,5,21,12092336,12098006,5670,5.7,"20"
"5438",57,8,80,12103274,12107035,3761,3.8,"0"
"5539",57,2,58,12108878,12114556,5678,5.7,"0"
"5638",57,1,33,12116493,12121028,4535,4.5,"20"
"5748",57,6,70,12123320,12128909,5589,5.6,"0"
"5840",57,1,73,12130983,12136726,5743,5.7,"20"
"5935",57,4,68,12138847,12143846,4999,5,"0"
"6045",57,8,56,12145940,12151018,5078,5.1,"0"
"6138",57,3,3,12152774,12159077,6303,6.3,"20"
"6338",57,5,53,12164302,12169967,5665,5.7,"20"
"6441",57,5,61,12172174,12178246,6072,6.1,"20"
"6536",57,8,8,12180363,12186108,5745,5.7,"0"
"6737",57,4,28,12192792,12197437,4645,4.6,"0"
"6937",57,8,16,12202897,12208015,5118,5.1,"0"
"7152",57,6,46,12213104,12218041,4937,4.9,"0"
"7239",57,7,63,12219808,12225717,5909,5.9,"20"
"7347",57,4,12,12227782,12232644,4862,4.9,"0"
"7546",57,8,64,12237504,12242068,4564,4.6,"0"
"7641",57,4,52,12243886,12249199,5313,5.3,"0"
"7740",57,2,50,12251089,12255721,4632,4.6,"0"
"7841",57,6,54,12257699,12262811,5112,5.1,"0"
"7946",57,3,51,12264696,12269734,5038,5,"20"
"8039",57,3,35,12271732,12276973,5241,5.2,"20"
"8146",57,6,22,12278712,12284035,5323,5.3,"0"
"8337",57,5,37,12290682,12296388,5706,5.7,"20"
"8437",57,6,78,12298234,12303176,4942,4.9,"0"
"8545",57,5,13,12305110,12311324,6214,6.2,"20"
"8741",57,1,49,12316291,12321054,4763,4.8,"20"
"8843",57,8,32,12322922,12327621,4699,4.7,"0"
"9048",57,2,2,12333162,12338306,5144,5.1,"0"
"9242",57,1,57,12344177,12348717,4540,4.5,"20"
"9340",57,2,26,12350688,12357272,6584,6.6,"0"
"9541",57,2,10,12365717,12370462,4745,4.7,"0"
"9739",57,3,19,12377194,12382812,5618,5.6,"20"
"9942",57,4,4,12390722,12394372,3650,3.6,"0"
"10172",57,3,11,12399077,12403855,4778,4.8,"20"
"10340",57,5,77,12408545,12412708,4163,4.2,"20"
"10438",57,3,75,12414512,12419727,5215,5.2,"20"
"10541",57,7,39,12421575,12427967,6392,6.4,"20"
"10641",57,2,74,12429694,12434426,4732,4.7,"0"
"10735",57,1,9,12436173,12442057,5884,5.9,"20"
"10936",57,8,72,12447214,12451633,4419,4.4,"0"
"11039",57,3,59,12454057,12458335,4278,4.3,"20"
"11146",57,6,62,12460774,12466262,5488,5.5,"0"
"11240",57,3,27,12468202,12472640,4438,4.4,"20"
"11439",57,1,17,12477272,12482588,5316,5.3,"20"
"11639",57,7,23,12489000,12493466,4466,4.5,"20"
"11838",57,4,36,12497993,12502573,4580,4.6,"0"
"11931",57,7,15,12504989,12509297,4308,4.3,"20"
"12136",57,6,38,12514582,12522108,7526,7.5,"0"
"10173",58,1,72,13786318,13790213,3895,3.9,"20"
"11147",58,3,26,13793110,13796218,3108,3.1,"20"
"1341",58,8,31,13802751,13806305,3554,3.6,"0"
"1542",58,6,5,13812968,13817511,4543,4.5,"0"
"1737",58,2,17,13823041,13826774,3733,3.7,"0"
"1935",58,7,78,13833880,13837086,3206,3.2,"20"
"2042",58,2,73,13839440,13843149,3709,3.7,"0"
"2141",58,6,37,13848061,13853374,5313,5.3,"0"
"2232",58,7,6,13855326,13860282,4956,5,"20"
"2435",58,7,46,13866192,13869298,3106,3.1,"20"
"2542",58,1,48,13872774,13876242,3468,3.5,"20"
"2636",58,7,62,13881638,13886071,4433,4.4,"20"
"2746",58,5,20,13888583,13891026,2443,2.4,"20"
"2941",58,3,50,13898769,13900757,1988,2,"20"
"3036",58,2,49,13903006,13906191,3185,3.2,"0"
"3144",58,3,2,13909361,13914101,4740,4.7,"20"
"3339",58,8,63,13920071,13925570,5499,5.5,"0"
"3441",58,4,67,13927761,13931964,4203,4.2,"0"
"3537",58,2,33,13934502,13936903,2401,2.4,"0"
"3645",58,3,42,13938663,13942087,3424,3.4,"20"
"3734",58,5,52,13944392,13947863,3471,3.5,"20"
"3840",58,3,18,13952215,13958716,6501,6.5,"20"
"4039",58,2,25,13964287,13966808,2521,2.5,"0"
"4245",58,8,47,13972446,13974714,2268,2.3,"0"
"4333",58,2,1,13976654,13978513,1859,1.9,"0"
"4539",58,6,61,13983470,13987294,3824,3.8,"0"
"4638",58,1,80,13990498,13992786,2288,2.3,"20"
"4743",58,5,68,13996773,14001164,4391,4.4,"20"
"4840",58,8,23,14016850,14019313,2463,2.5,"0"
"5040",58,1,56,14025404,14027573,2169,2.2,"20"
"5142",58,7,22,14030491,14034519,4028,4,"20"
"5344",58,7,54,14040428,14045472,5044,5,"20"
"5439",58,8,71,14047520,14051889,4369,4.4,"0"
"5540",58,5,60,14062518,14065564,3046,3,"20"
"5639",58,5,44,14067974,14070847,2873,2.9,"20"
"5749",58,3,58,14072839,14075950,3111,3.1,"20"
"5841",58,1,16,14080804,14083316,2512,2.5,"20"
"6046",58,6,29,14089167,14091903,2736,2.7,"0"
"6246",58,6,21,14099262,14101776,2514,2.5,"0"
"6442",58,8,39,14106536,14108846,2310,2.3,"0"
"6537",58,1,32,14111987,14115040,3053,3.1,"20"
"6738",58,3,66,14122220,14125549,3329,3.3,"20"
"6845",58,3,74,14128349,14131747,3398,3.4,"20"
"6938",58,1,24,14139259,14142571,3312,3.3,"20"
"7153",58,5,4,14149488,14153309,3821,3.8,"20"
"7348",58,8,15,14159989,14163355,3366,3.4,"0"
"7547",58,5,28,14170291,14173053,2762,2.8,"20"
"7741",58,1,40,14178042,14180238,2196,2.2,"20"
"7842",58,3,10,14182129,14185111,2982,3,"20"
"8040",58,8,79,14190874,14195027,4153,4.2,"0"
"8147",58,5,76,14197520,14200790,3270,3.3,"20"
"8239",58,4,43,14203657,14206742,3085,3.1,"0"
"8338",58,6,69,14209439,14213631,4192,4.2,"0"
"8438",58,5,12,14215786,14217853,2067,2.1,"20"
"8636",58,1,8,14224550,14228629,4079,4.1,"20"
"8844",58,4,19,14234567,14237286,2719,2.7,"0"
"9049",58,8,55,14243075,14246147,3072,3.1,"0"
"9143",58,4,3,14249352,14252151,2799,2.8,"0"
"9341",58,3,34,14258147,14261189,3042,3,"20"
"9444",58,4,27,14266335,14268452,2117,2.1,"0"
"9645",58,2,65,14275587,14278446,2859,2.9,"0"
"9740",58,7,30,14281862,14284209,2347,2.3,"20"
"9943",58,2,9,14291385,14294632,3247,3.2,"0"
"10174",58,4,59,14299702,14302186,2484,2.5,"0"
"10243",58,6,77,14304481,14306380,1899,1.9,"0"
"10341",58,6,45,14309463,14311413,1950,2,"0"
"10439",58,2,57,14315621,14319176,3555,3.6,"0"
"10542",58,6,13,14321641,14324094,2453,2.5,"0"
"10736",58,7,14,14330058,14334082,4024,4,"20"
"10937",58,2,41,14347424,14349475,2051,2.1,"0"
"11040",58,6,53,14358461,14360418,1957,2,"0"
"11148",58,4,75,14362699,14365009,2310,2.3,"0"
"11241",58,7,70,14367034,14370128,3094,3.1,"20"
"11342",58,7,38,14372838,14375279,2441,2.4,"20"
"11440",58,5,36,14377236,14379731,2495,2.5,"20"
"11539",58,8,7,14382209,14385987,3778,3.8,"0"
"11736",58,1,64,14393892,14395770,1878,1.9,"20"
"11839",58,4,35,14398425,14400963,2538,2.5,"0"
"11932",58,4,51,14402732,14404698,1966,2,"0"
"12029",58,4,11,14408339,14412100,3761,3.8,"0"
"10175",59,7,37,2242586,2246475,3889,3.9,"20"
"11149",59,3,17,2248369,2254864,6495,6.5,"20"
"1342",59,8,14,2259690,2264249,4559,4.6,"0"
"1543",59,1,39,2269833,2275913,6080,6.1,"20"
"1642",59,6,52,2277949,2282009,4060,4.1,"0"
"1738",59,1,55,2284168,2288127,3959,4,"20"
"1842",59,7,45,2289953,2293677,3724,3.7,"20"
"1936",59,1,31,2295935,2300791,4856,4.9,"20"
"2142",59,1,71,2306574,2310395,3821,3.8,"20"
"2233",59,8,78,2313017,2316964,3947,3.9,"0"
"2343",59,4,18,2318898,2322740,3842,3.8,"0"
"2543",59,8,30,2327511,2330835,3324,3.3,"0"
"2747",59,8,38,2335131,2338847,3716,3.7,"0"
"2839",59,7,29,2340468,2343285,2817,2.8,"20"
"3037",59,2,40,2347719,2351065,3346,3.3,"0"
"3145",59,5,51,2352828,2357061,4233,4.2,"20"
"3240",59,1,63,2359073,2362130,3057,3.1,"20"
"3340",59,5,43,2364446,2367237,2791,2.8,"20"
"3442",59,6,12,2368997,2372069,3072,3.1,"0"
"3646",59,2,72,2376755,2382500,5745,5.7,"0"
"3735",59,7,61,2384260,2392513,8253,8.3,"20"
"3841",59,1,23,2394495,2398443,3948,3.9,"20"
"4040",59,4,10,2403630,2408140,4510,4.5,"0"
"4246",59,4,58,2414808,2420252,5444,5.4,"0"
"4334",59,7,69,2422195,2425203,3008,3,"20"
"4443",59,8,70,2429414,2433580,4166,4.2,"0"
"4540",59,4,66,2435529,2438499,2970,3,"0"
"4639",59,6,20,2440350,2443665,3315,3.3,"0"
"4841",59,7,53,2449141,2453226,4085,4.1,"20"
"4943",59,7,21,2455879,2460722,4843,4.8,"20"
"5143",59,4,74,2468909,2472084,3175,3.2,"0"
"5240",59,5,3,2473908,2479659,5751,5.8,"20"
"5440",59,3,65,2484409,2489233,4824,4.8,"20"
"5541",59,6,44,2491258,2493759,2501,2.5,"0"
"5640",59,6,60,2495426,2498430,3004,3,"0"
"5750",59,4,34,2500237,2503640,3403,3.4,"0"
"5842",59,6,28,2505345,2508481,3136,3.1,"0"
"6047",59,6,4,2513366,2516478,3112,3.1,"0"
"6247",59,6,68,2521133,2523712,2579,2.6,"0"
"6339",59,3,25,2525428,2527839,2411,2.4,"20"
"6538",59,4,26,2533018,2536198,3180,3.2,"0"
"6739",59,5,27,2541919,2546145,4226,4.2,"20"
"6939",59,2,64,2550803,2553271,2468,2.5,"0"
"7040",59,5,75,2555078,2558548,3470,3.5,"20"
"7154",59,4,2,2560180,2564569,4389,4.4,"0"
"7349",59,3,49,2569969,2573456,3487,3.5,"20"
"7438",59,5,59,2575246,2578402,3156,3.2,"20"
"7548",59,2,8,2580123,2583611,3488,3.5,"0"
"7742",59,7,13,2588254,2591765,3511,3.5,"20"
"7947",59,1,15,2596011,2600089,4078,4.1,"20"
"8148",59,3,33,2607075,2609484,2409,2.4,"20"
"8240",59,6,76,2611255,2615318,4063,4.1,"0"
"8339",59,2,80,2617037,2619400,2363,2.4,"0"
"8439",59,3,9,2621157,2624113,2956,3,"20"
"8637",59,1,79,2629023,2631242,2219,2.2,"20"
"8742",59,4,42,2633464,2636872,3408,3.4,"0"
"8845",59,5,35,2639579,2642017,2438,2.4,"20"
"8935",59,4,50,2643870,2645624,1754,1.8,"0"
"9050",59,1,47,2647390,2649761,2371,2.4,"20"
"9144",59,3,73,2651627,2654592,2965,3,"20"
"9243",59,2,48,2656238,2662523,6285,6.3,"0"
"9342",59,3,1,2664317,2666812,2495,2.5,"20"
"9542",59,7,5,2673224,2677539,4315,4.3,"20"
"9741",59,5,67,2682794,2688720,5926,5.9,"20"
"9840",59,5,19,2690548,2693405,2857,2.9,"20"
"10034",59,2,24,2699646,2704058,4412,4.4,"0"
"10244",59,2,16,2708572,2711390,2818,2.8,"0"
"10440",59,5,11,2716232,2719740,3508,3.5,"20"
"10642",59,2,56,2725338,2728197,2859,2.9,"0"
"10737",59,8,46,2729880,2732919,3039,3,"0"
"10843",59,1,7,2734677,2737798,3121,3.1,"20"
"11041",59,8,62,2743769,2747126,3357,3.4,"0"
"11150",59,3,41,2748856,2751381,2525,2.5,"20"
"11242",59,2,32,2753067,2755697,2630,2.6,"0"
"11441",59,8,54,2759902,2763781,3879,3.9,"0"
"11540",59,3,57,2766042,2768917,2875,2.9,"20"
"11640",59,8,22,2771145,2774601,3456,3.5,"0"
"11840",59,8,6,2778788,2785108,6320,6.3,"0"
"12030",59,7,77,2790034,2794011,3977,4,"20"
"12137",59,6,36,2795913,2799613,3700,3.7,"0"
"10176",60,8,5,2029822,2034114,4292,4.3,"0"
"1252",60,7,4,2040803,2044702,3899,3.9,"20"
"1445",60,6,59,2050293,2056655,6362,6.4,"0"
"1544",60,8,21,2058589,2062368,3779,3.8,"0"
"1739",60,5,10,2070018,2074805,4787,4.8,"20"
"1937",60,1,14,2084587,2089017,4430,4.4,"20"
"2143",60,3,64,2097077,2101131,4054,4.1,"20"
"2234",60,8,61,2105940,2113732,7792,7.8,"0"
"2344",60,6,43,2115793,2120648,4855,4.9,"0"
"2436",60,2,31,2124276,2129308,5032,5,"0"
"2637",60,7,76,2136880,2142932,6052,6.1,"20"
"2748",60,1,38,2146811,2152350,5539,5.5,"20"
"2840",60,2,71,2154693,2159022,4329,4.3,"0"
"2942",60,1,30,2161500,2165590,4090,4.1,"20"
"3146",60,2,63,2173321,2177761,4440,4.4,"0"
"3241",60,5,50,2180868,2185765,4897,4.9,"20"
"3341",60,4,25,2188025,2191719,3694,3.7,"0"
"3538",60,6,19,2198004,2201404,3400,3.4,"0"
"3736",60,6,27,2209658,2215955,6297,6.3,"0"
"3936",60,1,6,2224700,2230182,5482,5.5,"20"
"4141",60,7,44,2237401,2243268,5867,5.9,"20"
"4247",60,5,34,2248137,2255947,7810,7.8,"20"
"4335",60,8,37,2259716,2265316,5600,5.6,"0"
"4444",60,2,7,2267652,2271258,3606,3.6,"0"
"4640",60,1,22,2282758,2291207,8449,8.4,"20"
"4842",60,7,68,2299140,2303557,4417,4.4,"20"
"4944",60,1,46,2306881,2312892,6011,6,"20"
"5041",60,6,3,2316842,2321653,4811,4.8,"0"
"5241",60,7,28,2331008,2334666,3658,3.7,"20"
"5441",60,8,29,2343001,2351348,8347,8.3,"0"
"5641",60,3,48,2362346,2366769,4423,4.4,"20"
"5751",60,3,56,2371146,2373654,2508,2.5,"20"
"5843",60,2,55,2377817,2380931,3114,3.1,"0"
"5936",60,1,78,2383976,2389906,5930,5.9,"20"
"6048",60,4,57,2396766,2400344,3578,3.6,"0"
"6139",60,6,51,2405008,2409917,4909,4.9,"0"
"6248",60,1,62,2415438,2423335,7897,7.9,"20"
"6340",60,2,15,2427165,2430641,3476,3.5,"0"
"6539",60,3,8,2437938,2442772,4834,4.8,"20"
"6740",60,8,45,2451874,2454816,2942,2.9,"0"
"6846",60,4,65,2458835,2464368,5533,5.5,"0"
"6940",60,5,66,2467311,2472045,4734,4.7,"20"
"7041",60,3,80,2476866,2480691,3825,3.8,"20"
"7155",60,3,24,2482607,2486638,4031,4,"20"
"7350",60,1,54,2493882,2499093,5211,5.2,"20"
"7439",60,3,32,2503718,2509227,5509,5.5,"20"
"7642",60,5,2,2515442,2517788,2346,2.3,"20"
"7843",60,4,17,2525132,2531566,6434,6.4,"0"
"8041",60,5,58,2536901,2541816,4915,4.9,"20"
"8149",60,3,16,2544168,2549769,5601,5.6,"20"
"8340",60,8,77,2558018,2562479,4461,4.5,"0"
"8440",60,4,33,2564675,2568093,3418,3.4,"0"
"8546",60,5,74,2570724,2574848,4124,4.1,"20"
"8638",60,1,70,2577474,2582539,5065,5.1,"20"
"8743",60,2,39,2585565,2588999,3434,3.4,"0"
"8846",60,2,47,2591073,2593457,2384,2.4,"0"
"8936",60,7,60,2596251,2600088,3837,3.8,"20"
"9051",60,5,18,2605093,2608697,3604,3.6,"20"
"9244",60,8,53,2615795,2620505,4710,4.7,"0"
"9343",60,4,49,2623206,2626717,3511,3.5,"0"
"9445",60,2,79,2629602,2633623,4021,4,"0"
"9543",60,8,69,2637735,2642065,4330,4.3,"0"
"9646",60,7,52,2645115,2650758,5643,5.6,"20"
"9742",60,6,75,2653737,2657486,3749,3.7,"0"
"9841",60,3,72,2659527,2665794,6267,6.3,"20"
"9944",60,5,42,2668058,2673582,5524,5.5,"20"
"10035",60,4,41,2676261,2680540,4279,4.3,"0"
"10177",60,4,9,2684600,2688987,4387,4.4,"0"
"10342",60,4,73,2698015,2702847,4832,4.8,"0"
"10441",60,3,40,2705600,2709007,3407,3.4,"20"
"10543",60,5,26,2711439,2716309,4870,4.9,"20"
"10738",60,7,12,2726481,2732791,6310,6.3,"20"
"10938",60,6,11,2738870,2741375,2505,2.5,"0"
"11151",60,6,67,2747385,2751976,4591,4.6,"0"
"11243",60,8,13,2754884,2759344,4460,4.5,"0"
"11442",60,4,1,2764891,2768144,3253,3.3,"0"
"11641",60,6,35,2774503,2778586,4083,4.1,"0"
"11737",60,2,23,2780612,2784533,3921,3.9,"0"
"11933",60,7,20,2789973,2793921,3948,3.9,"20"
"12138",60,7,36,2799621,2803852,4231,4.2,"20"
"10178",61,6,18,7618203,7623381,5178,5.2,"0"
"1253",61,4,16,7629104,7631686,2582,2.6,"0"
"1446",61,6,58,7637971,7642863,4892,4.9,"0"
"1545",61,4,40,7646189,7648555,2366,2.4,"0"
"1643",61,7,75,7654286,7656981,2695,2.7,"20"
"1740",61,3,7,7660308,7665910,5602,5.6,"20"
"1938",61,2,22,7673888,7678606,4718,4.7,"0"
"2144",61,1,69,7685341,7688892,3551,3.6,"20"
"2235",61,5,17,7692281,7697367,5086,5.1,"20"
"2437",61,5,25,7703716,7706441,2725,2.7,"20"
"2638",61,5,49,7711723,7714408,2685,2.7,"20"
"2749",61,5,41,7717430,7719653,2223,2.2,"20"
"2841",61,2,70,7723251,7727211,3960,4,"0"
"2943",61,2,62,7729994,7734210,4216,4.2,"0"
"3038",61,3,47,7737117,7739502,2385,2.4,"20"
"3147",61,4,48,7741950,7748386,6436,6.4,"0"
"3242",61,2,14,7751568,7754848,3280,3.3,"0"
"3443",61,6,34,7761983,7767393,5410,5.4,"0"
"3539",61,2,54,7770834,7773950,3116,3.1,"0"
"3647",61,1,45,7776028,7777864,1836,1.8,"20"
"3737",61,5,65,7780599,7785687,5088,5.1,"20"
"3842",61,6,66,7788117,7790609,2492,2.5,"0"
"3937",61,1,13,7792801,7795477,2676,2.7,"20"
"4142",61,2,30,7799753,7802210,2457,2.5,"0"
"4336",61,3,55,7806758,7809358,2600,2.6,"20"
"4445",61,7,11,7812388,7814228,1840,1.8,"20"
"4641",61,8,20,7819871,7823879,4008,4,"0"
"4843",61,1,29,7829108,7831435,2327,2.3,"20"
"5042",61,5,33,7837568,7840107,2539,2.5,"20"
"5144",61,5,1,7842400,7844344,1944,1.9,"20"
"5345",61,7,59,7850276,7853178,2902,2.9,"20"
"5442",61,1,77,7856372,7859748,3376,3.4,"20"
"5542",61,2,38,7861651,7864644,2993,3,"0"
"5642",61,2,6,7866693,7870640,3947,3.9,"0"
"5844",61,3,23,7875236,7876824,1588,1.6,"20"
"6049",61,3,39,7881316,7885036,3720,3.7,"20"
"6140",61,8,12,7887059,7889331,2272,2.3,"0"
"6341",61,7,43,7893935,7896286,2351,2.4,"20"
"6443",61,8,36,7898202,7902446,4244,4.2,"0"
"6540",61,6,10,7904292,7907418,3126,3.1,"0"
"6741",61,2,78,7914084,7916536,2452,2.5,"0"
"6847",61,3,31,7918388,7921441,3053,3.1,"20"
"7042",61,7,67,7926847,7929892,3045,3,"20"
"7156",61,6,50,7932398,7934511,2113,2.1,"0"
"7240",61,6,26,7936271,7938781,2510,2.5,"0"
"7440",61,8,76,7945408,7951301,5893,5.9,"0"
"7549",61,6,2,7953083,7955727,2644,2.6,"0"
"7743",61,5,9,7961396,7964403,3007,3,"20"
"7948",61,5,57,7969756,7972947,3191,3.2,"20"
"8042",61,4,56,7974972,7977480,2508,2.5,"0"
"8150",61,4,72,7979578,7983009,3431,3.4,"0"
"8241",61,2,46,7984852,7987177,2325,2.3,"0"
"8341",61,1,53,7989843,7995460,5617,5.6,"20"
"8441",61,4,64,7997210,7999803,2593,2.6,"0"
"8547",61,8,28,8001692,8004878,3186,3.2,"0"
"8744",61,1,37,8010167,8013241,3074,3.1,"20"
"8847",61,3,79,8015007,8017791,2784,2.8,"20"
"8937",61,3,15,8019830,8023964,4134,4.1,"20"
"9145",61,7,27,8030456,8033520,3064,3.1,"20"
"9344",61,7,51,8039358,8042758,3400,3.4,"20"
"9446",61,8,52,8044541,8046585,2044,2,"0"
"9544",61,4,8,8048446,8052692,4246,4.2,"0"
"9743",61,5,73,8057847,8061236,3389,3.4,"20"
"9842",61,8,4,8063035,8070413,7378,7.4,"0"
"10036",61,8,60,8074225,8076089,1864,1.9,"0"
"10179",61,1,5,8077791,8080077,2286,2.3,"20"
"10343",61,3,71,8084448,8087077,2629,2.6,"20"
"10442",61,7,35,8088790,8091109,2319,2.3,"20"
"10544",61,6,42,8092991,8095912,2921,2.9,"0"
"10643",61,8,44,8097678,8100708,3030,3,"0"
"10739",61,4,32,8102801,8105646,2845,2.8,"0"
"10939",61,4,80,8110058,8113309,3251,3.3,"0"
"11042",61,7,19,8115283,8118137,2854,2.9,"20"
"11244",61,8,68,8124145,8126919,2774,2.8,"0"
"11343",61,1,21,8128815,8132296,3481,3.5,"20"
"11541",61,7,3,8137521,8140128,2607,2.6,"20"
"11738",61,1,61,8144476,8147017,2541,2.5,"20"
"11841",61,6,74,8150162,8152722,2560,2.6,"0"
"11934",61,4,24,8154495,8156820,2325,2.3,"0"
"12139",61,3,63,8162391,8165529,3138,3.1,"20"
"10180",62,3,22,187275,193054,5779,5.8,"20"
"1254",62,6,9,200654,205844,5190,5.2,"0"
"1447",62,1,68,213174,218326,5152,5.2,"20"
"1546",62,7,74,220674,229924,9250,9.2,"20"
"1644",62,8,27,231788,236447,4659,4.7,"0"
"1843",62,2,69,242048,245664,3616,3.6,"0"
"1939",62,4,79,247650,250725,3075,3.1,"0"
"2043",62,8,75,252719,256236,3517,3.5,"0"
"2145",62,8,43,258170,260880,2710,2.7,"0"
"2236",62,3,70,262713,277410,14697,14.7,"20"
"2345",62,3,38,279275,284918,5643,5.6,"20"
"2438",62,2,77,287040,290875,3835,3.8,"0"
"2544",62,4,23,292743,296023,3280,3.3,"0"
"2750",62,5,48,301088,307215,6127,6.1,"20"
"2842",62,7,2,309257,318895,9638,9.6,"20"
"3039",62,7,58,325499,332025,6526,6.5,"20"
"3148",62,6,65,333970,338180,4210,4.2,"0"
"3243",62,4,55,341050,344512,3462,3.5,"0"
"3342",62,1,76,347876,357249,9373,9.4,"20"
"3444",62,5,80,359050,364420,5370,5.4,"20"
"3540",62,3,6,366371,374850,8479,8.5,"20"
"3738",62,2,37,382370,386407,4037,4,"0"
"3843",62,6,41,388304,392697,4393,4.4,"0"
"3938",62,5,24,394712,402144,7432,7.4,"20"
"4143",62,8,19,406609,409393,2784,2.8,"0"
"4337",62,1,4,417994,421536,3542,3.5,"20"
"4541",62,4,7,425928,428917,2989,3,"0"
"4744",62,7,34,435708,444637,8929,8.9,"20"
"4844",62,2,29,446605,450781,4176,4.2,"0"
"5043",62,6,17,455924,460488,4564,4.6,"0"
"5242",62,7,50,465518,469959,4441,4.4,"20"
"5346",62,8,67,471680,476484,4804,4.8,"0"
"5443",62,7,10,478977,485639,6662,6.7,"20"
"5643",62,5,8,491843,501449,9606,9.6,"20"
"5845",62,8,35,515241,519420,4179,4.2,"0"
"5937",62,1,44,522619,527685,5066,5.1,"20"
"6050",62,3,62,529760,534038,4278,4.3,"20"
"6141",62,5,32,535874,538526,2652,2.7,"20"
"6342",62,7,42,544513,550980,6467,6.5,"20"
"6444",62,6,49,552986,555038,2052,2.1,"0"
"6541",62,4,63,557347,559214,1867,1.9,"0"
"6642",62,8,59,561671,564297,2626,2.6,"0"
"6742",62,3,14,568251,573308,5057,5.1,"20"
"6941",62,6,25,577983,580833,2850,2.8,"0"
"7157",62,1,12,586022,589967,3945,3.9,"20"
"7351",62,4,39,596083,598390,2307,2.3,"0"
"7441",62,5,56,600192,604311,4119,4.1,"20"
"7550",62,6,1,606330,608341,2011,2,"0"
"7744",62,7,26,615709,621455,5746,5.7,"20"
"7949",62,1,20,657898,660581,2683,2.7,"20"
"8151",62,2,5,665685,667483,1798,1.8,"0"
"8342",62,7,66,672828,677671,4843,4.8,"20"
"8442",62,8,51,679830,684941,5111,5.1,"0"
"8548",62,4,47,686685,689658,2973,3,"0"
"8639",62,3,46,691527,694514,2987,3,"20"
"8745",62,2,53,696453,698830,2377,2.4,"0"
"8848",62,2,45,703567,705314,1747,1.7,"0"
"8938",62,8,11,707091,708678,1587,1.6,"0"
"9146",62,3,54,712642,718739,6097,6.1,"20"
"9245",62,1,52,720559,724248,3689,3.7,"20"
"9345",62,2,13,726217,728260,2043,2,"0"
"9545",62,4,15,732365,734374,2009,2,"0"
"9744",62,4,71,740757,742924,2167,2.2,"0"
"9843",62,5,16,745075,747412,2337,2.3,"20"
"10037",62,8,3,755940,758255,2315,2.3,"0"
"10245",62,2,61,763813,765493,1680,1.7,"0"
"10344",62,3,30,770812,773870,3058,3.1,"20"
"10545",62,2,21,779410,783152,3742,3.7,"0"
"10740",62,5,72,789314,793354,4040,4,"20"
"10844",62,6,73,795130,796882,1752,1.8,"0"
"10940",62,6,57,798563,803152,4589,4.6,"0"
"11043",62,4,31,805364,808000,2636,2.6,"0"
"11245",62,1,28,813329,815931,2602,2.6,"20"
"11443",62,1,36,822888,825372,2484,2.5,"20"
"11542",62,3,78,827365,830028,2663,2.7,"20"
"11642",62,5,64,833453,838295,4842,4.8,"20"
"11739",62,1,60,840206,842118,1912,1.9,"20"
"11842",62,5,40,845163,847724,2561,2.6,"20"
"11935",62,7,18,852634,854606,1972,2,"20"
"12140",62,6,33,860979,862454,1475,1.5,"0"
"10181",63,8,58,10126715,10131071,4356,4.4,"0"
"11152",63,6,16,10139269,10144213,4944,4.9,"0"
