"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"48962",19,87,3,110,1,"D:/Data/E2DEG/E2DEG19.asc","mask","0",16,11,29
"48992",19,100,4,111,1,"D:/Data/E2DEG/E2DEG19.asc","valid","20",10,0,14
"49009",19,128,2,112,1,"D:/Data/E2DEG/E2DEG19.asc","orth","0",12,6,20
"49029",19,103,1,113,1,"D:/Data/E2DEG/E2DEG19.asc","valid","0",7,13,23
"49057",19,130,4,114,NA,"D:/Data/E2DEG/E2DEG19.asc","valid","20",17,9,27
"49088",19,94,4,115,1,"D:/Data/E2DEG/E2DEG19.asc","valid","20",11,6,20
"49112",19,23,5,116,NA,"D:/Data/E2DEG/E2DEG19.asc","orth","20",10,0,15
"49128",19,29,5,117,1,"D:/Data/E2DEG/E2DEG19.asc","orth","20",13,6,20
"49152",19,124,4,118,NA,"D:/Data/E2DEG/E2DEG19.asc","valid","20",13,1,17
"49171",19,82,4,119,1,"D:/Data/E2DEG/E2DEG19.asc","valid","20",11,1,15
"49187",19,75,3,120,1,"D:/Data/E2DEG/E2DEG19.asc","mask","0",13,12,29
"49217",19,47,5,121,1,"D:/Data/E2DEG/E2DEG19.asc","orth","20",7,1,13
"49232",19,123,3,122,1,"D:/Data/E2DEG/E2DEG19.asc","mask","0",13,3,20
"49255",19,110,2,123,1,"D:/Data/E2DEG/E2DEG19.asc","orth","0",11,8,21
"49276",19,74,2,124,1,"D:/Data/E2DEG/E2DEG19.asc","orth","0",9,3,17
"49295",19,68,2,125,NA,"D:/Data/E2DEG/E2DEG19.asc","orth","0",11,1,18
"49313",19,43,1,126,1,"D:/Data/E2DEG/E2DEG19.asc","valid","0",8,3,13
"49328",19,133,1,127,1,"D:/Data/E2DEG/E2DEG19.asc","valid","0",11,0,16
"49346",19,106,4,128,1,"D:/Data/E2DEG/E2DEG19.asc","valid","20",4,9,15
"49367",19,34,4,129,NA,"D:/Data/E2DEG/E2DEG19.asc","valid","20",13,2,16
"49388",19,40,4,130,1,"D:/Data/E2DEG/E2DEG19.asc","valid","20",5,7,18
"49408",19,61,1,131,1,"D:/Data/E2DEG/E2DEG19.asc","valid","0",14,0,17
"49429",19,119,5,132,1,"D:/Data/E2DEG/E2DEG19.asc","orth","20",10,2,19
"49448",19,18,6,133,1,"D:/Data/E2DEG/E2DEG19.asc","mask","20",7,0,10
"49460",19,30,6,134,1,"D:/Data/E2DEG/E2DEG19.asc","mask","20",9,2,14
"49474",19,3,3,135,NA,"D:/Data/E2DEG/E2DEG19.asc","mask","0",15,2,21
"49498",19,63,3,136,1,"D:/Data/E2DEG/E2DEG19.asc","mask","0",11,20,33
"49533",19,48,6,137,NA,"D:/Data/E2DEG/E2DEG19.asc","mask","20",13,5,18
"49553",19,80,2,138,1,"D:/Data/E2DEG/E2DEG19.asc","orth","0",16,17,35
"49589",20,103,2,1,NA,"D:/Data/E2DEG/E2DEG20.asc","orth","0",8,6,16
"49613",20,42,1,2,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,1,13
"49626",20,120,1,3,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,2,15
"49641",20,93,4,4,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,2,17
"49660",20,8,3,5,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",13,3,21
"49681",20,39,4,6,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",9,3,16
"49697",20,31,2,7,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,4,18
"49715",20,6,1,8,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",9,7,18
"49738",20,71,6,9,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,3,14
"49754",20,87,4,10,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,3,17
"49771",20,129,4,11,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,5,18
"49789",20,54,1,12,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,1,14
"49804",20,9,4,13,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,0,15
"49822",20,63,4,14,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,4,18
"49840",20,21,4,15,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,3,16
"49860",20,109,2,16,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",12,0,15
"49877",20,124,5,17,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",11,0,15
"49894",20,90,1,18,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,2,15
"49909",20,99,4,19,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,2,16
"49927",20,55,2,20,NA,"D:/Data/E2DEG/E2DEG20.asc","orth","0",9,2,15
"49942",20,69,4,21,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",9,1,14
"49956",20,126,1,22,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",9,4,18
"49976",20,62,3,23,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,3,16
"49992",20,41,6,24,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,0,14
"50006",20,104,3,25,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",11,3,19
"50026",20,23,6,26,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,0,12
"50039",20,101,6,27,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",7,6,16
"50058",20,133,2,28,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,0,17
"50075",20,130,5,29,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",12,4,18
"50096",20,105,4,30,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",8,1,11
"50107",20,19,2,31,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,0,13
"50120",20,1,2,32,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",7,2,13
"50135",20,27,4,33,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,3,17
"50154",20,95,6,34,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,2,16
"50173",20,97,2,35,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",10,1,13
"50186",20,114,1,36,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,4,15
"50203",20,18,1,37,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",6,6,14
"50219",20,65,6,38,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,1,15
"50234",20,5,6,39,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,3,18
"50254",20,72,1,40,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",9,3,13
"50267",20,98,3,41,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",8,2,12
"50281",20,29,6,42,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,2,14
"50298",20,10,5,43,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,4,19
"50319",20,73,2,44,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,5,19
"50338",20,48,1,45,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",7,2,11
"50350",20,22,5,46,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",7,2,15
"50368",20,135,4,47,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",11,2,18
"50389",20,35,6,48,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",10,2,14
"50405",20,82,5,49,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,1,15
"50420",20,60,1,50,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,5,20
"50442",20,45,4,51,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",7,3,14
"50459",20,57,4,52,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",9,1,14
"50477",20,33,4,53,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,2,17
"50494",20,79,2,54,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",8,1,16
"50512",20,24,1,55,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,3,15
"50530",20,46,5,56,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",12,5,20
"50550",20,137,6,57,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,1,13
"50564",20,68,3,58,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",8,1,14
"50581",20,117,4,59,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",7,1,13
"50594",20,115,2,60,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",6,0,12
"50608",20,66,1,61,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",7,1,12
"50622",20,53,6,62,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",7,3,15
"50640",20,28,5,63,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,4,16
"50658",20,128,3,64,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",11,4,17
"50677",20,51,4,65,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,2,16
"50695",20,16,5,66,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",11,1,16
"50713",20,11,6,67,NA,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,2,15
"50728",20,59,6,68,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",12,3,19
"50747",20,58,5,69,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,0,14
"50762",20,106,5,70,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",8,1,13
"50776",20,25,2,71,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",8,2,16
"50794",20,52,5,72,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",7,1,12
"50810",20,113,6,73,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",7,4,15
"50830",20,14,3,74,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,2,18
"50849",20,107,6,75,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",11,0,16
"50865",20,77,6,76,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",10,0,15
"50880",20,132,1,77,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,1,13
"50895",20,50,3,78,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",9,2,15
"50910",20,122,3,79,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",6,2,12
"50922",20,119,6,80,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,1,16
"50943",20,121,2,81,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",6,4,15
"50960",20,125,6,82,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",7,1,12
"50972",20,43,2,83,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",8,1,11
"50983",20,112,5,84,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",7,4,17
"51000",20,136,5,85,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",11,5,18
"51020",20,138,1,86,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",9,0,13
"51034",20,15,4,87,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",9,1,12
"51046",20,36,1,88,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,0,12
"51058",20,13,2,89,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,3,19
"51077",20,92,3,90,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",12,1,18
"51095",20,123,4,91,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,2,17
"51114",20,26,3,92,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",11,8,22
"51139",20,70,5,93,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",12,1,17
"51159",20,40,5,94,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",16,4,25
"51184",20,20,3,95,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",11,1,16
"51201",20,4,5,96,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",12,1,16
"51217",20,37,2,97,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",8,8,20
"51240",20,81,4,98,NA,"D:/Data/E2DEG/E2DEG20.asc","valid","20",8,0,14
"51257",20,56,3,99,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",13,4,20
"51279",20,89,6,100,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",15,7,25
"51305",20,91,2,101,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",12,1,19
"51324",20,134,3,102,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",9,1,14
"51342",20,102,1,103,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,0,12
"51356",20,111,4,104,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",9,5,18
"51376",20,44,3,105,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",7,0,13
"51391",20,127,2,106,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",9,1,15
"51407",20,67,2,107,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",9,5,17
"51424",20,116,3,108,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",11,2,14
"51441",20,17,6,109,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,5,17
"51461",20,80,3,110,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,3,17
"51480",20,131,6,111,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",9,2,15
"51502",20,12,1,112,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",7,2,15
"51520",20,85,2,113,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",11,2,18
"51540",20,74,3,114,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,2,17
"51559",20,47,6,115,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",8,0,12
"51573",20,84,1,116,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",12,2,17
"51592",20,108,1,117,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",8,1,15
"51609",20,32,3,118,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,4,19
"51630",20,86,3,119,NA,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,4,16
"51647",20,78,1,120,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,4,16
"51663",20,96,1,121,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",10,2,18
"51683",20,75,4,122,1,"D:/Data/E2DEG/E2DEG20.asc","valid","20",10,6,20
"51703",20,49,2,123,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",10,1,14
"51720",20,110,3,124,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",9,1,14
"51738",20,88,5,125,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",7,0,14
"51753",20,7,2,126,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",10,0,16
"51769",20,2,3,127,NA,"D:/Data/E2DEG/E2DEG20.asc","mask","0",7,2,16
"51788",20,38,3,128,1,"D:/Data/E2DEG/E2DEG20.asc","mask","0",10,0,13
"51801",20,100,5,129,NA,"D:/Data/E2DEG/E2DEG20.asc","orth","20",8,0,13
"51816",20,3,4,130,NA,"D:/Data/E2DEG/E2DEG20.asc","valid","20",11,0,16
"51832",20,30,1,131,1,"D:/Data/E2DEG/E2DEG20.asc","valid","0",6,2,10
"51844",20,83,6,132,1,"D:/Data/E2DEG/E2DEG20.asc","mask","20",10,0,14
"51862",20,61,2,133,1,"D:/Data/E2DEG/E2DEG20.asc","orth","0",9,3,15
"51880",20,64,5,134,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",8,5,19
"51901",20,94,5,135,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,3,16
"51919",20,76,5,136,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,1,15
"51936",20,118,5,137,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",9,2,14
"51953",20,34,5,138,1,"D:/Data/E2DEG/E2DEG20.asc","orth","20",7,2,14
"51969",21,20,4,1,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",9,1,16
"51985",21,59,1,2,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,1,15
"52004",21,92,4,3,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",4,5,14
"52026",21,23,1,4,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",5,4,12
"52040",21,10,6,5,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,6,19
"52065",21,120,2,6,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,6,17
"52084",21,5,1,7,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",8,2,15
"52101",21,93,5,8,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",6,1,12
"52115",21,75,5,9,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",6,3,13
"52132",21,70,6,10,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",7,2,15
"52151",21,138,2,11,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,1,13
"52168",21,34,6,12,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",7,2,14
"52182",21,130,6,13,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",9,1,16
"52200",21,79,3,14,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,1,14
"52216",21,90,2,15,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,4,15
"52233",21,37,3,16,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",7,0,12
"52247",21,103,3,17,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",9,6,18
"52267",21,38,4,18,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",6,4,11
"52282",21,114,2,19,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,5,15
"52299",21,36,2,20,NA,"D:/Data/E2DEG/E2DEG21.asc","orth","0",6,0,11
"52312",21,98,4,21,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",10,3,16
"52328",21,95,1,22,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",9,2,18
"52346",21,18,2,23,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,2,12
"52361",21,91,3,24,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",7,2,14
"52377",21,12,2,25,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,2,17
"52395",21,106,6,26,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,4,14
"52411",21,46,6,27,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",9,2,16
"52427",21,132,2,28,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",6,4,12
"52441",21,40,6,29,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,5,19
"52462",21,8,4,30,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",8,3,17
"52481",21,58,6,31,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",9,4,17
"52498",21,14,4,32,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",9,3,18
"52518",21,102,2,33,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",5,1,10
"52529",21,64,6,34,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,1,14
"52545",21,7,3,35,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,1,15
"52562",21,24,2,36,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,2,14
"52578",21,78,2,37,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",5,1,10
"52590",21,43,3,38,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",7,2,12
"52603",21,123,5,39,NA,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,2,14
"52622",21,28,6,40,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,7,19
"52641",21,4,6,41,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,5,17
"52659",21,97,3,42,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",7,2,15
"52674",21,96,2,43,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",9,2,16
"52692",21,88,6,44,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",7,3,16
"52709",21,16,6,45,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",6,5,20
"52729",21,21,5,46,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,2,15
"52744",21,137,1,47,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",8,4,15
"52759",21,45,5,48,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",7,1,13
"52772",21,119,1,49,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",9,4,17
"52789",21,13,3,50,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",7,6,18
"52809",21,35,1,51,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",6,3,16
"52830",21,63,5,52,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",5,4,15
"52845",21,122,4,53,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",5,1,11
"52856",21,72,2,54,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,3,13
"52869",21,41,1,55,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,2,13
"52883",21,67,3,56,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,0,12
"52897",21,125,1,57,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,4,16
"52913",21,76,6,58,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",6,5,16
"52930",21,26,4,59,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",5,6,16
"52948",21,82,6,60,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,3,16
"52965",21,87,5,61,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",10,4,17
"52982",21,129,5,62,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",6,10,18
"53001",21,84,2,63,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,4,16
"53017",21,112,6,64,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",5,5,15
"53034",21,108,2,65,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,0,16
"53050",21,77,1,66,NA,"D:/Data/E2DEG/E2DEG21.asc","valid","0",9,1,16
"53066",21,30,2,67,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",6,4,13
"53079",21,32,4,68,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",6,2,16
"53097",21,53,1,69,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",9,2,15
"53112",21,55,3,70,NA,"D:/Data/E2DEG/E2DEG21.asc","mask","0",6,1,13
"53125",21,111,5,71,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",8,1,15
"53141",21,3,5,72,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",10,2,16
"53160",21,100,6,73,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",7,4,16
"53176",21,118,6,74,NA,"D:/Data/E2DEG/E2DEG21.asc","mask","20",10,1,17
"53193",21,9,5,75,NA,"D:/Data/E2DEG/E2DEG21.asc","orth","20",12,0,19
"53213",21,83,1,76,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",6,1,15
"53230",21,126,2,77,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",7,4,15
"53247",21,56,4,78,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",11,3,19
"53266",21,74,4,79,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",6,4,16
"53284",21,50,4,80,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",8,3,14
"53298",21,2,4,81,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",9,0,17
"53316",21,68,4,82,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",7,7,16
"53333",21,11,1,83,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,1,14
"53347",21,57,5,84,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",7,5,17
"53366",21,47,1,85,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,3,13
"53379",21,85,3,86,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",11,4,21
"53400",21,51,5,87,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",10,2,15
"53416",21,29,1,88,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",6,6,17
"53433",21,107,1,89,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,7,19
"53454",21,22,6,90,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,2,17
"53471",21,60,2,91,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",9,1,16
"53487",21,52,6,92,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",8,3,15
"53502",21,69,5,93,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",5,2,12
"53516",21,73,3,94,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,4,14
"53530",21,121,3,95,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,2,17
"53547",21,110,4,96,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",8,0,13
"53560",21,62,4,97,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",7,4,15
"53575",21,48,2,98,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",5,3,10
"53585",21,80,4,99,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",7,1,13
"53600",21,94,6,100,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",10,1,16
"53616",21,44,4,101,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",8,0,14
"53630",21,27,5,102,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",8,3,17
"53647",21,133,3,103,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,1,16
"53663",21,17,1,104,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",8,0,17
"53680",21,128,4,105,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",6,5,16
"53698",21,124,6,106,1,"D:/Data/E2DEG/E2DEG21.asc","mask","20",6,1,14
"53714",21,105,5,107,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",8,3,14
"53728",21,89,1,108,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",9,5,19
"53747",21,33,5,109,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,0,16
"53764",21,42,2,110,1,"D:/Data/E2DEG/E2DEG21.asc","orth","0",8,6,16
"53780",21,99,5,111,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,3,19
"53799",21,113,1,112,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,0,13
"53812",21,15,5,113,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",7,1,13
"53825",21,101,1,114,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",7,1,14
"53842",21,135,5,115,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,3,18
"53860",21,134,4,116,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",10,1,18
"53878",21,81,5,117,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",9,1,16
"53894",21,39,5,118,1,"D:/Data/E2DEG/E2DEG21.asc","orth","20",6,4,15
"53909",21,1,3,119,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,2,15
"53924",21,131,1,120,1,"D:/Data/E2DEG/E2DEG21.asc","valid","0",8,4,16
"53942",21,116,4,121,1,"D:/Data/E2DEG/E2DEG21.asc","valid","20",6,9,19
"53963",21,109,3,122,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",8,2,16
"53980",21,127,3,123,1,"D:/Data/E2DEG/E2DEG21.asc","mask","0",6,1,14
