"","subject","item","sentcond","questcond","dependnum","starttime","endtime","subresp","correctresp","accuracy","prev","deg","cond"
"1170",37,29,1,6,1,4201115,4203902,6,6,1,"valid","20",1
"1171",37,15,3,6,1,4227574,4229209,6,6,1,"phon","20",3
"1172",37,23,3,7,1,4238110,4239523,7,7,1,"phon","20",3
"1173",37,5,1,7,1,4251093,4253468,7,7,1,"valid","20",1
"1174",37,6,2,7,1,4294650,4296907,7,7,1,"valid","0",2
"1175",37,2,6,6,1,4313336,4315429,6,6,1,"orth","0",6
"1176",37,24,4,7,1,4328452,4330189,7,7,1,"phon","0",4
"1177",37,1,5,7,1,4371539,4372798,7,7,1,"orth","20",5
"1178",37,12,8,7,1,4390564,4392987,7,7,1,"invalid","0",8
"1179",37,4,8,7,1,4412023,4413800,7,7,1,"invalid","0",8
"1180",37,18,6,7,1,4423630,4425900,7,7,1,"orth","0",6
"1181",37,20,8,6,1,4449705,4451966,6,6,1,"invalid","0",8
"1182",37,27,7,7,1,4468264,4469862,7,7,1,"invalid","20",7
"1183",37,26,6,6,1,4496518,4498476,6,6,1,"orth","0",6
"1184",37,22,2,6,1,4534490,4537069,6,6,1,"valid","0",2
"1185",38,1,6,7,1,2196926,2198502,7,7,1,"orth","0",6
"1186",38,31,4,7,1,2211611,2214169,7,7,1,"phon","0",4
"1187",38,11,8,7,1,2232424,2236563,7,7,1,"invalid","0",8
"1188",38,9,6,6,1,2243972,2247165,7,6,0,"orth","0",6
"1189",38,27,8,7,1,2256044,2259859,7,7,1,"invalid","0",8
"1190",38,26,7,6,1,2268440,2269983,6,6,1,"invalid","20",7
"1191",38,21,2,6,1,2284751,2286395,6,6,1,"valid","0",2
"1192",38,4,1,7,1,2293322,2294856,7,7,1,"valid","20",1
"1193",38,29,2,6,1,2306669,2309732,7,6,0,"valid","0",2
"1194",38,8,5,7,1,2332749,2334310,7,7,1,"orth","20",5
"1195",38,23,4,7,1,2346173,2347213,7,7,1,"phon","0",4
"1196",38,12,1,7,1,2370344,2372341,7,7,1,"valid","20",1
"1197",38,16,5,7,1,2406548,2408097,7,7,1,"orth","20",5
"1198",38,6,3,7,1,2422805,2425721,7,7,1,"phon","20",3
"1199",38,28,1,7,1,2461564,2462910,7,7,1,"valid","20",1
"1200",38,32,5,6,1,2484858,2486727,6,6,1,"orth","20",5
"1201",38,10,7,7,1,2499734,2501230,7,7,1,"invalid","20",7
"1202",38,7,4,6,1,2541833,2543858,6,6,1,"phon","0",4
"1203",38,24,5,7,1,2550921,2552279,7,7,1,"orth","20",5
"1204",38,22,3,6,1,2595198,2600456,6,6,1,"phon","20",3
"1205",38,15,4,6,1,2619479,2620859,6,6,1,"phon","0",4
"1206",38,25,6,7,1,2663951,2665539,7,7,1,"orth","0",6
"1207",38,30,3,6,1,2673652,2674677,6,6,1,"phon","20",3
"1208",38,18,7,7,1,2696937,2700181,7,7,1,"invalid","20",7
"1209",38,2,7,6,1,2715242,2716527,6,6,1,"invalid","20",7
"1210",38,20,1,6,1,2728308,2729960,6,6,1,"valid","20",1
"1211",38,5,2,7,1,2736768,2738720,7,7,1,"valid","0",2
"1212",38,14,3,6,1,2758294,2762888,7,6,0,"phon","20",3
"1213",38,3,8,6,1,2771197,2772616,7,6,0,"invalid","0",8
"1214",38,13,2,6,1,2785611,2787782,6,6,1,"valid","0",2
"1215",38,19,8,6,1,2808143,2810529,7,6,0,"invalid","0",8
"1216",38,17,6,6,1,2825051,2826739,6,6,1,"orth","0",6
"1217",39,14,4,6,1,7303654,7307280,7,6,0,"phon","0",4
"1218",39,15,5,6,1,7315952,7317775,6,6,1,"orth","20",5
"1219",39,22,4,6,1,7326494,7328765,6,6,1,"phon","0",4
"1220",39,3,1,6,1,7344817,7346823,6,6,1,"valid","20",1
"1221",39,16,6,7,1,7401800,7405891,7,7,1,"orth","0",6
"1222",39,10,8,7,1,7414686,7417175,7,7,1,"invalid","0",8
"1223",39,25,7,7,1,7459983,7463625,7,7,1,"invalid","20",7
"1224",39,6,4,7,1,7488034,7490727,7,7,1,"phon","0",4
"1225",39,32,6,6,1,7521251,7523524,6,6,1,"orth","0",6
"1226",39,5,3,7,1,7549379,7551855,7,7,1,"phon","20",3
"1227",39,27,1,7,1,7566801,7569844,7,7,1,"valid","20",1
"1228",39,8,6,7,1,7625367,7627439,7,7,1,"orth","0",6
"1229",39,28,2,7,1,7644459,7646800,7,7,1,"valid","0",2
"1230",39,29,3,6,1,7656179,7658814,6,6,1,"phon","20",3
"1231",39,11,1,7,1,7682008,7685854,6,7,0,"valid","20",1
"1232",39,4,2,7,1,7693404,7695254,7,7,1,"valid","0",2
"1233",39,9,7,6,1,7710113,7712443,6,6,1,"invalid","20",7
"1234",39,21,3,6,1,7719929,7722458,6,6,1,"phon","20",3
"1235",39,1,7,7,1,7737340,7739463,7,7,1,"invalid","20",7
"1236",39,19,1,6,1,7754604,7758324,6,6,1,"valid","20",1
"1237",39,17,7,6,1,7781053,7782730,6,6,1,"invalid","20",7
"1238",39,26,8,6,1,7807349,7812589,6,6,1,"invalid","0",8
"1239",39,24,6,7,1,7827721,7830119,7,7,1,"orth","0",6
"1240",39,23,5,7,1,7849465,7850935,7,7,1,"orth","20",5
"1241",39,2,8,6,1,7892595,7894607,6,6,1,"invalid","0",8
"1242",39,18,8,7,1,7901402,7903277,7,7,1,"invalid","0",8
"1243",39,20,2,6,1,7910424,7913301,6,6,1,"valid","0",2
"1244",39,7,5,6,1,7920509,7925839,6,6,1,"orth","20",5
"1245",39,31,5,7,1,7939958,7942123,7,7,1,"orth","20",5
"1246",39,12,2,7,1,7956500,7958809,7,7,1,"valid","0",2
"1247",39,30,4,6,1,7966017,7967681,6,6,1,"phon","0",4
"1248",39,13,3,6,1,7981637,7983014,6,6,1,"phon","20",3
"1249",40,25,8,7,1,12121667,12123111,7,7,1,"invalid","0",8
"1250",40,7,6,6,1,12200953,12204576,6,6,1,"orth","0",6
"1251",40,13,4,6,1,12231245,12233169,6,6,1,"phon","0",4
"1252",40,20,3,6,1,12244896,12247097,6,6,1,"phon","20",3
"1253",40,32,7,6,1,12270098,12271695,6,6,1,"invalid","20",7
"1254",40,2,1,6,1,12282584,12284366,6,6,1,"valid","20",1
"1255",40,22,5,6,1,12336367,12338835,6,6,1,"orth","20",5
"1256",40,17,8,6,1,12373212,12374752,6,6,1,"invalid","0",8
"1257",40,30,5,6,1,12435527,12437114,6,6,1,"orth","20",5
"1258",40,28,3,7,1,12466386,12469277,7,7,1,"phon","20",3
"1259",40,5,4,7,1,12570174,12572400,7,7,1,"phon","0",4
"1260",40,31,6,7,1,12594766,12596126,7,7,1,"orth","0",6
"1261",40,3,2,6,1,12609460,12611218,6,6,1,"valid","0",2
"1262",40,29,4,6,1,12677489,12679472,6,6,1,"phon","0",4
"1263",40,23,6,7,1,12739794,12741026,7,7,1,"orth","0",6
"1264",40,26,1,6,1,12749966,12753798,6,6,1,"valid","20",1
"1265",40,9,8,6,1,12768252,12770583,6,6,1,"invalid","0",8
"1266",40,4,3,7,1,12809201,12810726,7,7,1,"phon","20",3
"1267",40,27,2,7,1,12829667,12833163,7,7,1,"valid","0",2
"1268",40,11,2,7,1,12865840,12869552,7,7,1,"valid","0",2
"1269",40,12,3,7,1,12878979,12880895,7,7,1,"phon","20",3
"1270",40,15,6,6,1,12888188,12889834,6,6,1,"orth","0",6
"1271",40,18,1,7,1,12908933,12911449,7,7,1,"valid","20",1
"1272",40,24,7,7,1,12925019,12927602,7,7,1,"invalid","20",7
"1273",40,21,4,6,1,12951290,12953498,6,6,1,"phon","0",4
"1274",40,14,5,6,1,12961427,12963502,6,6,1,"orth","20",5
"1275",40,19,2,6,1,12995601,12999449,6,6,1,"valid","0",2
"1276",40,1,8,7,1,13018480,13020603,7,7,1,"invalid","0",8
"1277",40,16,7,7,1,13032737,13036253,7,7,1,"invalid","20",7
"1278",40,10,1,7,1,13076142,13077905,7,7,1,"valid","20",1
"1279",40,6,5,7,1,13091065,13092187,7,7,1,"orth","20",5
"1280",40,8,7,7,1,13116225,13117885,7,7,1,"invalid","20",7
"1281",41,21,5,6,1,24520246,24521756,6,6,1,"orth","20",5
"1282",41,6,6,7,1,24539916,24542192,7,7,1,"orth","0",6
"1283",41,30,6,6,1,24549721,24552349,6,6,1,"orth","0",6
"1284",41,32,8,6,1,24586242,24588466,6,6,1,"invalid","0",8
"1285",41,19,3,6,1,24606077,24609430,7,6,0,"phon","20",3
"1286",41,12,4,7,1,24636911,24639666,7,7,1,"phon","0",4
"1287",41,9,1,6,1,24676189,24678393,6,6,1,"valid","20",1
"1288",41,31,7,7,1,24690097,24711581,6,7,0,"invalid","20",7
"1289",41,2,2,6,1,24732770,24734777,6,6,1,"valid","0",2
"1290",41,16,8,7,1,24741668,24743534,7,7,1,"invalid","0",8
"1291",41,3,3,6,1,24782056,24784342,6,6,1,"phon","20",3
"1292",41,28,4,7,1,24838597,24841840,7,7,1,"phon","0",4
"1293",41,10,2,7,1,24848754,24850810,7,7,1,"valid","0",2
"1294",41,24,8,7,1,24893934,24896528,7,7,1,"invalid","0",8
"1295",41,26,2,6,1,24918090,24921495,6,6,1,"valid","0",2
"1296",41,8,8,7,1,24928808,24931207,7,7,1,"invalid","0",8
"1297",41,7,7,6,1,24943747,24946772,6,6,1,"invalid","20",7
"1298",41,13,5,6,1,24983469,24985418,6,6,1,"orth","20",5
"1299",41,5,5,7,1,24995082,24997474,7,7,1,"orth","20",5
"1300",41,18,2,7,1,25005632,25008368,7,7,1,"valid","0",2
"1301",41,14,6,6,1,25030956,25032735,6,6,1,"orth","0",6
"1302",41,1,1,7,1,25065139,25067810,7,7,1,"valid","20",1
"1303",41,22,6,6,1,25090832,25098364,7,6,0,"orth","0",6
"1304",41,17,1,6,1,25107655,25109517,6,6,1,"valid","20",1
"1305",41,27,3,7,1,25117504,25119119,7,7,1,"phon","20",3
"1306",41,11,3,7,1,25127920,25130080,7,7,1,"phon","20",3
"1307",41,29,5,6,1,25141795,25143579,6,6,1,"orth","20",5
"1308",41,20,4,6,1,25183877,25185914,6,6,1,"phon","0",4
"1309",41,15,7,6,1,25212684,25214402,6,6,1,"invalid","20",7
"1310",41,23,7,7,1,25239169,25242280,7,7,1,"invalid","20",7
"1311",41,4,4,7,1,25278744,25280757,7,7,1,"phon","0",4
"1312",41,25,1,7,1,25290417,25292165,7,7,1,"valid","20",1
"1313",42,5,6,7,1,958226,963017,7,7,1,"orth","0",6
"1314",42,19,4,6,1,972254,975882,6,6,1,"phon","0",4
"1315",42,20,5,6,1,984575,986298,6,6,1,"orth","20",5
"1316",42,15,8,6,1,995301,997255,6,6,1,"invalid","0",8
"1317",42,11,4,7,1,1005945,1009544,7,7,1,"phon","0",4
"1318",42,13,6,6,1,1037168,1039197,6,6,1,"orth","0",6
"1319",42,31,8,7,1,1061215,1065340,7,7,1,"invalid","0",8
"1320",42,7,8,6,1,1081100,1087292,6,6,1,"invalid","0",8
"1321",42,28,5,7,1,1204383,1208227,7,7,1,"orth","20",5
"1322",42,22,7,6,1,1301271,1303072,6,6,1,"invalid","20",7
"1323",42,14,7,6,1,1341897,1344215,6,6,1,"invalid","20",7
"1324",42,26,3,6,1,1351795,1355303,6,6,1,"phon","20",3
"1325",42,30,7,6,1,1362516,1364366,6,6,1,"invalid","20",7
"1326",42,6,7,7,1,1382320,1383968,7,7,1,"invalid","20",7
"1327",42,24,1,7,1,1406808,1410902,7,7,1,"valid","20",1
"1328",42,18,3,7,1,1451648,1454993,7,7,1,"phon","20",3
"1329",42,3,4,6,1,1487702,1489814,6,6,1,"phon","0",4
"1330",42,16,1,7,1,1514177,1516627,7,7,1,"valid","20",1
"1331",42,12,5,7,1,1523661,1525867,7,7,1,"orth","20",5
"1332",42,9,2,6,1,1564560,1569127,6,6,1,"valid","0",2
"1333",42,4,5,7,1,1576642,1581424,7,7,1,"orth","20",5
"1334",42,23,8,7,1,1587674,1589369,7,7,1,"invalid","0",8
"1335",42,1,2,7,1,1602342,1611816,7,7,1,"valid","0",2
"1336",42,25,2,7,1,1635170,1638019,7,7,1,"valid","0",2
"1337",42,21,6,6,1,1657795,1660226,6,6,1,"orth","0",6
"1338",42,32,1,6,1,1686166,1688401,6,6,1,"valid","20",1
"1339",42,17,2,6,1,1735100,1736719,6,6,1,"valid","0",2
"1340",42,29,6,6,1,1743785,1745909,6,6,1,"orth","0",6
"1341",42,10,3,7,1,1785184,1787273,7,7,1,"phon","20",3
"1342",42,8,1,7,1,1803523,1806364,7,7,1,"valid","20",1
"1343",42,2,3,6,1,1812080,1814079,6,6,1,"phon","20",3
"1344",42,27,4,7,1,1820590,1822159,7,7,1,"phon","0",4
"1345",43,2,4,6,1,6378729,6382748,7,6,0,"phon","0",4
"1346",43,20,6,6,1,6389124,6390570,6,6,1,"orth","0",6
"1347",43,27,5,7,1,6404941,6406989,7,7,1,"orth","20",5
"1348",43,1,3,7,1,6426926,6429083,7,7,1,"phon","20",3
"1349",43,4,6,7,1,6435531,6436852,6,7,0,"orth","0",6
"1350",43,3,5,6,1,6448597,6450411,6,6,1,"orth","20",5
"1351",43,28,6,7,1,6496243,6499017,7,7,1,"orth","0",6
"1352",43,11,5,7,1,6512175,6513515,7,7,1,"orth","20",5
"1353",43,14,8,6,1,6520799,6522312,6,6,1,"invalid","0",8
"1354",43,7,1,6,1,6530016,6532018,6,6,1,"valid","20",1
"1355",43,21,7,6,1,6546657,6548236,6,6,1,"invalid","20",7
"1356",43,10,4,7,1,6555066,6556719,7,7,1,"phon","0",4
"1357",43,30,8,6,1,6575922,6577133,6,6,1,"invalid","0",8
"1358",43,17,3,6,1,6599035,6601419,6,6,1,"phon","20",3
"1359",43,16,2,7,1,6625064,6626713,7,7,1,"valid","0",2
"1360",43,6,8,7,1,6638049,6639854,7,7,1,"invalid","0",8
"1361",43,31,1,7,1,6677267,6678670,7,7,1,"valid","20",1
"1362",43,12,6,7,1,6695696,6697387,7,7,1,"orth","0",6
"1363",43,5,7,7,1,6724511,6728136,7,7,1,"invalid","20",7
"1364",43,29,7,6,1,6753308,6755205,6,6,1,"invalid","20",7
"1365",43,32,2,6,1,6762650,6763634,6,6,1,"valid","0",2
"1366",43,13,7,6,1,6789741,6791880,6,6,1,"invalid","20",7
"1367",43,22,8,6,1,6799650,6800870,6,6,1,"invalid","0",8
"1368",43,24,2,7,1,6807927,6809515,7,7,1,"valid","0",2
"1369",43,23,1,7,1,6843046,6844109,7,7,1,"valid","20",1
"1370",43,25,3,7,1,6849963,6851899,7,7,1,"phon","20",3
"1371",43,15,1,6,1,6859333,6860483,6,6,1,"valid","20",1
"1372",43,18,4,7,1,6866151,6868343,7,7,1,"phon","0",4
"1373",43,8,2,7,1,6877334,6878317,7,7,1,"valid","0",2
"1374",43,26,4,6,1,6884504,6887798,6,6,1,"phon","0",4
"1375",43,19,5,6,1,6908346,6910066,6,6,1,"orth","20",5
"1376",43,9,3,6,1,6923250,6925036,6,6,1,"phon","20",3
"1377",44,16,3,7,1,1390021,1391759,7,7,1,"phon","20",3
"1378",44,3,6,6,1,1420311,1422560,6,6,1,"orth","0",6
"1379",44,21,8,6,1,1447829,1449440,6,6,1,"invalid","0",8
"1380",44,31,2,7,1,1468835,1470632,7,7,1,"valid","0",2
"1381",44,28,7,7,1,1479398,1481786,7,7,1,"invalid","20",7
"1382",44,15,2,6,1,1499272,1501102,6,6,1,"valid","0",2
"1383",44,27,6,7,1,1516315,1517737,7,7,1,"orth","0",6
"1384",44,5,8,7,1,1526145,1528195,7,7,1,"invalid","0",8
"1385",44,30,1,6,1,1537095,1538295,6,6,1,"valid","20",1
"1386",44,17,4,6,1,1565034,1566642,6,6,1,"phon","0",4
"1387",44,7,2,6,1,1605910,1609212,6,6,1,"valid","0",2
"1388",44,11,6,7,1,1625354,1629662,7,7,1,"orth","0",6
"1389",44,26,5,6,1,1647020,1651827,7,6,0,"orth","20",5
"1390",44,1,4,7,1,1659155,1661737,7,7,1,"phon","0",4
"1391",44,12,7,7,1,1670664,1672748,7,7,1,"invalid","20",7
"1392",44,20,7,6,1,1727706,1729286,6,6,1,"invalid","20",7
"1393",44,22,1,6,1,1746440,1749108,7,6,0,"valid","20",1
"1394",44,25,4,7,1,1768653,1769627,7,7,1,"phon","0",4
"1395",44,14,1,6,1,1778367,1780884,7,6,0,"valid","20",1
"1396",44,23,2,7,1,1793100,1795160,7,7,1,"valid","0",2
"1397",44,10,5,7,1,1811663,1814099,7,7,1,"orth","20",5
"1398",44,29,8,6,1,1825990,1827834,6,6,1,"invalid","0",8
"1399",44,32,3,6,1,1868116,1869622,6,6,1,"phon","20",3
"1400",44,24,3,7,1,1909738,1911151,7,7,1,"phon","20",3
"1401",44,2,5,6,1,1918510,1921502,6,6,1,"orth","20",5
"1402",44,19,6,6,1,1954933,1956994,7,6,0,"orth","0",6
"1403",44,8,3,7,1,1988120,1989404,7,7,1,"phon","20",3
"1404",44,4,7,7,1,2000833,2001656,7,7,1,"invalid","20",7
"1405",44,9,4,6,1,2035438,2038887,6,6,1,"phon","0",4
"1406",44,18,5,7,1,2054875,2056073,7,7,1,"orth","20",5
"1407",44,6,1,7,1,2065964,2066834,7,7,1,"valid","20",1
"1408",44,13,8,6,1,2081099,2082645,6,6,1,"invalid","0",8
"1409",45,26,6,6,1,16263237,16266009,7,6,0,"orth","0",6
"1410",45,8,4,7,1,16274811,16276517,7,7,1,"phon","0",4
"1411",45,9,5,6,1,16312892,16314915,6,6,1,"orth","20",5
"1412",45,32,4,6,1,16321604,16323887,6,6,1,"phon","0",4
"1413",45,7,3,6,1,16331794,16333894,6,6,1,"phon","20",3
"1414",45,21,1,6,1,16370752,16371945,6,6,1,"valid","20",1
"1415",45,6,2,7,1,16414831,16416357,7,7,1,"valid","0",2
"1416",45,14,2,6,1,16424413,16426425,6,6,1,"valid","0",2
"1417",45,31,3,7,1,16446899,16448687,7,7,1,"phon","20",3
"1418",45,12,8,7,1,16459398,16461095,7,7,1,"invalid","0",8
"1419",45,5,1,7,1,16474923,16476619,6,7,0,"valid","20",1
"1420",45,25,5,7,1,16520994,16522407,7,7,1,"orth","20",5
"1421",45,24,4,7,1,16531883,16536131,7,7,1,"phon","0",4
"1422",45,19,7,6,1,16546542,16549072,6,6,1,"invalid","20",7
"1423",45,13,1,6,1,16556765,16558380,6,6,1,"valid","20",1
"1424",45,15,3,6,1,16566715,16568010,6,6,1,"phon","20",3
"1425",45,17,5,6,1,16575614,16576715,6,6,1,"orth","20",5
"1426",45,20,8,6,1,16591193,16592602,6,6,1,"invalid","0",8
"1427",45,22,2,6,1,16600358,16601626,6,6,1,"valid","0",2
"1428",45,2,6,6,1,16609897,16611879,6,6,1,"orth","0",6
"1429",45,29,1,6,1,16638447,16640463,6,6,1,"valid","20",1
"1430",45,28,8,7,1,16654378,16658007,7,7,1,"invalid","0",8
"1431",45,27,7,7,1,16671280,16672772,7,7,1,"invalid","20",7
"1432",45,3,7,6,1,16728993,16730906,6,6,1,"invalid","20",7
"1433",45,4,8,7,1,16756433,16758148,7,7,1,"invalid","0",8
"1434",45,18,6,7,1,16779053,16781426,7,7,1,"orth","0",6
"1435",45,10,6,7,1,16820672,16822856,7,7,1,"orth","0",6
"1436",45,30,2,6,1,16833912,16835145,6,6,1,"valid","0",2
"1437",45,23,3,7,1,16841944,16843075,7,7,1,"phon","20",3
"1438",45,11,7,7,1,16850477,16852098,6,7,0,"invalid","20",7
"1439",45,1,5,7,1,16859305,16861647,7,7,1,"orth","20",5
"1440",45,16,4,7,1,16879707,16881731,7,7,1,"phon","0",4
"1441",46,12,1,7,1,25569280,25571473,7,7,1,"valid","20",1
"1442",46,23,4,7,1,25589809,25591094,7,7,1,"phon","0",4
"1443",46,7,4,6,1,25598659,25600895,6,6,1,"phon","0",4
"1444",46,3,8,6,1,25641627,25643175,6,6,1,"invalid","0",8
"1445",46,25,6,7,1,25649532,25650667,7,7,1,"orth","0",6
"1446",46,19,8,6,1,25656632,25659845,7,6,0,"invalid","0",8
"1447",46,11,8,7,1,25666970,25668656,7,7,1,"invalid","0",8
"1448",46,30,3,6,1,25676648,25677685,6,6,1,"phon","20",3
"1449",46,31,4,7,1,25698452,25699747,7,7,1,"phon","0",4
"1450",46,17,6,6,1,25708194,25709153,6,6,1,"orth","0",6
"1451",46,1,6,7,1,25729089,25730250,7,7,1,"orth","0",6
"1452",46,6,3,7,1,25737877,25739117,7,7,1,"phon","20",3
"1453",46,4,1,7,1,25751716,25752789,7,7,1,"valid","20",1
"1454",46,9,6,6,1,25761900,25763729,6,6,1,"orth","0",6
"1455",46,10,7,7,1,25785150,25788071,7,7,1,"invalid","20",7
"1456",46,15,4,6,1,25836505,25838346,6,6,1,"phon","0",4
"1457",46,26,7,6,1,25845068,25848767,7,6,0,"invalid","20",7
"1458",46,29,2,6,1,25857604,25859639,6,6,1,"valid","0",2
"1459",46,24,5,7,1,25869900,25871307,7,7,1,"orth","20",5
"1460",46,28,1,7,1,25889407,25890765,7,7,1,"valid","20",1
"1461",46,22,3,6,1,25896853,25899995,7,6,0,"phon","20",3
"1462",46,20,1,6,1,25912452,25916857,7,6,0,"valid","20",1
"1463",46,13,2,6,1,25923715,25924744,6,6,1,"valid","0",2
"1464",46,21,2,6,1,25936657,25937862,6,6,1,"valid","0",2
"1465",46,2,7,6,1,25945175,25946613,6,6,1,"invalid","20",7
"1466",46,18,7,7,1,26003645,26006149,6,7,0,"invalid","20",7
"1467",46,5,2,7,1,26013214,26015166,7,7,1,"valid","0",2
"1468",46,8,5,7,1,26037225,26038436,7,7,1,"orth","20",5
"1469",46,32,5,6,1,26044908,26046722,6,6,1,"orth","20",5
"1470",46,14,3,6,1,26089112,26091030,6,6,1,"phon","20",3
"1471",46,27,8,7,1,26115081,26116818,7,7,1,"invalid","0",8
"1472",46,16,5,7,1,26123702,26124896,7,7,1,"orth","20",5
"1473",47,13,3,6,1,7285873,7287492,6,6,1,"phon","20",3
"1474",47,26,8,6,1,7308437,7310488,6,6,1,"invalid","0",8
"1475",47,24,6,7,1,7336874,7338797,7,7,1,"orth","0",6
"1476",47,30,4,6,1,7388675,7389846,6,6,1,"phon","0",4
"1477",47,16,6,7,1,7402800,7404659,7,7,1,"orth","0",6
"1478",47,27,1,7,1,7417581,7419411,7,7,1,"valid","20",1
"1479",47,15,5,6,1,7458613,7460034,6,6,1,"orth","20",5
"1480",47,11,1,7,1,7473190,7475137,7,7,1,"valid","20",1
"1481",47,22,4,6,1,7508736,7510336,6,6,1,"phon","0",4
"1482",47,5,3,7,1,7533467,7535254,7,7,1,"phon","20",3
"1483",47,29,3,6,1,7594950,7597120,6,6,1,"phon","20",3
"1484",47,14,4,6,1,7662652,7664978,7,6,0,"phon","0",4
"1485",47,4,2,7,1,7696393,7697575,7,7,1,"valid","0",2
"1486",47,17,7,6,1,7715112,7718219,6,6,1,"invalid","20",7
"1487",47,20,2,6,1,7728756,7732378,6,6,1,"valid","0",2
"1488",47,10,8,7,1,7758835,7760742,7,7,1,"invalid","0",8
"1489",47,21,3,6,1,7770541,7772229,6,6,1,"phon","20",3
"1490",47,9,7,6,1,7789627,7791583,6,6,1,"invalid","20",7
"1491",47,31,5,7,1,7830343,7831377,7,7,1,"orth","20",5
"1492",47,19,1,6,1,7837602,7839617,7,6,0,"valid","20",1
"1493",47,1,7,7,1,7853053,7856661,7,7,1,"invalid","20",7
"1494",47,23,5,7,1,7884030,7885151,7,7,1,"orth","20",5
"1495",47,18,8,7,1,7929331,7930893,7,7,1,"invalid","0",8
"1496",47,6,4,7,1,7942487,7943309,7,7,1,"phon","0",4
"1497",47,7,5,6,1,7956337,7959181,6,6,1,"orth","20",5
"1498",47,28,2,7,1,7984522,7986023,7,7,1,"valid","0",2
"1499",47,25,7,7,1,8014285,8015337,7,7,1,"invalid","20",7
"1500",47,8,6,7,1,8028514,8030684,7,7,1,"orth","0",6
"1501",47,3,1,6,1,8039044,8040691,6,6,1,"valid","20",1
"1502",47,32,6,6,1,8064261,8065962,6,6,1,"orth","0",6
"1503",47,12,2,7,1,8149580,8151463,7,7,1,"valid","0",2
"1504",47,2,8,6,1,8177392,8179331,6,6,1,"invalid","0",8
"1505",48,13,4,6,1,9449700,9451673,6,6,1,"phon","0",4
"1506",48,14,5,6,1,9467746,9469712,7,6,0,"orth","20",5
"1507",48,8,7,7,1,9488942,9491439,7,7,1,"invalid","20",7
"1508",48,16,7,7,1,9497406,9499212,6,7,0,"invalid","20",7
"1509",48,17,8,6,1,9526908,9528503,6,6,1,"invalid","0",8
"1510",48,32,7,6,1,9551584,9554229,6,6,1,"invalid","20",7
"1511",48,27,2,7,1,9568965,9571001,7,7,1,"valid","0",2
"1512",48,30,5,6,1,9593599,9594706,6,6,1,"orth","20",5
"1513",48,10,1,7,1,9630986,9632380,7,7,1,"valid","20",1
"1514",48,12,3,7,1,9638117,9639977,7,7,1,"phon","20",3
"1515",48,31,6,7,1,9647589,9650226,7,7,1,"orth","0",6
"1516",48,20,3,6,1,9658459,9660675,6,6,1,"phon","20",3
"1517",48,23,6,7,1,9668452,9669751,7,7,1,"orth","0",6
"1518",48,7,6,6,1,9688730,9692671,6,6,1,"orth","0",6
"1519",48,5,4,7,1,9703761,9706065,7,7,1,"phon","0",4
"1520",48,22,5,6,1,9728841,9730721,6,6,1,"orth","20",5
"1521",48,28,3,7,1,9751983,9753710,7,7,1,"phon","20",3
"1522",48,3,2,6,1,9760201,9762184,6,6,1,"valid","0",2
"1523",48,2,1,6,1,9770135,9771581,6,6,1,"valid","20",1
"1524",48,29,4,6,1,9787018,9789212,6,6,1,"phon","0",4
"1525",48,4,3,7,1,9836136,9837225,7,7,1,"phon","20",3
"1526",48,21,4,6,1,9845024,9846777,6,6,1,"phon","0",4
"1527",48,9,8,6,1,9856359,9857776,6,6,1,"invalid","0",8
"1528",48,19,2,6,1,9873126,9877429,7,6,0,"valid","0",2
"1529",48,18,1,7,1,9914852,9916373,7,7,1,"valid","20",1
"1530",48,24,7,7,1,9925104,9926502,7,7,1,"invalid","20",7
"1531",48,1,8,7,1,9962251,9963687,7,7,1,"invalid","0",8
"1532",48,15,6,6,1,9969445,9970416,6,6,1,"orth","0",6
"1533",48,6,5,7,1,9978466,9979801,7,7,1,"orth","20",5
"1534",48,25,8,7,1,10003032,10004320,7,7,1,"invalid","0",8
"1535",48,11,2,7,1,10027193,10028115,6,7,0,"valid","0",2
"1536",48,26,1,6,1,10045163,10047153,6,6,1,"valid","20",1
"1537",49,16,8,7,1,14388905,14390371,7,7,1,"invalid","0",8
"1538",49,24,8,7,1,14410600,14412715,7,7,1,"invalid","0",8
"1539",49,7,7,6,1,14425188,14427533,6,6,1,"invalid","20",7
"1540",49,20,4,6,1,14445965,14447559,6,6,1,"phon","0",4
"1541",49,14,6,6,1,14454146,14456025,6,6,1,"orth","0",6
"1542",49,26,2,6,1,14467878,14469374,6,6,1,"valid","0",2
"1543",49,29,5,6,1,14475254,14476889,6,6,1,"orth","20",5
"1544",49,2,2,6,1,14518692,14520231,6,6,1,"valid","0",2
"1545",49,5,5,7,1,14553992,14556368,7,7,1,"orth","20",5
"1546",49,15,7,6,1,14563277,14564498,6,6,1,"invalid","20",7
"1547",49,1,1,7,1,14582814,14585175,7,7,1,"valid","20",1
"1548",49,19,3,6,1,14596986,14599384,6,6,1,"phon","20",3
"1549",49,10,2,7,1,14606046,14607809,7,7,1,"valid","0",2
"1550",49,11,3,7,1,14644393,14646927,7,7,1,"phon","20",3
"1551",49,6,6,7,1,14654003,14657709,7,7,1,"orth","0",6
"1552",49,23,7,7,1,14667434,14669084,7,7,1,"invalid","20",7
"1553",49,31,7,7,1,14676661,14678589,6,7,0,"invalid","20",7
