"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"354",7,2,76,3157081,3159364,2283,2.3,"0"
"365",7,2,28,3161982,3165506,3524,3.5,"0"
"385",7,8,18,3169879,3172070,2191,2.2,"0"
"402",7,3,53,3177302,3180945,3643,3.6,"20"
"415",7,8,10,3183149,3186743,3594,3.6,"0"
"435",7,5,23,3190904,3192730,1826,1.8,"20"
"454",7,1,3,3196641,3198745,2104,2.1,"20"
"474",7,5,63,3204188,3208788,4600,4.6,"20"
"485",7,3,5,3210940,3213062,2122,2.1,"20"
"505",7,5,55,3217826,3219905,2079,2.1,"20"
"514",7,1,27,3222455,3224583,2128,2.1,"20"
"534",7,1,75,3230878,3233123,2245,2.2,"20"
"545",7,7,49,3234980,3237323,2343,2.3,"20"
"554",7,7,73,3239370,3241737,2367,2.4,"20"
"563",7,2,20,3245119,3246360,1241,1.2,"0"
"584",7,5,71,3250937,3255935,4998,5,"20"
"594",7,4,14,3257735,3260197,2462,2.5,"0"
"615",7,3,45,3265599,3268588,2989,3,"20"
"623",7,7,33,3271331,3273166,1835,1.8,"20"
"634",7,3,69,3275186,3276833,1647,1.6,"20"
"642",7,7,65,3279247,3281898,2651,2.7,"20"
"654",7,3,21,3285407,3288199,2792,2.8,"20"
"675",7,6,64,3295866,3299390,3524,3.5,"0"
"684",7,8,2,3301420,3303836,2416,2.4,"0"
"705",7,6,24,3311830,3314056,2226,2.2,"0"
"725",7,4,62,3320322,3325262,4940,4.9,"0"
"736",7,7,57,3327186,3331634,4448,4.4,"20"
"742",7,5,39,3335425,3338535,3110,3.1,"20"
"755",7,7,1,3340637,3342315,1678,1.7,"20"
"775",7,6,8,3346302,3350155,3853,3.9,"0"
"794",7,6,40,3353778,3355039,1261,1.3,"0"
"804",7,5,31,3357967,3364406,6439,6.4,"20"
"824",7,8,74,3371328,3373441,2113,2.1,"0"
"833",7,1,59,3375425,3377981,2556,2.6,"20"
"845",7,1,19,3381056,3384579,3523,3.5,"20"
"865",7,7,9,3391089,3394528,3439,3.4,"20"
"884",7,7,25,3398860,3401785,2925,2.9,"20"
"904",7,2,12,3407662,3409381,1719,1.7,"0"
"924",7,4,22,3414278,3416626,2348,2.3,"0"
"944",7,8,66,3422733,3426028,3295,3.3,"0"
"954",7,8,58,3466632,3469894,3262,3.3,"0"
"965",7,4,6,3473058,3475316,2258,2.3,"0"
"984",7,6,48,3480256,3482275,2019,2,"0"
"996",7,1,11,3485043,3486852,1809,1.8,"20"
"10110",7,4,78,3490718,3493404,2686,2.7,"0"
"1024",7,1,67,3495649,3500038,4389,4.4,"20"
"1034",7,5,15,3501974,3503512,1538,1.5,"20"
"1055",7,8,50,3507997,3510024,2027,2,"0"
"1064",7,8,34,3513129,3520961,7832,7.8,"0"
"1075",7,4,54,3523049,3525212,2163,2.2,"0"
"1083",7,5,79,3526919,3528927,2008,2,"20"
"1094",7,5,7,3531566,3535948,4382,4.4,"20"
"1116",7,6,32,3543177,3546483,3306,3.3,"0"
"1133",7,4,70,3553035,3555569,2534,2.5,"0"
"1145",7,5,47,3557448,3559208,1760,1.8,"20"
"1154",7,1,43,3560852,3563506,2654,2.7,"20"
"1163",7,6,80,3566608,3568196,1588,1.6,"0"
"1175",7,7,41,3569786,3572095,2309,2.3,"20"
"1184",7,3,61,3574084,3576865,2781,2.8,"20"
"1196",7,3,77,3580084,3582222,2138,2.1,"20"
"1205",7,7,17,3584554,3587964,3410,3.4,"20"
"1020",8,4,53,1780552,1786738,6186,6.2,"0"
"1117",8,4,69,1791821,1794838,3017,3,"0"
"126",8,2,59,1798897,1803921,5024,5,"0"
"137",8,7,16,1806734,1809703,2969,3,"20"
"154",8,4,29,1816388,1821135,4747,4.7,"0"
"176",8,5,38,1827707,1832178,4471,4.5,"20"
"185",8,7,24,1835101,1839161,4060,4.1,"20"
"204",8,7,8,1845696,1849367,3671,3.7,"20"
"225",8,2,67,1855529,1860394,4865,4.9,"0"
"235",8,6,79,1863495,1868270,4775,4.8,"0"
"246",8,2,19,1871959,1875686,3727,3.7,"0"
"266",8,7,32,1882995,1887029,4034,4,"20"
"283",8,3,44,1892894,1895420,2526,2.5,"20"
"297",8,6,31,1897613,1901530,3917,3.9,"0"
"316",8,3,12,1909504,1914470,4966,5,"20"
"336",8,2,11,1919674,1922945,3271,3.3,"0"
"355",8,5,14,1928308,1931931,3623,3.6,"20"
"373",8,8,1,1936644,1939526,2882,2.9,"0"
"394",8,1,2,1945287,1948902,3615,3.6,"20"
"416",8,7,48,1955708,1963986,8278,8.3,"20"
"423",8,4,37,1967346,1970428,3082,3.1,"0"
"436",8,6,71,1976146,1979639,3493,3.5,"0"
"444",8,5,54,1983673,1986821,3148,3.1,"20"
"455",8,1,66,1993577,1997066,3489,3.5,"20"
"466",8,4,77,2001013,2006227,5214,5.2,"0"
"475",8,6,15,2009327,2011965,2638,2.6,"0"
"491",8,2,35,2018195,2021558,3363,3.4,"0"
"506",8,1,34,2025305,2028543,3238,3.2,"20"
"515",8,2,75,2032863,2035794,2931,2.9,"0"
"526",8,2,27,2039258,2043417,4159,4.2,"0"
"546",8,6,55,2049029,2051788,2759,2.8,"0"
"555",8,5,78,2054883,2057981,3098,3.1,"20"
"564",8,1,74,2061868,2065237,3369,3.4,"20"
"574",8,1,10,2067757,2070822,3065,3.1,"20"
"595",8,3,52,2076564,2079517,2953,3,"20"
"606",8,5,30,2090522,2093650,3128,3.1,"20"
"624",8,7,64,2127556,2131946,4390,4.4,"20"
"635",8,1,26,2136023,2139896,3873,3.9,"20"
"655",8,3,36,2144819,2148009,3190,3.2,"20"
"663",8,7,80,2149796,2152071,2275,2.3,"20"
"676",8,8,17,2154611,2158134,3523,3.5,"0"
"696",8,6,23,2163255,2166301,3046,3,"0"
"713",8,1,50,2171243,2174578,3335,3.3,"20"
"726",8,2,3,2177859,2180467,2608,2.6,"0"
"743",8,6,47,2184264,2187568,3304,3.3,"0"
"756",8,8,9,2191496,2195439,3943,3.9,"0"
"776",8,5,46,2200411,2205016,4605,4.6,"20"
"786",8,3,28,2206483,2210139,3656,3.7,"20"
"805",8,4,5,2218915,2222453,3538,3.5,"0"
"825",8,4,61,2228040,2233064,5024,5,"0"
"834",8,2,43,2234868,2238780,3912,3.9,"0"
"846",8,7,40,2240258,2242820,2562,2.6,"20"
"854",8,5,70,2245006,2248775,3769,3.8,"20"
"866",8,1,18,2250390,2253938,3548,3.5,"20"
"885",8,7,72,2260039,2263503,3464,3.5,"20"
"895",8,8,25,2265254,2268723,3469,3.5,"0"
"914",8,8,33,2274969,2278974,4005,4,"0"
"925",8,6,39,2281088,2284275,3187,3.2,"0"
"933",8,3,20,2286315,2289953,3638,3.6,"20"
"955",8,3,68,2294146,2296623,2477,2.5,"20"
"966",8,8,57,2298711,2301872,3161,3.2,"0"
"976",8,3,60,2303971,2306848,2877,2.9,"20"
"985",8,8,73,2310018,2313650,3632,3.6,"0"
"997",8,8,49,2315570,2318726,3156,3.2,"0"
"1003",8,4,21,2321365,2323886,2521,2.5,"0"
"1025",8,6,63,2328075,2331331,3256,3.3,"0"
"1035",8,3,4,2333049,2336433,3384,3.4,"20"
"1056",8,3,76,2342279,2346173,3894,3.9,"20"
"1065",8,5,22,2349514,2354304,4790,4.8,"20"
"1084",8,2,51,2360473,2363770,3297,3.3,"0"
"1095",8,7,56,2366211,2368323,2112,2.1,"20"
"1105",8,1,42,2370571,2373499,2928,2.9,"20"
"1118",8,5,62,2375478,2378673,3195,3.2,"20"
"1125",8,5,6,2380767,2384939,4172,4.2,"20"
"1146",8,6,7,2390713,2393421,2708,2.7,"0"
"1164",8,8,65,2399449,2402605,3156,3.2,"0"
"1176",8,8,41,2405120,2407687,2567,2.6,"0"
"1185",8,4,45,2410900,2414051,3151,3.2,"0"
"1197",8,1,58,2415950,2418842,2892,2.9,"20"
"1206",8,4,13,2420408,2423008,2600,2.6,"0"
"1026",9,4,52,9066560,9069696,3136,3.1,"0"
"1119",9,6,30,9072234,9076040,3806,3.8,"0"
"138",9,6,70,9079635,9083579,3944,3.9,"0"
"146",9,3,27,9085932,9089931,3999,4,"20"
"164",9,5,53,9095445,9101195,5750,5.8,"20"
"177",9,2,26,9102758,9106449,3691,3.7,"0"
"197",9,4,44,9110537,9114062,3525,3.5,"0"
"205",9,1,73,9115589,9119948,4359,4.4,"20"
"215",9,1,25,9121601,9125540,3939,3.9,"20"
"236",9,3,19,9129135,9132850,3715,3.7,"20"
"254",9,2,50,9139398,9143058,3660,3.7,"0"
"267",9,8,16,9144552,9147877,3325,3.3,"0"
"284",9,6,54,9152741,9156360,3619,3.6,"0"
"298",9,3,67,9157706,9162104,4398,4.4,"20"
"304",9,7,47,9163739,9167891,4152,4.2,"20"
"317",9,8,80,9169673,9172915,3242,3.2,"0"
"325",9,1,49,9174972,9179024,4052,4.1,"20"
"337",9,8,56,9181206,9185028,3822,3.8,"0"
"345",9,5,37,9188152,9192154,4002,4,"20"
"356",9,1,41,9193496,9199013,5517,5.5,"20"
"366",9,2,42,9200711,9204664,3953,4,"0"
"374",9,2,34,9207197,9212106,4909,4.9,"0"
"386",9,2,58,9213493,9216740,3247,3.2,"0"
"395",9,1,57,9218313,9221322,3009,3,"20"
"403",9,7,31,9222567,9226646,4079,4.1,"20"
"424",9,7,71,9232815,9237377,4562,4.6,"20"
"437",9,7,79,9238792,9243050,4258,4.3,"20"
"445",9,3,43,9244346,9247318,2972,3,"20"
"456",9,7,55,9250630,9254436,3806,3.8,"20"
"467",9,4,28,9257208,9261178,3970,4,"0"
"486",9,6,14,9265153,9269276,4123,4.1,"0"
"507",9,2,66,9274451,9278152,3701,3.7,"0"
"516",9,8,72,9279682,9282848,3166,3.2,"0"
"527",9,4,60,9285560,9288856,3296,3.3,"0"
"535",9,1,17,9291063,9295573,4510,4.5,"20"
"556",9,2,10,9300677,9305555,4878,4.9,"0"
"575",9,5,13,9310481,9315718,5237,5.2,"20"
"596",9,1,65,9319621,9324052,4431,4.4,"20"
"607",9,5,69,9326527,9331231,4704,4.7,"20"
"616",9,4,36,9335382,9341722,6340,6.3,"0"
"625",9,8,48,9344224,9349016,4792,4.8,"0"
"636",9,2,2,9350445,9353463,3018,3,"0"
"656",9,6,78,9360333,9363700,3367,3.4,"0"
"664",9,6,62,9365043,9367629,2586,2.6,"0"
"677",9,3,59,9370321,9373846,3525,3.5,"20"
"685",9,3,11,9375643,9379333,3690,3.7,"20"
"706",9,6,46,9383409,9386631,3222,3.2,"0"
"714",9,7,39,9390525,9394289,3764,3.8,"20"
"727",9,3,3,9395636,9398712,3076,3.1,"20"
"744",9,4,20,9403989,9408482,4493,4.5,"0"
"764",9,7,23,9413543,9417448,3905,3.9,"20"
"787",9,3,51,9422284,9424980,2696,2.7,"20"
"795",9,6,6,9427170,9430033,2863,2.9,"0"
"814",9,4,68,9435011,9438228,3217,3.2,"0"
"826",9,8,24,9441492,9444965,3473,3.5,"0"
"847",9,8,8,9450749,9454464,3715,3.7,"0"
"867",9,8,32,9458634,9462040,3406,3.4,"0"
"886",9,1,33,9468612,9471019,2407,2.4,"20"
"896",9,7,7,9472442,9475924,3482,3.5,"20"
"915",9,4,76,9480743,9484504,3761,3.8,"0"
"926",9,5,5,9486125,9490286,4161,4.2,"20"
"945",9,8,40,9495144,9499117,3973,4,"0"
"956",9,5,61,9500522,9504103,3581,3.6,"20"
"967",9,2,74,9506452,9509718,3266,3.3,"0"
"977",9,5,77,9511825,9515562,3737,3.7,"20"
"986",9,8,64,9517861,9521106,3245,3.2,"0"
"998",9,3,75,9523293,9528184,4891,4.9,"20"
"1004",9,1,1,9530192,9532900,2708,2.7,"20"
"1027",9,7,63,9536796,9540039,3243,3.2,"20"
"1036",9,4,12,9541650,9545501,3851,3.9,"0"
"1057",9,2,18,9550013,9552911,2898,2.9,"0"
"1076",9,5,45,9558418,9562025,3607,3.6,"20"
"1085",9,3,35,9565068,9568381,3313,3.3,"20"
"1096",9,6,38,9573149,9579204,6055,6.1,"0"
"1106",9,7,15,9582802,9585486,2684,2.7,"20"
"1126",9,6,22,9589902,9595207,5305,5.3,"0"
"1147",9,5,21,9599556,9602657,3101,3.1,"20"
"1165",9,5,29,9608156,9611817,3661,3.7,"20"
"1186",9,1,9,9618433,9623398,4965,5,"20"
"1207",9,4,4,9628906,9632172,3266,3.3,"0"
"1028",10,7,38,14155526,14166586,11060,11.1,"20"
"1120",10,1,24,14168414,14176335,7921,7.9,"20"
"139",10,4,43,14182314,14186532,4218,4.2,"0"
"147",10,1,56,14189281,14193641,4360,4.4,"20"
"155",10,2,65,14196390,14200734,4344,4.3,"0"
"165",10,4,19,14203006,14206808,3802,3.8,"0"
"186",10,5,60,14218799,14224797,5998,6,"20"
"198",10,1,8,14227278,14231316,4038,4,"20"
"216",10,5,36,14235634,14241095,5461,5.5,"20"
"226",10,8,23,14243490,14246074,2584,2.6,"0"
"247",10,3,66,14250904,14260678,9774,9.8,"20"
"255",10,8,63,14263968,14268871,4903,4.9,"0"
"268",10,4,27,14274257,14277364,3107,3.1,"0"
"285",10,3,42,14286396,14295269,8873,8.9,"20"
"299",10,1,40,14297594,14305723,8129,8.1,"20"
"305",10,3,10,14311883,14321152,9269,9.3,"20"
"326",10,7,22,14325650,14333692,8042,8,"20"
"346",10,2,25,14337978,14341412,3434,3.4,"0"
"367",10,8,15,14345668,14347727,2059,2.1,"0"
"387",10,6,37,14352649,14356721,4072,4.1,"0"
"396",10,4,67,14358965,14363049,4084,4.1,"0"
"404",10,3,58,14366102,14373225,7123,7.1,"20"
"417",10,2,41,14375314,14378687,3373,3.4,"0"
"425",10,5,20,14380695,14383527,2832,2.8,"20"
"446",10,8,55,14390111,14393468,3357,3.4,"0"
"457",10,7,14,14395778,14402193,6415,6.4,"20"
"476",10,5,68,14409408,14412957,3549,3.5,"20"
"487",10,3,2,14415935,14420880,4945,4.9,"20"
"508",10,5,28,14425489,14433083,7594,7.6,"20"
"528",10,5,76,14438368,14444947,6579,6.6,"20"
"536",10,2,49,14447676,14450409,2733,2.7,"0"
"547",10,8,7,14453034,14456240,3206,3.2,"0"
"565",10,7,54,14464819,14471427,6608,6.6,"20"
"576",10,4,51,14474268,14477205,2937,2.9,"0"
"585",10,5,52,14480052,14486176,6124,6.1,"20"
"597",10,4,11,14488499,14490752,2253,2.3,"0"
"617",10,6,77,14496642,14499483,2841,2.8,"0"
"626",10,4,59,14501733,14505221,3488,3.5,"0"
"637",10,7,62,14508855,14516797,7942,7.9,"20"
"643",10,2,57,14518860,14522547,3687,3.7,"0"
"657",10,1,32,14525171,14532534,7363,7.4,"20"
"678",10,6,29,14544399,14548295,3896,3.9,"0"
"697",10,8,79,14553651,14557828,4177,4.2,"0"
"707",10,5,12,14560280,14564089,3809,3.8,"20"
"728",10,3,26,14569554,14574667,5113,5.1,"20"
"745",10,2,17,14582151,14585313,3162,3.2,"0"
"765",10,6,53,14592129,14598095,5966,6,"0"
"777",10,7,6,14600966,14607382,6416,6.4,"20"
"796",10,8,39,14613360,14616131,2771,2.8,"0"
"806",10,7,78,14621845,14627445,5600,5.6,"20"
"815",10,4,75,14629808,14632364,2556,2.6,"0"
"827",10,4,3,14635114,14638875,3761,3.8,"0"
"848",10,1,64,14643541,14647539,3998,4,"20"
"855",10,2,9,14650681,14654427,3746,3.7,"0"
"874",10,2,73,14659286,14662689,3403,3.4,"0"
"887",10,6,21,14664939,14668017,3078,3.1,"0"
"905",10,3,18,14674392,14680685,6293,6.3,"20"
"927",10,7,70,14686136,14694741,8605,8.6,"20"
"934",10,7,30,14697828,14701630,3802,3.8,"20"
"957",10,5,44,14706456,14713063,6607,6.6,"20"
"968",10,1,16,14716671,14720425,3754,3.8,"20"
"987",10,3,74,14726257,14731133,4876,4.9,"20"
"999",10,6,61,14733274,14736636,3362,3.4,"0"
"1005",10,1,48,14738873,14745090,6217,6.2,"20"
"10111",10,1,80,14746891,14750919,4028,4,"20"
"1029",10,7,46,14755241,14759918,4677,4.7,"20"
"1037",10,3,34,14763998,14769978,5980,6,"20"
"1042",10,4,35,14774452,14777372,2920,2.9,"0"
"1058",10,2,33,14780250,14783168,2918,2.9,"0"
"1066",10,2,1,14785972,14788232,2260,2.3,"0"
"1086",10,8,71,14793010,14795064,2054,2.1,"0"
"1097",10,3,50,14798032,14801461,3429,3.4,"20"
"1107",10,1,72,14804821,14809994,5173,5.2,"20"
"11110",10,6,13,14813522,14816350,2828,2.8,"0"
"1134",10,6,5,14821582,14825739,4157,4.2,"0"
"1155",10,8,47,14831183,14833386,2203,2.2,"0"
"1166",10,6,69,14835663,14838567,2904,2.9,"0"
"1177",10,5,4,14840280,14844890,4610,4.6,"20"
"1198",10,8,31,14850025,14853992,3967,4,"0"
"1213",10,6,45,14859524,14861845,2321,2.3,"0"
"1030",11,7,13,16516393,16522135,5742,5.7,"20"
"127",11,1,55,16526061,16530561,4500,4.5,"20"
"1310",11,7,53,16533830,16539007,5177,5.2,"20"
"148",11,6,28,16540669,16545104,4435,4.4,"0"
"166",11,7,61,16550584,16556796,6212,6.2,"20"
"178",11,8,70,16558609,16562145,3536,3.5,"0"
"187",11,3,17,16564337,16567956,3619,3.6,"20"
"206",11,3,1,16572088,16575164,3076,3.1,"20"
"227",11,6,60,16579092,16584072,4980,5,"0"
"237",11,4,26,16585903,16588912,3009,3,"0"
"256",11,3,49,16593318,16596239,2921,2.9,"20"
"269",11,6,44,16598982,16602955,3973,4,"0"
"276",11,8,22,16607291,16611797,4506,4.5,"0"
"2910",11,6,76,16615911,16622116,6205,6.2,"0"
"306",11,2,16,16628817,16632123,3306,3.3,"0"
"327",11,5,51,16638682,16642067,3385,3.4,"20"
"338",11,4,2,16645819,16649781,3962,4,"0"
"357",11,7,29,16654678,16657898,3220,3.2,"20"
"375",11,8,30,16662467,16664976,2509,2.5,"0"
"397",11,1,31,16669880,16673648,3768,3.8,"20"
"418",11,8,62,16677865,16682463,4598,4.6,"0"
"426",11,3,25,16686100,16688734,2634,2.6,"20"
"447",11,3,57,16692766,16695881,3115,3.1,"20"
"458",11,6,12,16697508,16700393,2885,2.9,"0"
"477",11,2,72,16705462,16708901,3439,3.4,"0"
"488",11,5,19,16711404,16713537,2133,2.1,"20"
"509",11,8,38,16720935,16724102,3167,3.2,"0"
"517",11,8,6,16736885,16742335,5450,5.5,"0"
"537",11,1,23,16749217,16751134,1917,1.9,"20"
"557",11,5,35,16754454,16759989,5535,5.5,"20"
"566",11,4,66,16766262,16769085,2823,2.8,"0"
"577",11,4,74,16771267,16775031,3764,3.8,"0"
"586",11,4,34,16777296,16780838,3542,3.5,"0"
"598",11,7,77,16782518,16785518,3000,3,"20"
"608",11,2,48,16788726,16792720,3994,4,"0"
"618",11,5,27,16794619,16797814,3195,3.2,"20"
"638",11,3,73,16803394,16806314,2920,2.9,"20"
"644",11,4,10,16811507,16814944,3437,3.4,"0"
"665",11,2,32,16820113,16822921,2808,2.8,"0"
"686",11,1,47,16826445,16829043,2598,2.6,"20"
"698",11,1,39,16831630,16834617,2987,3,"20"
"708",11,2,8,16839401,16843641,4240,4.2,"0"
"729",11,8,46,16849903,16853067,3164,3.2,"0"
"737",11,1,15,16859526,16861458,1932,1.9,"20"
"757",11,2,64,16866376,16869211,2835,2.8,"0"
"766",11,5,3,16892287,16894937,2650,2.6,"20"
"788",11,4,58,16900820,16903440,2620,2.6,"0"
"797",11,8,14,16905310,16908825,3515,3.5,"0"
"816",11,1,79,16913184,16917002,3818,3.8,"20"
"828",11,1,63,16918500,16921896,3396,3.4,"20"
"835",11,4,42,16923983,16926801,2818,2.8,"0"
"849",11,7,5,16928348,16931604,3256,3.3,"20"
"868",11,5,67,16935679,16940183,4504,4.5,"20"
"875",11,1,7,16941829,16944527,2698,2.7,"20"
"897",11,6,4,16949259,16951592,2333,2.3,"0"
"916",11,3,33,16954771,16957604,2833,2.8,"20"
"928",11,3,9,16962767,16967317,4550,4.5,"20"
"946",11,7,69,16970872,16973454,2582,2.6,"20"
"958",11,2,40,16975622,16978120,2498,2.5,"0"
"969",11,8,54,16979415,16982731,3316,3.3,"0"
"978",11,6,68,16983963,16986768,2805,2.8,"0"
"988",11,2,24,16989161,16992481,3320,3.3,"0"
"1006",11,3,65,16997370,17000841,3471,3.5,"20"
"10112",11,2,56,17002030,17004330,2300,2.3,"0"
"10210",11,8,78,17005676,17008189,2513,2.5,"0"
"1038",11,5,75,17009536,17011776,2240,2.2,"20"
"1043",11,2,80,17013926,17016497,2571,2.6,"0"
"1059",11,1,71,17017995,17020582,2587,2.6,"20"
"1067",11,4,50,17022368,17024455,2087,2.1,"0"
"1077",11,5,11,17026329,17028997,2668,2.7,"20"
"1098",11,6,52,17032794,17036435,3641,3.6,"0"
"1108",11,5,43,17037697,17039988,2291,2.3,"20"
"11111",11,6,36,17041393,17045193,3800,3.8,"0"
"1127",11,3,41,17047256,17052202,4946,4.9,"20"
"1135",11,6,20,17053738,17056644,2906,2.9,"0"
"1156",11,5,59,17060097,17063787,3690,3.7,"20"
"1167",11,4,18,17066243,17070590,4347,4.3,"0"
"1187",11,7,37,17074367,17077488,3121,3.1,"20"
"1199",11,7,45,17079176,17081496,2320,2.3,"20"
"1208",11,7,21,17083579,17086422,2843,2.8,"20"
"1039",12,4,33,27990378,27993713,3335,3.3,"0"
"1128",12,7,4,27995666,27999733,4067,4.1,"20"
"1311",12,1,30,28003757,28006741,2984,3,"20"
"156",12,4,9,28011407,28014949,3542,3.5,"0"
"179",12,8,69,28019537,28023919,4382,4.4,"0"
"188",12,3,16,28025881,28029842,3961,4,"20"
"207",12,3,40,28034272,28037628,3356,3.4,"20"
"217",12,4,73,28039146,28043128,3982,4,"0"
"228",12,5,10,28045186,28048832,3646,3.6,"20"
"248",12,2,63,28053683,28057037,3354,3.4,"0"
"257",12,5,18,28058644,28061516,2872,2.9,"20"
"277",12,8,5,28064945,28068839,3894,3.9,"0"
"2911",12,1,54,28075032,28078989,3957,4,"20"
"307",12,6,35,28080499,28084105,3606,3.6,"0"
"318",12,2,15,28085703,28088104,2401,2.4,"0"
"339",12,4,41,28093841,28097079,3238,3.2,"0"
"347",12,6,19,28098666,28101554,2888,2.9,"0"
"368",12,8,53,28107238,28111594,4356,4.4,"0"
"376",12,6,75,28113052,28116488,3436,3.4,"0"
"388",12,7,76,28117846,28121352,3506,3.5,"20"
"398",12,6,51,28124312,28127303,2991,3,"0"
"405",12,5,2,28128929,28131962,3033,3,"20"
"427",12,3,48,28137652,28141379,3727,3.7,"20"
"438",12,7,68,28144318,28147350,3032,3,"20"
"448",12,3,72,28148687,28152530,3843,3.8,"20"
"459",12,1,14,28154291,28157731,3440,3.4,"20"
"478",12,3,24,28162591,28166717,4126,4.1,"20"
"492",12,6,27,28171436,28174390,2954,3,"0"
"518",12,8,37,28178311,28181459,3148,3.1,"0"
"529",12,7,12,28182796,28185942,3146,3.1,"20"
"548",12,1,22,28190110,28193150,3040,3,"20"
"567",12,5,26,28197606,28201080,3474,3.5,"20"
"587",12,1,46,28206139,28210437,4298,4.3,"20"
"599",12,2,7,28211859,28215051,3192,3.2,"0"
"619",12,5,66,28220295,28223512,3217,3.2,"20"
"627",12,1,78,28225018,28228127,3109,3.1,"20"
"639",12,4,65,28229639,28232750,3111,3.1,"0"
"645",12,8,77,28234382,28237189,2807,2.8,"0"
"658",12,2,79,28238745,28241470,2725,2.7,"0"
"666",12,5,74,28242824,28246310,3486,3.5,"20"
"679",12,1,38,28248882,28252920,4038,4,"20"
"687",12,1,62,28254845,28259181,4336,4.3,"20"
"699",12,3,8,28260626,28264108,3482,3.5,"20"
"715",12,4,49,28267937,28270632,2695,2.7,"0"
"7210",12,2,39,28272147,28275124,2977,3,"0"
"738",12,7,28,28276472,28279808,3336,3.3,"20"
"758",12,4,1,28283757,28286616,2859,2.9,"0"
"778",12,4,17,28290492,28294258,3766,3.8,"0"
"798",12,4,57,28298104,28301912,3808,3.8,"0"
"807",12,2,23,28303455,28305622,2167,2.2,"0"
"829",12,8,45,28309578,28312384,2806,2.8,"0"
"836",12,8,21,28314228,28317728,3500,3.5,"0"
"856",12,7,20,28322825,28325740,2915,2.9,"20"
"876",12,2,47,28330102,28333111,3009,3,"0"
"888",12,8,29,28334393,28337292,2899,2.9,"0"
"906",12,2,31,28341018,28345197,4179,4.2,"0"
"929",12,6,59,28348958,28352004,3046,3,"0"
"935",12,5,34,28354553,28358348,3795,3.8,"20"
"947",12,1,70,28359782,28362979,3197,3.2,"20"
"959",12,1,6,28364345,28368594,4249,4.2,"20"
"979",12,3,56,28372292,28375130,2838,2.8,"20"
"989",12,6,3,28376457,28379355,2898,2.9,"0"
"1007",12,8,61,28383533,28386901,3368,3.4,"0"
"10113",12,7,36,28388399,28391267,2868,2.9,"20"
"10211",12,3,80,28392668,28395121,2453,2.5,"20"
"10310",12,6,11,28396803,28399706,2903,2.9,"0"
"10510",12,5,58,28404449,28407169,2720,2.7,"20"
"1068",12,3,32,28408756,28412095,3339,3.3,"20"
"1087",12,6,43,28416589,28419045,2456,2.5,"0"
"1099",12,7,52,28420555,28422996,2441,2.4,"20"
"1109",12,5,50,28424567,28427303,2736,2.7,"20"
"11112",12,7,44,28428549,28431782,3233,3.2,"20"
"1129",12,5,42,28433320,28436693,3373,3.4,"20"
"1136",12,2,55,28438770,28441983,3213,3.2,"0"
"1148",12,6,67,28443312,28446621,3309,3.3,"0"
"1157",12,2,71,28447997,28451162,3165,3.2,"0"
"1168",12,7,60,28453606,28456576,2970,3,"20"
"1178",12,4,25,28458174,28461058,2884,2.9,"0"
"11910",12,3,64,28464857,28468468,3611,3.6,"20"
"1209",12,8,13,28469758,28473427,3669,3.7,"0"
"1040",13,5,33,1812336,1816171,3835,3.8,"20"
"1130",13,5,17,1817846,1823162,5316,5.3,"20"
"1312",13,2,6,1826955,1833135,6180,6.2,"0"
"157",13,5,25,1837376,1840965,3589,3.6,"20"
"1710",13,1,5,1845352,1850144,4792,4.8,"20"
"199",13,5,41,1854834,1860056,5222,5.2,"20"
"208",13,7,51,1861516,1865051,3535,3.5,"20"
"218",13,7,19,1867333,1870004,2671,2.7,"20"
"238",13,6,2,1876193,1880486,4293,4.3,"0"
"258",13,1,45,1885774,1888887,3113,3.1,"20"
"2610",13,8,20,1890623,1893667,3044,3,"0"
"286",13,6,58,1897760,1900572,2812,2.8,"0"
"2912",13,8,4,1903973,1907718,3745,3.7,"0"
"319",13,3,31,1912179,1917307,5128,5.1,"20"
"3310",13,2,62,1924598,1929550,4952,5,"0"
"348",13,6,10,1931243,1935429,4186,4.2,"0"
"369",13,4,40,1939768,1943130,3362,3.4,"0"
"377",13,4,48,1946850,1951653,4803,4.8,"0"
"389",13,2,70,1953864,1958306,4442,4.4,"0"
"399",13,8,76,1962972,1967087,4115,4.1,"0"
"406",13,4,56,1970328,1973394,3066,3.1,"0"
"419",13,8,36,1975780,1979573,3793,3.8,"0"
"428",13,1,69,1983375,1987612,4237,4.2,"20"
"439",13,1,53,1992550,1998864,6314,6.3,"20"
"449",13,5,49,2001914,2005380,3466,3.5,"20"
"4510",13,1,13,2006931,2011317,4386,4.4,"20"
"479",13,3,23,2015709,2019853,4144,4.1,"20"
"493",13,2,22,2023790,2028809,5019,5,"0"
"519",13,3,7,2032846,2036275,3429,3.4,"20"
"538",13,4,72,2040569,2045039,4470,4.5,"0"
"549",13,7,43,2047647,2050887,3240,3.2,"20"
"558",13,3,71,2052571,2055300,2729,2.7,"20"
"568",13,3,15,2057718,2061029,3311,3.3,"20"
"588",13,1,29,2065498,2071282,5784,5.8,"20"
"609",13,2,38,2075625,2079144,3519,3.5,"0"
"6110",13,8,52,2083795,2087347,3552,3.6,"0"
"628",13,2,30,2089811,2092760,2949,2.9,"0"
